Sample A1_Ex509_Em563,,Sample A1_Ex509_Em660,,Sample A2_Ex509_Em563,,Sample A2_Ex509_Em660,,Sample A3_Ex509_Em563,,Sample A3_Ex509_Em660,,Sample A4_Ex509_Em563,,Sample A4_Ex509_Em660,,Sample A5_Ex509_Em563,,Sample A5_Ex509_Em660,,Sample B1_Ex509_Em563,,Sample B1_Ex509_Em660,,Sample B2_Ex509_Em563,,Sample B2_Ex509_Em660,,Sample B3_Ex509_Em563,,Sample B3_Ex509_Em660,,Sample B4_Ex509_Em563,,Sample B4_Ex509_Em660,,Sample C1_Ex509_Em563,,Sample C1_Ex509_Em660,,Sample C2_Ex509_Em563,,Sample C2_Ex509_Em660,,Sample C3_Ex509_Em563,,Sample C3_Ex509_Em660,,Sample C4_Ex509_Em563,,Sample C4_Ex509_Em660,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
9.501666069,249.3687134,9.508333206,48.03342438,9.532333374,240.287384,9.539000511,46.36737061,9.562645912,168.0388184,9.569312096,44.68083191,9.59375,151.1945496,9.600417137,52.86415863,9.624333382,21.26507187,9.630999565,0.6795740724,9.751395226,230.9007111,9.758062363,66.19561768,9.720145226,161.4255371,9.726812363,69.91501617,9.689645767,168.368042,9.696312904,63.71714783,9.659833908,174.51828,9.666500092,59.13150787,9.786083221,227.0943756,9.792750359,62.66911316,9.81641674,137.4467621,9.823083878,68.12772369,9.846895218,174.4573517,9.853562355,70.99494171,9.878145218,159.8122559,9.884812355,68.26353455,
10.00166607,245.7057037,10.00833321,47.06471634,10.03197956,238.8610687,10.03864574,45.76571274,10.06264591,168.2020416,10.0693121,45.83810425,10.0926466,150.2175293,10.09931278,54.99967957,10.12366676,20.99535942,10.1303339,0.8039608002,10.25231266,240.6607513,10.25897884,65.46012878,10.22216702,164.219223,10.2288332,70.22968292,10.19116592,163.7134552,10.19783306,65.10675049,10.15999985,171.0407257,10.16666698,58.66952515,10.28781223,233.9170532,10.29447937,65.05509186,10.31814575,137.4505005,10.32481289,69.43101501,10.34947872,179.8790588,10.35614586,71.291008,10.3797493,162.9744568,10.38641644,71.10033417,
10.50166607,242.1221619,10.50833321,48.11002731,10.53166676,242.1029205,10.53833294,47.16181946,10.56208324,169.1771088,10.56875038,44.36869049,10.59233284,153.7235565,10.59899998,55.84317017,10.62239552,21.4011879,10.62906265,1.076128006,10.74947929,237.3209839,10.75614643,65.85779572,10.71797848,165.5799255,10.72464561,66.86164856,10.68772888,162.4591827,10.69439602,62.9652977,10.65697956,179.3096161,10.66364574,58.07992554,10.78458309,232.9405975,10.79124928,63.53575134,10.81516647,141.3931122,10.82183361,66.55556488,10.84566689,180.2966461,10.85233402,70.68062592,10.87531185,158.1642761,10.88197899,68.7410202,
11.00166607,247.5806122,11.00833321,46.71589661,11.03172874,243.3328247,11.03839588,44.13089752,11.06306267,166.9164124,11.0697298,42.51881409,11.09416676,152.9333038,11.10083294,53.81019211,11.12449932,22.58115578,11.13116646,0.9347299337,11.25297928,240.0317078,11.25964546,63.21734238,11.22258282,166.6313629,11.22924995,66.87525177,11.19133282,166.8256531,11.19799995,65.15522766,11.16072941,172.250824,11.16739559,58.74625778,11.28731251,235.284317,11.29397869,63.81316376,11.31764603,139.6833344,11.32431221,67.40267944,11.34858322,181.9943695,11.35525036,67.84635162,11.37872887,163.110672,11.385396,68.59885406,
11.50166607,245.4363556,11.50833321,45.19029999,11.53149986,237.8128052,11.53816605,44.18008041,11.56256199,165.9886322,11.56922913,43.01537704,11.59383297,153.5997467,11.60050011,51.78238297,11.62347889,21.44306374,11.63014603,0.8367410302,11.7518959,243.9877167,11.75856209,65.25537872,11.72141647,161.2927094,11.72808361,66.47294617,11.69081211,168.2200165,11.69747925,63.64971542,11.65964603,176.1931458,11.66631222,57.91918945,11.78814602,239.9224091,11.7948122,62.09064865,11.81849957,142.8983765,11.8251667,65.64782715,11.84983349,179.0969391,11.85650063,69.21357727,11.88047886,163.4654541,11.887146,68.11554718,
12.00166607,251.4018707,12.00833321,46.51329041,12.0322504,248.0565186,12.03891659,43.53145599,12.0625,172.8443756,12.06916714,45.01462555,12.09347916,151.9634857,12.10014534,51.50442505,12.12422848,21.11356735,12.13089561,0.6172209382,12.25300026,250.0471802,12.2596674,63.05835342,12.22247887,165.9499664,12.229146,65.73002625,12.1911459,170.891861,12.19781303,62.26652908,12.16072941,177.6791992,12.16739559,58.25027466,12.28908253,237.7847748,12.29574966,60.2341156,12.31949997,139.6764832,12.32616711,66.15328979,12.35066605,181.8871613,12.35733318,67.87037659,12.38116646,167.7414246,12.3878336,64.82595825,
12.50166607,248.2662506,12.50833321,46.00134277,12.53281212,239.0922546,12.53947926,44.43368149,12.56297874,169.8525238,12.56964588,44.9911232,12.59331226,155.6056824,12.60000038,51.01282501,12.62433338,21.9167881,12.63099957,0.9468181133,12.75224972,245.2898712,12.7589159,62.75456238,12.7218132,165.9817505,12.72847939,68.99295807,12.69033337,168.5227051,12.6970005,59.8944397,12.66022968,174.0724945,12.66689587,57.03171921,12.78831291,243.4878082,12.7949791,59.82948685,12.81949997,140.0979309,12.82616711,67.94658661,12.8499794,182.7225952,12.85666752,71.77098846,12.88064575,164.8696594,12.88731289,68.81760406,
13.00166607,251.9903717,13.00833321,44.8627739,13.03164577,243.6301117,13.03831291,42.49308014,13.06247997,173.914444,13.06914616,43.69533539,13.09256268,158.0038605,13.09922886,52.86183929,13.1239996,20.37552452,13.13066673,0.9463610053,13.25166607,253.0739594,13.25833321,60.65462494,13.22164631,162.4929962,13.22831249,62.97052002,13.1911459,173.0753326,13.19781303,60.97351837,13.16066647,177.2324829,13.16733265,56.18037796,13.28550053,241.2366943,13.29216671,61.92211914,13.31581211,142.0954437,13.32247925,65.2130661,13.34631252,187.4656677,13.35299969,68.31481934,13.37733364,167.5960541,13.38399982,68.70126343,
13.50166607,248.9477844,13.50833321,43.60402298,13.53264523,245.9680634,13.53933334,43.45810699,13.56391716,165.9922943,13.57058334,43.65299606,13.59439564,156.778183,13.60106182,49.69625854,13.62472916,22.09463692,13.63139534,0.9664628506,13.75150013,258.2640076,13.75816631,64.9539566,13.7203331,166.4009094,13.72700024,67.51817322,13.69081211,172.67099,13.69747925,58.89358521,13.65933323,174.2867432,13.66600037,55.57155228,13.7859993,244.5577087,13.79266644,58.66757965,13.81649971,141.82724,13.82316685,66.46945953,13.84781265,186.9077911,13.85447884,68.20401764,13.87797928,170.7072601,13.88464546,67.29587555,
14.00166607,249.6761932,14.00833321,44.88219833,14.03316689,246.3472595,14.03983402,44.40047455,14.0635004,172.0209351,14.07016659,41.1055336,14.09397888,156.1729736,14.10064602,48.44010925,14.12481308,21.81156158,14.13147926,0.9902158976,14.25297928,255.246048,14.25964546,62.13959122,14.22283363,165.5584106,14.22950077,62.30734253,14.1916666,170.0015259,14.19833374,60.87781525,14.161479,179.4311676,14.16814613,56.02653885,14.28666687,249.4876862,14.29333305,58.91077805,14.31764603,139.7862854,14.32431221,64.12541199,14.34889603,185.5077667,14.35556221,68.81162262,14.37914658,169.6359711,14.38581276,65.62546539,
