Sample A4,,Sample A5,,Sample A6,,Sample B4,,Sample B6,,Sample B7,,Sample C4,,Sample C5,,Sample C6,,Sample D4,,Sample D5,,Sample D6,,
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample A5,
Sample A5
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample A6,
Sample A6
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample B4,
Sample B4
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample B6,
Sample B6
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample B7,
Sample B7
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample C4,
Sample C4
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample C5,
Sample C5
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample C6,
Sample C6
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample D4,
Sample D4
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample D5,
Sample D5
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

Sample D6,
Sample D6
Collection Time: 11-Mar-24 12:09:04 PM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Mon 11 Mar 12:09:04 PM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               493.00
Em. wavelength (nm)               517.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    90.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 11-Mar-24 12:00:38 PM
Method Modifications:
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 11-Mar-24 12:00:40 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 11-Mar-24 12:03:27 PM, Old:600, New:700
Well plate reader Changed: 11-Mar-24 12:03:27 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 400.00, New: 493.00
Emission Wavelength Changed: 11-Mar-24 12:03:27 PM, Old: 600.00, New: 517.00
Ex. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 11-Mar-24 12:03:27 PM, Old:5, New:10
Cycle Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 11-Mar-24 12:03:27 PM, Old: 1.0000, New:90.0000
Emission PMT (V): Changed: 11-Mar-24 12:03:27 PM, Old: 600, New: 700
Wellplate Samples Changed: 11-Mar-24 12:03:27 PM, Old:, New:A4;A5;A6;B4;B6;B7;C4;C5;C6;D4;D5;D6;
End Method Modifications

