Sample A9_Ex509_Em563,,Sample A9_Ex509_Em660,,Sample A10_Ex509_Em563,,Sample A10_Ex509_Em660,,Sample A11_Ex509_Em563,,Sample A11_Ex509_Em660,,Sample A12_Ex509_Em563,,Sample A12_Ex509_Em660,,Sample B9_Ex509_Em563,,Sample B9_Ex509_Em660,,Sample B10_Ex509_Em563,,Sample B10_Ex509_Em660,,Sample B11_Ex509_Em563,,Sample B11_Ex509_Em660,,Sample B12_Ex509_Em563,,Sample B12_Ex509_Em660,,Sample C9_Ex509_Em563,,Sample C9_Ex509_Em660,,Sample C10_Ex509_Em563,,Sample C10_Ex509_Em660,,Sample C11_Ex509_Em563,,Sample C11_Ex509_Em660,,Sample C12_Ex509_Em563,,Sample C12_Ex509_Em660,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
37.50166702,577.2506714,37.50833511,103.3209305,37.53339386,350.1869202,37.54006195,64.96405029,37.56320953,300.7330017,37.56987381,112.4214172,37.59370804,366.3899231,37.60037613,65.27292633,37.72170639,1000,37.72837448,84.80577087,37.69120789,868.2439575,37.69787598,57.92810059,37.66020966,895.9995117,37.66687393,60.09077454,37.62956238,831.4649658,37.63623047,57.57009506,37.75704193,111.4931107,37.76371002,21.80426979,37.78739548,69.47370911,37.79406357,12.93510151,37.81772995,80.32073212,37.82439804,14.74629593,37.84770966,77.11483765,37.85437393,13.54829884,
38.00166702,595.9613647,38.00833511,104.1515579,38.03123093,342.8242493,38.0378952,64.1325531,38.06170654,299.4455872,38.06837463,113.3435898,38.09295654,357.3921814,38.09962463,64.46014404,38.22003937,1000,38.22670746,83.44828033,38.19047928,859.5131226,38.19714737,59.19594955,38.15920639,884.8464966,38.16589737,59.84134293,38.12854004,826.0684204,38.13523102,57.65758514,38.25671005,112.5915298,38.26337433,22.32351494,38.28637695,69.17038727,38.29304123,12.48372936,38.31687546,80.74995422,38.32356262,14.45142651,38.34804153,77.98757172,38.35470963,13.96245861,
38.50166702,600.9896851,38.50833511,105.31604,38.5322113,343.6598816,38.53887558,64.56989288,38.56254196,309.8797302,38.56921005,112.4189148,38.59381104,362.9893494,38.60047913,65.50454712,38.72037506,1000,38.72704315,84.76203918,38.69020844,869.8782959,38.69687653,58.92510223,38.65987396,887.0678711,38.66654205,60.54359436,38.62937546,809.890686,38.63604355,55.44852448,38.75397873,116.0880966,38.76064301,22.17719269,38.78497696,68.22333527,38.79164505,12.76254177,38.81554413,81.47264862,38.8222084,13.63610554,38.84570694,76.70560455,38.85237503,13.63319778,
39.00166702,600.4381714,39.00833511,107.9410782,39.03239822,351.600769,39.0390625,64.15145874,39.06289291,305.6159668,39.06956482,112.0168152,39.09423065,365.37677,39.10089493,65.23025513,39.21921158,1000,39.22589493,87.1697464,39.18872833,876.8012695,39.19539261,59.75523758,39.15837479,861.3849487,39.16504288,57.8456955,39.12837219,830.0023804,39.1350441,55.54224396,39.25545502,113.7678299,39.26212692,23.37142754,39.28581238,69.0373764,39.29248047,12.44815254,39.3158989,77.92881775,39.32256317,13.829072,39.34706116,76.49295044,39.35372543,13.78012466,
39.50166702,614.3111572,39.50833511,104.4421387,39.53204346,338.2743835,39.53870773,63.81008148,39.56287384,311.0409546,39.56954193,111.637619,39.59354401,363.4822998,39.60020828,63.60286331,39.72104263,1000,39.72771072,85.87624359,39.69070816,871.4885254,39.69737625,59.51986313,39.65954208,875.3166504,39.66622543,58.70316315,39.62887192,825.2192383,39.63554382,55.95823669,39.75587463,116.7410202,39.76253891,22.76774025,39.78637695,69.43360138,39.79304123,12.4572382,39.81653976,80.76079559,39.82320786,13.85481644,39.84706116,78.25495148,39.85372543,14.5138216,
40.00166702,605.6228027,40.00833511,106.1162796,40.03256607,351.495575,40.03923035,62.5909996,40.06287384,306.2745056,40.06954193,111.9865646,40.09354401,371.9188232,40.10022736,62.14996338,40.22037506,1000,40.22706223,87.16474152,40.19020844,871.9123535,40.19687653,58.19635391,40.15989685,874.3473511,40.16656113,59.92685318,40.12939453,826.5043335,40.13606262,57.39681625,40.25587463,119.7608261,40.26253891,23.51578903,40.28637695,69.23410034,40.29304123,12.91322517,40.31681442,79.40894318,40.3234787,14.46858215,40.34745789,76.77126312,40.35412598,14.09940434,
40.50166702,615.677002,40.50833511,108.6824112,40.53303909,347.3996887,40.539711,62.84709167,40.56354141,305.2483215,40.57020569,108.9777985,40.59387589,362.019928,40.60054016,63.92525864,40.72003937,1000,40.72670746,87.31544495,40.69070816,865.5253296,40.69737625,59.96361923,40.6603775,875.4397583,40.66704178,62.4437027,40.62937546,832.9727173,40.63604355,58.42841721,40.75621033,119.7011795,40.7628746,23.59036636,40.78570938,68.7943573,40.79239655,12.76471806,40.81606293,78.55266571,40.82273102,14.50587559,40.84654236,77.5165329,40.85322952,14.0795927,
41.00166702,611.2577515,41.00833511,106.2914276,41.03156281,339.5859985,41.03822708,64.01303864,41.06220627,303.5814209,41.06887436,113.2309723,41.09270859,364.3325195,41.09939957,65.47001648,41.22003937,1000,41.22670746,88.17119598,41.18987656,877.1055298,41.19654083,58.84305573,41.15970993,877.0813599,41.16637421,61.48825455,41.12906265,824.1615601,41.13573074,58.96753693,41.25556183,120.991951,41.2622261,23.9995575,41.28687286,67.21910095,41.29354095,12.97426414,41.31653976,81.10210419,41.32323074,14.03600311,41.34737396,75.77816772,41.35404205,13.740242,
41.50166702,621.5997925,41.50833511,107.6697388,41.53173065,350.7989197,41.53839493,64.40872955,41.56304169,301.8337708,41.56970978,111.9508209,41.59354401,362.8750916,41.60020828,63.42447662,41.71806335,1000,41.72472763,87.5059967,41.68770599,849.4190063,41.69439697,59.84143066,41.6572113,882.6643677,41.66389465,60.91832733,41.62672806,820.3192749,41.63339615,58.07949448,41.75487518,122.2011795,41.76156235,24.0787487,41.78448105,68.65128326,41.79114532,13.13142014,41.81497955,79.70089722,41.82164764,13.94847775,41.84497833,77.52489471,41.85164261,13.8444109,
42.00166702,630.0599365,42.00833511,108.4615326,42.03239822,351.8225708,42.0390625,63.28932953,42.06270599,301.0431519,42.0693779,113.4339142,42.09421158,365.5763245,42.10087585,63.84311676,42.22120667,1000,42.22787857,89.94181824,42.19064713,865.2907715,42.19731522,59.34796906,42.16120911,884.2577515,42.16787338,60.49066162,42.12987518,835.0916138,42.13656235,59.52163315,42.25537491,126.36866,42.26203918,23.92190361,42.28570938,68.67530823,42.29237366,13.12488747,42.31579208,79.15331268,42.32245636,13.84993172,42.34706116,74.51782227,42.35372543,13.68696785,
42.50166702,626.4440918,42.50833511,107.8385696,42.53270721,342.3963013,42.53937531,63.29114151,42.56389618,304.8500061,42.57056046,109.4629745,42.59421158,358.6120605,42.60087585,64.02542114,42.7228775,1000,42.72956085,91.38307953,42.69170761,873.2359009,42.6983757,59.05050659,42.6608963,884.7075195,42.66756058,59.64764023,42.63072968,828.0405273,42.63739395,59.07785034,42.75905991,127.6473694,42.76573181,24.09615135,42.78987503,67.1558609,42.79656219,12.95258617,42.82087326,79.13428497,42.82754135,14.25642014,42.85137558,75.86658478,42.85803986,13.58144569,
43.00166702,638.1100464,43.00833511,108.2638168,43.0322113,354.290802,43.03889465,63.38333893,43.06320953,305.3587341,43.06987381,112.70784,43.09373093,356.4272156,43.1003952,65.26080322,43.22137451,1000,43.2280426,91.00741577,43.19081116,872.0962524,43.19747543,57.5996666,43.15987396,870.7930298,43.16656113,58.74432755,43.12989426,821.9228516,43.13656235,60.02204895,43.25671005,125.1432877,43.2633934,24.80749321,43.28705978,69.60427856,43.29372787,12.66631031,43.31739426,80.5565033,43.32406235,13.9030447,43.34770966,77.5205307,43.35437393,13.91392708,
43.50166702,644.0623169,43.50837326,111.4161835,43.53279114,347.9850159,43.53945541,62.36861038,43.56320953,306.0133057,43.56987381,109.9163818,43.59404373,363.4831543,43.60070801,62.63118362,43.71981049,1000,43.72648239,88.96159363,43.68864822,868.6072998,43.6953125,57.92985153,43.65845871,878.4111938,43.66512299,62.09677887,43.62773132,832.4303589,43.6343956,59.79950333,43.75548172,130.8677826,43.762146,25.93260193,43.78570938,70.623703,43.79237366,13.22887516,43.81604004,80.26964569,43.82270813,14.30903721,43.84654236,78.16596222,43.85322952,13.47311783,
44.00166702,662.201355,44.00833511,109.9797668,44.0322113,353.7024231,44.03887558,61.76026535,44.06220627,306.9212952,44.06887436,109.5673904,44.09262848,369.1651611,44.09929276,64.49210358,44.22020721,1000,44.22687531,88.92549133,44.18970871,870.9429321,44.19637299,59.71796417,44.15954208,881.3723755,44.16620636,60.81214523,44.12887192,829.8721924,44.13554382,61.11200714,44.2557106,131.5368958,44.26239395,25.2460041,44.28670502,70.64477539,44.29337692,12.84435654,44.31645966,79.27137756,44.32312393,14.24266624,44.34747696,76.70119476,44.35414505,13.71498394,
44.50166702,662.6858521,44.50833511,110.8699417,44.53303909,348.4239807,44.539711,62.86815643,44.56354141,302.6921997,44.57020569,112.4880066,44.59412384,357.2853394,44.60079193,61.78149033,44.72070694,1000,44.72737503,91.46743774,44.69037628,869.6398926,44.69704056,59.99325943,44.66004181,885.6049805,44.66670609,61.66340637,44.62970734,816.9890747,44.63637543,61.44945908,44.75545502,133.5184784,44.76212692,25.97761726,44.78581238,66.64303589,44.79248047,13.27141857,44.81656265,80.36625671,44.82323074,14.07983303,44.84631348,77.42953491,44.85297775,14.29793072,
45.00166702,660.3831177,45.00833511,111.7689438,45.03287506,343.6863403,45.03954315,62.10605621,45.06306076,304.0543823,45.06972885,112.3693314,45.09387589,360.5644226,45.10054016,60.86381912,45.2202301,1000,45.22689438,90.85681915,45.18989563,864.4597778,45.19655991,58.6822052,45.15922928,881.7576904,45.16589737,61.41225433,45.12789536,839.2114868,45.13456345,62.09130096,45.2557106,135.7024536,45.26237488,26.35740852,45.28597641,69.17253113,45.29264832,12.79899788,45.31647873,78.75915527,45.32314301,13.93992233,45.34698105,78.19477081,45.35364532,14.10672855,
45.50166702,668.4147949,45.50833511,108.3716736,45.53306198,353.3808594,45.53973007,61.11541367,45.56387711,301.6448669,45.57054138,109.7585373,45.59370804,368.1980286,45.6003952,61.02863693,45.72070694,1000,45.72737503,91.71582031,45.69070816,856.3661499,45.69737625,58.28620529,45.65987396,878.0270386,45.66654205,61.91688538,45.62989426,836.4971924,45.63656235,61.58682632,45.75522995,138.6292114,45.76189804,26.90128136,45.7853775,68.18573761,45.79204178,13.16831112,45.81653976,81.06576538,45.82320786,14.2104187,45.84704208,76.18933868,45.85370636,14.00052071,
46.00166702,671.6497192,46.00833511,110.9892044,46.0322113,349.2479248,46.03887558,61.78748703,46.06287384,305.4839172,46.06956482,107.6568146,46.09331131,361.0683594,46.0999794,62.71274567,46.22164536,1000,46.22831345,91.81251526,46.19139481,861.3322754,46.1980629,58.9659462,46.16104507,875.1247559,46.16770935,63.84476089,46.13054276,841.5284424,46.13720703,60.26072693,46.25854111,138.0119781,46.2652092,25.90065575,46.28870773,67.69762421,46.29537201,13.25587463,46.31921005,79.62226105,46.32587433,14.36835194,46.34962463,78.90167999,46.35628891,13.94139385,
46.50166702,669.8377075,46.50833511,112.0398712,46.53206253,344.6856384,46.53873062,61.23726273,46.56237411,301.126709,46.56904221,111.6566467,46.59387589,364.7849731,46.60054016,61.6714325,46.72229004,1000,46.72895813,93.5996933,46.6908989,855.8822021,46.69756317,59.83716965,46.66039658,875.7359619,46.66706085,62.76314545,46.63037491,852.5250854,46.63703918,62.15947723,46.75606155,138.3656311,46.76272964,26.66397285,46.7869606,68.72090149,46.79362488,12.63770676,46.81739426,79.43608856,46.82406235,14.15281677,46.84687424,76.32138824,46.85353851,13.97851467,
47.00166702,676.6248169,47.00833511,113.1253815,47.03289413,353.0203247,47.03956223,61.39813232,47.06370926,306.2607727,47.07037354,111.633812,47.09421158,365.9551392,47.10087585,60.93992996,47.2197113,1000,47.22637558,95.65142059,47.18937683,854.9528198,47.19604111,58.99852753,47.15854263,885.7462769,47.1652298,63.53322983,47.12804413,839.0720825,47.13472748,63.34520721,47.25522995,144.6930542,47.26189804,26.78757286,47.28572845,69.97402954,47.29239655,13.19816113,47.31620789,79.87771606,47.32289505,14.19517136,47.34737396,76.95471191,47.35404205,13.56891918,
47.50166702,694.7504272,47.50833511,113.2848129,47.53187561,344.921936,47.53853989,62.65459061,47.56270599,305.8843689,47.5693779,109.4404068,47.59304047,365.0296021,47.59970856,61.95071411,47.72106171,1000,47.7277298,90.94812775,47.69020844,865.9316406,47.6968956,60.42917252,47.659729,870.3182983,47.66639328,63.35996246,47.62922668,844.8134155,47.63589859,63.01314545,47.7557106,139.8186035,47.76237488,27.82072449,47.78522873,69.71546936,47.79189301,13.03189278,47.81637192,79.95225525,47.82304382,14.6166811,47.84704208,79.02396393,47.85370636,13.51840973,
48.00166702,695.3376465,48.00833511,114.9036407,48.03264618,346.3770447,48.03931046,61.27806854,48.06264496,300.5688782,48.06931305,109.1020126,48.09364319,358.6404114,48.10031509,60.91339111,48.21964645,1000,48.22631454,92.90393066,48.18995667,867.0148926,48.19662857,59.66767502,48.15870667,883.1652832,48.16537857,65.28578186,48.12887192,839.6430664,48.13554382,62.66740036,48.25637436,146.1517181,48.26304245,27.49847221,48.28673172,70.25388336,48.293396,12.73502445,48.31703949,80.63296509,48.3237114,14.68878937,48.34737396,78.18827057,48.35404205,14.16702366,
48.50166702,687.6050415,48.50837326,113.2524338,48.53204346,348.1090393,48.53870773,61.34458542,48.56356049,306.1135254,48.57023239,111.998024,48.59322739,354.1852722,48.59989548,61.60572433,48.71956253,1000,48.72623062,94.52983856,48.68854141,878.5228882,48.69523239,59.18074417,48.65837479,884.6029053,48.66504288,62.34048462,48.62804413,856.1011963,48.6347084,63.08673477,48.75356293,151.1372375,48.76023102,27.62307549,48.78337479,69.98410797,48.79004288,13.12004089,48.81370926,78.58356476,48.82039261,13.79561138,48.84404373,76.9673996,48.85070801,14.13600063,
49.00166702,703.2714233,49.00833511,115.3766785,49.03204346,350.7521057,49.03870773,60.65327835,49.06220627,307.389801,49.06887436,110.5604553,49.09339523,358.1277771,49.10005951,60.55528259,49.22037506,1000,49.22704315,94.65750885,49.19020844,859.3654785,49.19687653,60.78966522,49.15970993,885.0419312,49.16637421,64.16401672,49.12920761,851.4743042,49.1358757,65.28049469,49.25556183,149.3107452,49.2622261,28.71545219,49.2858963,68.89964294,49.29256058,13.13776684,49.31703949,81.24916077,49.3237114,14.24655437,49.34712219,76.57515717,49.3537941,14.75992012,
49.50166702,700.1123047,49.50833511,114.6610031,49.53237152,357.5689697,49.5390625,60.50621414,49.56254196,305.5545044,49.56921005,108.439537,49.59345627,362.0078735,49.60012436,61.23900604,49.71979141,1000,49.72645569,95.54709625,49.68848038,868.5015259,49.69516754,59.07881546,49.65812683,892.4927368,49.66479111,63.82058716,49.62814713,858.6843262,49.63481522,63.95056152,49.75481415,150.8946686,49.76147842,27.92336273,49.78581238,69.09980774,49.79248047,12.60413456,49.81620789,82.7786026,49.82289505,13.76067448,49.8468132,78.0931015,49.85347748,14.16835022,
50.00166702,701.3098755,50.00833511,115.8007584,50.03303909,345.9512329,50.039711,60.56213379,50.06337357,301.0179138,50.07004166,108.3830872,50.09414291,366.7128296,50.10083389,60.78175354,50.22070694,1000,50.22737503,95.64753723,50.19054413,882.6467285,50.1972084,59.28343201,50.16004181,869.1881104,50.16670609,64.23118591,50.12956238,827.9036865,50.13623047,65.24630737,50.25672913,154.2140961,50.2633934,29.11527634,50.28731155,68.31643677,50.29397964,13.04080105,50.31722641,80.22884369,50.32389832,14.47044754,50.34789658,77.26802063,50.35456085,14.07301235,
50.50166702,716.2868042,50.50833511,115.8951111,50.53289413,349.3354187,50.53956223,60.24578094,50.56322861,308.5410156,50.5698967,107.8207092,50.59370804,364.5159607,50.60037613,60.9462738,50.71987152,1000,50.7265625,97.74829102,50.69023132,869.4970093,50.6968956,58.62041092,50.66020966,886.2102051,50.66687393,63.73475647,50.62956238,857.1994629,50.63623047,65.92185211,50.75556183,153.8576202,50.7622261,29.86528587,50.78689957,70.163414,50.79356384,12.8081274,50.81720734,78.23963165,50.82387543,14.94555664,50.84704208,78.58943176,50.85370636,14.28612518,
51.00166702,726.0861206,51.00833511,116.5065308,51.03264618,345.6034241,51.03931046,59.9156723,51.06329346,304.2299805,51.06995773,110.8136292,51.09373093,360.8259277,51.1003952,61.82696915,51.2202301,1000,51.22689438,96.18081665,51.19012451,855.4428711,51.1967926,59.75645828,51.15989685,870.7576294,51.16656113,65.22434998,51.12947845,857.3121948,51.13614655,67.05124664,51.25564957,158.2826538,51.26231384,29.79403687,51.28681183,70.3591156,51.2934761,13.12502956,51.31779099,81.41340637,51.32445908,14.17044258,51.34789658,78.09597778,51.35456085,14.43570805,
51.50166702,721.9074097,51.50833511,117.6739502,51.53204346,346.6967468,51.53873062,59.32035828,51.56339645,309.0957642,51.57006454,109.6579437,51.59370804,363.3435974,51.60037613,59.68729401,51.72020721,1000,51.72689438,99.38653564,51.6900444,879.8798828,51.69672775,59.83164978,51.65954208,886.5536499,51.66620636,63.975811,51.62887192,864.9439697,51.63554382,66.95479584,51.7568779,156.6562958,51.76354218,30.57666206,51.78704071,70.32150269,51.79372787,13.22943687,51.81748199,81.03761292,51.82416534,14.05850792,51.8483963,77.82653809,51.85506058,14.58209038,
52.00166702,723.6694336,52.00833511,116.8825607,52.03120804,358.8439636,52.03787613,58.55194473,52.06164551,304.9174805,52.06830978,107.852951,52.09170914,359.4198303,52.09837723,59.87367249,52.22037506,1000,52.22704315,99.34494019,52.1900444,888.6170044,52.19670868,60.73124695,52.15854263,901.9111328,52.16521072,63.93308258,52.12823105,861.2350464,52.13489532,66.99684143,52.25737381,159.1448975,52.2640419,30.5021553,52.28720856,73.0488205,52.29387665,13.27955627,52.31787491,80.94115448,52.32453918,14.66544914,52.34806442,81.56641388,52.3547287,14.0220089,
52.50166702,736.8421021,52.50833511,117.1875763,52.53195953,353.7147217,52.53862381,59.83251953,52.56222916,304.5869141,52.56889725,109.2963562,52.59270859,358.2390747,52.59937286,60.98452759,52.72029114,1000,52.72695541,96.11012268,52.68989563,862.8659058,52.69655991,60.49754715,52.659729,889.8375244,52.66639328,65.27050018,52.6291275,858.0189209,52.63579178,69.0499115,52.75372696,166.3055573,52.76039505,30.31619453,52.784729,68.68202972,52.79139328,13.41852474,52.81470871,82.095047,52.82137299,15.14702225,52.84520721,78.25989532,52.85189438,14.25548363,
53.00166702,739.3546143,53.00837326,117.3663559,53.03287506,353.6273804,53.03954315,58.78641891,53.06337357,303.767395,53.07004166,109.1369476,53.09387589,355.7652588,53.10054016,59.63812256,53.22120667,1000,53.22787857,98.63336945,53.19070816,876.18927,53.19737625,61.2853775,53.1603775,888.1380615,53.16704178,64.6859436,53.12945938,870.7033081,53.13612366,67.8423233,53.25672913,165.2899628,53.2633934,29.84208298,53.28687286,69.29825592,53.29354095,12.88011456,53.31739426,79.48531342,53.32406235,14.65173531,53.34772873,78.83414459,53.35439301,15.13286686,
53.50166702,754.487915,53.50833511,121.7576828,53.5322113,354.2202148,53.53887558,58.47223663,53.56279373,302.4921875,53.56945801,106.3077087,53.59387589,360.7452393,53.60054016,59.78035355,53.72154236,1000,53.72820663,101.0525894,53.69120789,860.4968872,53.69787598,59.16360855,53.6603775,882.4224243,53.66706085,64.4847641,53.62937546,873.8430786,53.63604355,69.55626678,53.7562294,168.5036621,53.76289368,30.72123909,53.78647995,70.83846283,53.79314804,13.34025955,53.81672668,82.67485809,53.82339859,14.7753191,53.84737396,82.20566559,53.85404205,15.08104324,
54.00166702,750.7948608,54.00833511,120.0153275,54.03289413,348.4172668,54.03956223,59.82172012,54.06304169,309.05896,54.06970978,106.6471024,54.09387589,358.3299255,54.10054016,58.78914642,54.22087479,1000,54.22754288,99.24441528,54.19054413,870.9727783,54.19722748,60.86480331,54.16087723,885.1695557,54.1675415,65.483078,54.12953949,854.057251,54.1362114,70.26020813,54.25689697,165.5317535,54.26356125,30.65782928,54.28704071,69.68818665,54.29372787,12.8591814,54.31754303,80.41428375,54.32420731,14.92133236,54.3478775,83.90631866,54.35454178,15.62571716,
54.50166702,752.0513916,54.50833511,121.8669891,54.53237152,351.2942505,54.53904343,58.64353561,54.56370926,308.1129456,54.57037354,109.3802185,54.59370804,357.1096497,54.60037613,59.98975372,54.72106171,1000,54.7277298,102.0406342,54.6905632,856.0354004,54.69722748,61.84428787,54.66039658,900.7194824,54.66706085,65.48196411,54.63012695,874.9082031,54.63679123,70.66074371,54.7568779,170.2388,54.76356125,31.18972015,54.78704071,71.81472778,54.7937088,13.25858307,54.81737518,84.58138275,54.82403946,14.78993225,54.84820938,84.58393097,54.85487366,15.99089241,
55.00166702,773.8886108,55.00833511,121.6360092,55.0322113,346.2278137,55.03887558,58.01795197,55.06248093,303.1095581,55.0691452,105.4860001,55.0928154,358.4237366,55.09947968,59.17071915,55.22137451,1000,55.2280426,102.8401794,55.19054413,865.0580444,55.1972084,62.51998138,55.16022873,888.1080322,55.16689301,64.69554901,55.12972641,879.1410522,55.13639832,70.98052979,55.25737381,173.8838196,55.2640419,31.92027283,55.28687286,72.68031311,55.29356384,13.23889542,55.3175621,90.48301697,55.32423019,14.70732689,55.34822845,85.13418579,55.35489655,16.6535759,
55.50166702,771.7290649,55.50833511,122.8574142,55.53154373,348.9884949,55.53820801,59.57976151,55.56170654,304.6830139,55.56837463,108.7186813,55.59204102,363.6880798,55.59870911,58.15906906,55.72037506,1000,55.72704315,101.5915985,55.68947601,865.9071045,55.69614792,61.86702728,55.65822601,888.3831177,55.66489792,65.65789032,55.62787628,887.4215698,55.63454056,73.39134979,55.75595856,176.5843658,55.76262665,32.34028244,55.78705978,72.31060791,55.79372787,12.88866997,55.8175621,86.79602814,55.82423019,14.62623978,55.84873199,88.71945953,55.85539627,17.38841629,
56.00166702,767.8397827,56.00833511,122.3643951,56.03339386,353.0264282,56.04006195,58.73939133,56.06337357,305.2415161,56.07004166,111.0828857,56.09337616,361.5567932,56.10004044,57.50953293,56.22006607,1000,56.22673035,102.819603,56.19070816,866.8669434,56.19737625,61.50544357,56.1603775,881.2297363,56.16704178,65.91423798,56.12903976,883.1309814,56.13570786,73.14225006,56.25579071,179.4911804,56.2624588,32.19622803,56.28656387,74.31980896,56.29322815,13.34144688,56.31672668,86.09252167,56.32339859,15.29920197,56.347229,88.96037292,56.35389328,17.02610588,
56.50166702,768.6488647,56.50833511,123.7626495,56.53173065,347.849762,56.53839493,58.01983261,56.56287384,306.2455139,56.56954193,110.3426361,56.59354401,356.8342896,56.60020828,59.72958755,56.72154236,1000,56.72820663,103.5192108,56.69037628,863.6425171,56.69704056,61.37994766,56.66020966,894.810791,56.66687393,65.82350922,56.62953949,905.0896606,56.6362114,74.71647644,56.75704193,178.0602722,56.76371002,32.93994141,56.78720856,75.22773743,56.79387665,13.25566006,56.81854248,84.45350647,56.82520676,15.92296219,56.8488121,90.3818512,56.85548019,17.17593002,
57.00166702,781.4691162,57.00833511,124.8843994,57.03173065,349.2799988,57.03839493,57.38562012,57.06281281,317.0515747,57.06947708,107.5542374,57.09387589,366.9386292,57.10054016,58.65340042,57.22037506,1000,57.22704315,101.4579468,57.18947601,868.2957153,57.19614792,61.64764023,57.15839386,901.555603,57.16506195,67.17162323,57.12756348,888.1237183,57.13422775,75.42466736,57.25587463,179.4546509,57.26253891,33.0608139,57.28704071,74.70249176,57.2937088,13.31045341,57.31729507,87.93345642,57.32395935,15.39016438,57.34828949,91.39810181,57.3549614,17.59783173,
57.50166702,797.4863281,57.50833511,123.261055,57.53120804,349.1013794,57.53787613,58.5250473,57.56170654,313.1084595,57.56837463,108.1165924,57.59270859,357.7962952,57.59937286,58.7081871,57.72037506,1000,57.72704315,103.9416962,57.68997955,862.4225464,57.69664764,61.81918716,57.6587944,903.3600464,57.66545868,66.24069977,57.62845993,892.581665,57.63512421,73.73254395,57.75604248,179.6226959,57.76270676,33.15575027,57.78654099,75.1309967,57.79320908,13.23911381,57.81697845,87.62084961,57.82364655,15.90455341,57.84754181,94.56402588,57.85420609,18.1221962,
58.00166702,796.4341431,58.00833511,122.8699646,58.03154373,358.8657532,58.03820801,58.42192841,58.06170654,306.3968506,58.06837463,106.6271515,58.09197998,357.0829773,58.09864426,59.76270294,58.21987152,1000,58.22654343,105.0939331,58.18937683,880.9985352,58.19604111,63.60476303,58.15920639,894.463501,58.16587448,67.13027954,58.12864685,880.9988403,58.13531113,73.94255066,58.25554276,185.4468842,58.2622261,33.71166229,58.28639603,75.63319397,58.29306412,13.40268993,58.31706238,86.12244415,58.32373047,16.39150238,58.347229,95.27197266,58.35389328,18.78713226,
58.50166702,809.9508667,58.50833511,126.0178986,58.53262711,353.8960571,58.53929138,58.25605392,58.56270599,309.3634338,58.5693779,109.7113647,58.59337616,372.1182556,58.60004044,60.24136353,58.72104263,1000,58.72771072,105.1116104,58.68987656,868.5239258,58.69655991,62.74380493,58.66004181,891.0974121,58.66670609,65.26272583,58.62970734,894.4752197,58.63637543,76.68419647,58.75671005,186.4188538,58.76337433,34.75106812,58.78787613,74.49963379,58.79454422,12.8819313,58.81804276,90.78275299,58.82470703,16.53053474,58.84837723,98.15876007,58.8550415,18.79221344,
59.00166702,809.7520752,59.00833511,126.9203568,59.03156281,349.8900757,59.03822708,58.42846298,59.06195831,316.7676392,59.06862259,108.0407257,59.09331131,364.766449,59.0999794,60.13250732,59.22070694,1000,59.22737503,105.7724915,59.19039536,874.0361938,59.19706345,63.82183075,59.16031265,889.0426636,59.16698074,68.39891052,59.12987518,896.6403198,59.13653946,75.90065765,59.25704193,187.9137878,59.26371002,34.6921463,59.28720856,73.52558136,59.29387665,13.75878525,59.31770706,89.01774597,59.32437515,16.63663292,59.34762192,101.5914993,59.35429382,19.64333153,
59.50166702,815.6860962,59.50833511,128.6700287,59.53206253,357.1445313,59.53873062,57.9955368,59.56304169,311.8770447,59.56970978,107.4874954,59.59354401,358.3860779,59.60020828,59.97595978,59.72062683,1000,59.72729111,107.0235138,59.69039536,880.3021851,59.69706345,63.3558197,59.66072845,888.2905273,59.66739655,66.59100342,59.62937546,906.8436279,59.63604355,76.258461,59.75614548,193.16922,59.76281357,34.71873856,59.78629303,75.96546936,59.79295731,14.0334549,59.81670761,91.94619751,59.8233757,16.3307457,59.84687424,102.7814636,59.85356522,20.75210381,
60.00166702,823.3762817,60.00833511,128.2118225,60.03247833,353.6418152,60.03914261,58.63713455,60.06231308,306.8275146,60.06897736,107.2217331,60.09270859,358.9829712,60.09937286,59.7681427,60.21787643,1000,60.22454071,105.8786697,60.18754196,890.2073975,60.19422913,62.97565079,60.15803909,889.5961914,60.164711,67.70432281,60.12672806,918.4098511,60.13339615,79.40190125,60.25420761,192.2691956,60.2608757,35.6552887,60.28420639,76.39044952,60.29087448,13.64781284,60.31454086,90.1973877,60.32120895,17.1187191,60.34481049,105.5420914,60.35148239,20.00530434,
