Sample D1_Ex509_Em563,,Sample D1_Ex509_Em660,,Sample D2_Ex509_Em563,,Sample D2_Ex509_Em660,,Sample D3_Ex509_Em563,,Sample D3_Ex509_Em660,,Sample D4_Ex509_Em563,,Sample D4_Ex509_Em660,,Sample E1_Ex509_Em563,,Sample E1_Ex509_Em660,,Sample E2_Ex509_Em563,,Sample E2_Ex509_Em660,,Sample E3_Ex509_Em563,,Sample E3_Ex509_Em660,,Sample E4_Ex509_Em563,,Sample E4_Ex509_Em660,,Sample F1_Ex509_Em563,,Sample F1_Ex509_Em660,,Sample F2_Ex509_Em563,,Sample F2_Ex509_Em660,,Sample F3_Ex509_Em563,,Sample F3_Ex509_Em660,,Sample F4_Ex509_Em563,,Sample F4_Ex509_Em660,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
64.00167084,576.6272583,64.00831604,165.9015503,64.03295898,276.1503296,64.03962708,126.9378357,64.06331635,278.1975098,64.06997681,119.8344879,64.09395599,402.6628723,64.10064697,118.7945023,64.22212219,798.4697266,64.22879028,65.73477936,64.19078827,613.322876,64.19747925,50.02476883,64.1604538,622.770752,64.16712952,47.03358459,64.1294632,733.5488892,64.13614655,61.9041214,64.25812531,215.0150604,64.2647934,39.95493698,64.28831482,79.57154083,64.29497528,15.0652895,64.31879425,96.76441956,64.32546234,18.09996414,64.34945679,126.6763687,64.35612488,22.77589417,
64.50167084,577.6057739,64.50831604,161.4563599,64.53212738,279.3065491,64.53878784,127.025528,64.56278992,281.8421326,64.56945801,119.345108,64.59329224,395.4736328,64.59996033,119.1390381,64.72029114,808.7147217,64.72695923,66.13973236,64.69029236,627.1478882,64.69695282,49.30641174,64.65956116,629.8938599,64.66622925,46.96252441,64.62929535,736.3590088,64.63595581,62.21015549,64.75645447,219.6721802,64.76313019,40.224617,64.78804016,79.24042511,64.79470825,14.87155342,64.81897736,98.51044464,64.82564545,19.19885254,64.84962463,125.5026932,64.85630798,22.56303406,
65.00167084,593.1654663,65.0083313,168.3239899,65.03179169,277.8594666,65.03845978,125.0285645,65.06246185,283.305603,65.0691452,117.0320282,65.0936203,407.0779419,65.10031128,117.9661865,65.21945953,801.5278931,65.22615051,66.57850647,65.18906403,616.5559082,65.19572449,50.8959465,65.15864563,619.6644897,65.16531372,47.74052429,65.12731171,726.8662109,65.1339798,63.11240768,65.25630951,225.4382324,65.2629776,40.83894348,65.28646088,78.65737152,65.29312134,15.13545132,65.31781769,99.36177063,65.32447815,19.76646423,65.34862518,124.8333435,65.35531616,22.80233955,
65.50167084,599.5628052,65.5083313,164.5911102,65.53289032,286.6495667,65.53956604,127.6249847,65.56329346,287.8518066,65.56996155,117.4282684,65.59312439,398.4810791,65.59981537,117.9275436,65.71895599,811.7275391,65.72562408,68.10464478,65.68889618,613.6739502,65.69556427,51.0496254,65.65779114,629.5695801,65.66447449,48.59845352,65.62728882,735.7495728,65.63395691,63.27422714,65.75362396,227.738205,65.76029205,41.40732193,65.78395844,79.21273804,65.79064178,15.39638901,65.8151474,104.9200134,65.82181549,20.18721771,65.84512329,126.3622055,65.85181427,24.14004517,
66.00167084,600.9134521,66.00831604,168.2115326,66.03179169,276.4654236,66.03848267,123.1255341,66.0623703,286.7394104,66.06904602,117.1999283,66.0936203,401.7360535,66.10029602,115.2367325,66.22064972,806.7901001,66.22731018,67.0672226,66.19039917,623.5592041,66.19705963,51.46242523,66.15979004,625.0634155,66.16645813,47.51955032,66.12937164,746.8707886,66.13603973,62.15079498,66.25645447,229.2494354,66.26313019,42.8661499,66.28720856,80.95798492,66.29387665,14.03283501,66.31854248,99.7268219,66.32521057,19.31665039,66.34912872,126.9777679,66.35578918,23.21861839,
66.50167084,604.0147705,66.50831604,166.0234833,66.53372955,280.8347473,66.54039764,124.3291626,66.56364441,293.7919006,66.5703125,118.6727371,66.59381104,402.0811157,66.60047913,115.9515533,66.72162628,808.8793945,66.72829437,68.13872528,66.69148254,611.5964355,66.69814301,51.41391754,66.66064453,628.3212891,66.66731262,48.09765625,66.63031769,741.0241089,66.63697815,63.68587875,66.75746155,228.576004,66.76412201,42.46522903,66.78839874,81.19482422,66.79506683,15.15654278,66.8191452,103.0873871,66.82581329,20.27396393,66.84962463,126.4554825,66.85629272,23.53814697,
67.00167084,618.9411621,67.00831604,165.615036,67.03179169,274.8152161,67.03845978,123.9837723,67.06295776,297.8555603,67.06962585,115.9735413,67.09346008,401.0638428,67.10012817,117.2225266,67.22045898,803.0162964,67.22712708,68.06385803,67.19029236,626.6376953,67.19695282,51.91963196,67.15964508,624.8220215,67.16631317,46.87643051,67.1291275,737.9090576,67.13581085,62.28303909,67.2561264,234.8753357,67.26280975,43.05670929,67.28712463,80.43151093,67.29379272,15.33316803,67.31772614,106.2888489,67.32439423,20.26831818,67.34739685,127.9635315,67.35405731,23.36191177,
67.50167084,611.6185303,67.50831604,166.6451111,67.53229523,285.7618408,67.53895569,123.6863251,67.56331635,290.7364807,67.56997681,116.1509705,67.59346008,410.6105957,67.60012817,114.9124298,67.72096252,811.678772,67.72762299,66.72836304,67.69037628,615.0566406,67.69704437,52.39503479,67.65979004,622.5318604,67.66645813,48.66692734,67.62979126,745.8579712,67.63645935,62.99271393,67.75629425,234.8717041,67.76296234,43.34024429,67.78746033,78.89953613,67.79414368,14.71645546,67.81839752,107.3422394,67.82505798,21.11220932,67.84831238,127.2452774,67.85498047,23.54389191,
68.00167084,616.916748,68.00831604,165.4709167,68.0311203,286.9778748,68.03779602,121.7364655,68.06062317,290.907959,68.06729126,116.5343781,68.09131622,406.1065369,68.09797668,114.3186035,68.21995544,828.649231,68.22662354,69.27062988,68.18862152,619.1225586,68.19528961,51.59301758,68.15829468,638.8424072,68.16497803,48.03679657,68.12797546,729.1711426,68.13465118,62.00737762,68.25512695,237.6524658,68.26179504,42.91342545,68.28562927,78.80054474,68.29228973,14.71585751,68.31612396,108.043251,68.32279205,21.96677971,68.34664917,130.3242188,68.35330963,23.76350594,
68.50167084,622.7577515,68.50830841,168.0023041,68.53262329,282.8902588,68.53929138,118.4098358,68.56328583,299.027832,68.56995392,112.1730804,68.59371185,409.6729736,68.60037231,115.2469254,68.71981812,818.1054077,68.72647858,66.9021225,68.68889618,620.1656494,68.69556427,52.89820099,68.65797424,632.7959595,68.66464996,47.99349594,68.62747955,745.3040771,68.63414764,62.73679352,68.75556946,243.0780182,68.76222992,44.57052612,68.78614807,78.17332458,68.79281616,15.18615723,68.8166275,110.5539932,68.82328796,21.20144653,68.84680939,128.4384918,68.85348511,23.82885933,
69.00167084,632.7689209,69.00830841,165.6513062,69.03116608,274.0061035,69.03783417,119.7559052,69.06095886,307.6694336,69.06762695,116.1169586,69.09095764,400.6900024,69.09762573,112.2803268,69.21871185,841.2158203,69.22537231,68.13976288,69.18775177,619.8962402,69.19441986,52.04469299,69.15731812,632.6779785,69.16397858,48.37415695,69.12679291,749.0782471,69.13345337,64.78747559,69.25447845,247.1716919,69.26114655,44.31259918,69.28529358,79.56904602,69.29196167,14.75213337,69.31612396,110.6868057,69.32280731,20.4919796,69.34695435,129.4809265,69.35362244,23.7029953,
69.50167084,634.0169067,69.50830841,168.3080902,69.53128815,277.6702576,69.53795624,122.5072403,69.56295776,303.7397766,69.56962585,116.847908,69.59346008,407.091095,69.60012054,113.4801636,69.71962738,813.5164795,69.72629547,70.54602051,69.68987274,620.3660889,69.69654083,51.75850296,69.65945435,641.8953247,69.66612244,49.52936554,69.62828827,750.3623657,69.63496399,63.85429764,69.75462341,252.8700256,69.76131439,44.42632294,69.78498077,81.02344513,69.79164124,14.84425068,69.81555939,113.0888672,69.82223511,21.42111206,69.84614563,129.3781891,69.85281372,23.17383766,
70.00167084,644.6594238,70.00830841,166.1405029,70.03156281,282.9429932,70.0382309,118.8403091,70.06164551,304.996521,70.0683136,116.3088379,70.09312439,412.1694641,70.09978485,116.0080261,70.21981812,806.8790283,70.22647858,70.61108398,70.18947601,611.9778442,70.1961441,52.04666901,70.15906525,629.1220703,70.16573334,50.36930466,70.1291275,741.5407715,70.13578796,64.45116425,70.25504303,254.3076019,70.26171112,46.03070068,70.28612518,78.60861206,70.29281616,15.13689232,70.31645203,115.7972031,70.32312775,22.28944778,70.34720612,132.1354218,70.35389709,23.21982193,
70.50167084,644.2163086,70.50830841,169.3197784,70.5322113,278.5216064,70.53887177,119.3439178,70.56246185,305.3926697,70.56912231,116.5800171,70.59378815,408.5628357,70.60045624,115.3735428,70.72080994,822.1265259,70.72748566,70.63140106,70.68987274,631.47052,70.69656372,53.76344299,70.66029358,631.9832153,70.66696167,48.81349564,70.62979126,751.3132324,70.63645935,64.82632446,70.75639343,255.6873932,70.76306152,46.69913864,70.78681946,77.74620056,70.79347992,15.03553677,70.81645203,116.943924,70.82312775,22.38680458,70.84754181,130.640625,70.85423279,23.59322357,
71.00167084,660.7075195,71.0083313,164.688736,71.03295898,286.7442322,71.03962708,119.204361,71.06314087,308.0386963,71.06981659,115.2679214,71.09348297,415.2669067,71.10014343,112.463974,71.21979523,833.3356323,71.22645569,71.96887207,71.18946075,618.6113281,71.1961441,52.8327179,71.15964508,629.5668335,71.16630554,49.81162643,71.1294632,746.5230713,71.13612366,65.45318604,71.25595856,256.2869873,71.26264954,45.84759903,71.28712463,80.45993042,71.29379272,14.5273819,71.31745911,113.2222061,71.32414246,22.84139442,71.34780884,130.7759094,71.35447693,23.85883522,
71.50167084,647.8706055,71.50830841,167.4822388,71.53281403,283.2940369,71.539505,118.2215042,71.56347656,310.9069519,71.57015228,115.9243393,71.59329224,410.1666565,71.59996033,113.557869,71.72064972,833.0480957,71.72731018,71.50839233,71.69046021,617.0982666,71.6971283,53.64707947,71.65979004,635.6977539,71.66645813,49.57061768,71.62914276,757.9697266,71.63581848,65.78916931,71.7572937,259.8557129,71.76395416,47.67117691,71.78787231,78.30732727,71.79456329,14.14154339,71.8183136,117.3807449,71.82497406,22.3986187,71.84928894,130.7068939,71.85595703,23.64593506,
72.00167084,665.4515381,72.00830841,167.887558,72.03229523,281.5148621,72.03895569,119.5881271,72.06362152,313.0845642,72.07028961,115.5626984,72.09329224,404.1889648,72.09997559,113.5425186,72.22212982,846.7098389,72.22879028,69.55013275,72.19114685,631.1752319,72.19780731,55.76062012,72.16096497,645.223999,72.16762543,50.49642563,72.13037109,746.6724854,72.13704681,66.02209473,72.25847626,265.800415,72.26514435,47.22761154,72.28979492,79.4396286,72.29646301,15.11553669,72.32047272,119.5890503,72.32714844,23.78616714,72.35063934,131.4235229,72.35731506,23.91476631,
72.50167084,668.5670166,72.50830841,166.8591461,72.53214264,292.0582581,72.53881073,119.5973587,72.56262207,312.5371399,72.56929779,119.1025772,72.59348297,413.222229,72.60014343,113.0546722,72.7209549,812.3672485,72.72763062,71.37660217,72.69062805,621.1304321,72.69728851,55.33847809,72.66030884,628.7600098,72.66697693,48.89948273,72.62962341,755.133728,72.63629913,66.74501801,72.75747681,271.0720215,72.7641449,48.53268814,72.78862,79.78855896,72.79528809,14.10963345,72.81833649,121.3953552,72.82497406,23.50388527,72.84962463,132.8563385,72.85629272,23.69864464,
73.00167084,681.2633667,73.00830841,166.8782959,73.03314972,290.2951355,73.03981018,120.1872482,73.06328583,313.2075806,73.06997681,116.487114,73.09406281,420.2017212,73.1007309,113.0738678,73.22245789,830.9945679,73.22912598,71.18412018,73.1919632,627.5286255,73.19864655,55.24163818,73.16148376,638.6156006,73.16814423,50.71886444,73.13088989,752.2439575,73.13756561,66.60204315,73.25862885,276.6450195,73.26531219,48.3449173,73.28945923,77.61869049,73.29612732,15.23790741,73.31995392,119.2442703,73.32662964,22.92414284,73.35006714,133.5857086,73.3567276,24.04626846,
73.50167084,676.6029053,73.50830841,165.5760345,73.53364563,288.1132507,73.54031372,118.4553452,73.5634613,320.4523621,73.57015228,116.9868851,73.59396362,403.9325562,73.60062408,111.3888779,73.7206192,828.0300903,73.72729492,70.53783417,73.69029236,638.1700439,73.69695282,56.47765732,73.65945435,636.0808105,73.66612244,50.63969421,73.62822723,751.8641357,73.63489532,66.48300171,73.75712585,276.0466003,73.76379395,49.60478592,73.78728485,81.50991821,73.79396057,14.72669506,73.81773376,124.0114288,73.82439423,23.79253197,73.8479538,131.611496,73.85462189,24.24954796,
74.00167084,687.0588379,74.0083313,167.6346436,74.03229523,293.2976685,74.03897858,117.8515549,74.06264496,323.9564514,74.06931305,115.8006516,74.09346008,416.7356262,74.10012054,112.2485275,74.2202301,830.006958,74.22692108,72.08370209,74.18995667,632.0582886,74.19662476,57.21133041,74.15929413,636.7357788,74.16598511,49.59836197,74.12914276,772.2993164,74.13581848,66.41915131,74.25447845,280.1386414,74.26114655,50.24702072,74.28529358,79.37834167,74.29197693,14.39353085,74.31629181,123.1148148,74.32298279,24.11371803,74.34729004,132.9390717,74.35398102,24.39873123,
74.50167084,684.6845703,74.50830841,165.0305939,74.53212738,288.7576904,74.53879547,117.8553925,74.56295776,327.1305542,74.56962585,117.5814056,74.5933075,411.3400574,74.59997559,110.891861,74.72112274,825.7792358,74.72779083,71.35709381,74.69095612,641.4121094,74.69762421,56.69974518,74.65973663,631.0481567,74.66639709,50.92634964,74.6291275,749.0078735,74.63581848,65.68525696,74.75795746,281.2991638,74.76462555,50.75998688,74.78764343,80.21448517,74.79431152,15.19079399,74.81864166,129.5919495,74.82530975,24.49736977,74.84928894,135.1615906,74.85595703,24.15761948,
75.00167084,681.4730835,75.00830841,168.0377808,75.03181458,292.5661011,75.03847504,115.2786484,75.06230927,325.3976135,75.06897736,114.8370819,75.09346008,415.0264893,75.10012054,110.0738373,75.2206192,842.8654785,75.22731018,75.04827118,75.19029236,643.6035767,75.19695282,56.14938736,75.15995789,634.1387329,75.16662598,51.77721405,75.12914276,772.6235352,75.13581848,68.175354,75.25712585,291.3616028,75.26379395,51.56737518,75.28779602,79.29148865,75.29445648,14.9362278,75.31845856,127.2714005,75.32511902,24.61699677,75.34873199,132.6257782,75.35539246,24.07914162,
75.50167084,688.597168,75.50830841,166.8206024,75.53231812,297.6638794,75.53897858,116.4837723,75.56295776,327.1298218,75.56962585,113.5158997,75.59296417,411.9667969,75.59962463,111.607399,75.72172546,834.7094727,75.72839355,73.06050873,75.69029236,641.2911987,75.69698334,58.38753128,75.65945435,646.4893799,75.66612244,51.03948212,75.62895203,745.5159302,75.63564301,66.77998352,75.75789642,289.3895569,75.76455688,52.01140213,75.78806305,79.60410309,75.79472351,14.54120827,75.81897736,127.6910324,75.82564545,25.20635414,75.8498764,134.0998688,75.85654449,23.7438755,
76.00167084,721.0808105,76.00830841,165.2281342,76.03128815,298.640564,76.03795624,116.9873428,76.06189728,331.2055664,76.06856537,116.4112778,76.09297943,421.2451172,76.09963989,110.0804138,76.21979523,839.0042725,76.22645569,74.19814301,76.18946075,641.1420898,76.19612885,57.19144058,76.15879059,663.0441895,76.16545868,51.71014404,76.12845612,759.4880371,76.13512421,68.80674744,76.2561264,291.1593018,76.26279449,52.65486526,76.28681946,81.44081116,76.29347992,15.72790718,76.31721497,131.0030518,76.32387543,24.44529152,76.34764862,131.7671356,76.35431671,24.11866188,
76.50167084,700.2354126,76.50830841,168.5264282,76.53147888,289.7676392,76.53813934,113.7322617,76.56246185,333.8732605,76.56912231,113.0571899,76.59346008,425.551178,76.60012054,109.9107666,76.71862793,852.5827026,76.72529602,73.75430298,76.68814087,639.7835083,76.69481659,59.21136475,76.65789032,646.4002686,76.66455841,52.10169601,76.62796021,743.1618652,76.6346283,68.16127014,76.75512695,300.0013733,76.76179504,52.23204422,76.78553772,79.60588837,76.79221344,15.17296886,76.81595612,133.9031067,76.82262421,24.71326256,76.8459549,137.3532715,76.85263062,24.51418114,
77.00167084,717.4525757,77.00830841,165.2299347,77.03229523,294.5740356,77.03895569,117.0801239,77.06370544,332.0610046,77.07038116,116.2683029,77.09381866,422.6376953,77.10047913,108.1641235,77.21931458,851.5865479,77.22597504,74.46529388,77.18795776,635.5357666,77.19462585,58.48158646,77.1581192,643.3925171,77.16479492,51.51901245,77.12754059,765.5255127,77.13420868,68.05374908,77.25514221,293.8674011,77.26181793,53.18100357,77.28629303,82.39887238,77.29297638,15.41002369,77.31664276,136.2819672,77.32331848,25.528965,77.34798431,133.7526703,77.35464478,24.57808113,
77.50167084,710.5216064,77.50830841,161.4886322,77.53262329,303.1413574,77.53929138,115.7359085,77.56347656,332.4222107,77.57015228,114.1686325,77.59362793,413.0513,77.60029602,109.7647781,77.72079468,835.4597168,77.72745514,75.71880341,77.69046021,636.9348145,77.6971283,58.40804291,77.65998077,648.5827637,77.66664124,52.6145668,77.62962341,774.5897217,77.63629913,69.59861755,77.75614166,310.7427979,77.76280975,52.07556915,77.78629303,82.41056824,77.79296112,15.61166763,77.81629181,139.459259,77.8229599,26.19708061,77.84664917,132.7141113,77.85330963,24.12739754,
78.00167084,734.0230103,78.00830841,165.3259888,78.03179169,295.8867798,78.03845978,113.5827942,78.06189728,332.7732849,78.06856537,113.8945389,78.092453,419.2326965,78.09914398,107.983345,78.22006226,833.8583374,78.22672272,74.0847702,78.19046021,649.7741089,78.19714355,58.73272705,78.15929413,640.8123779,78.16596222,53.45796585,78.12864685,774.5284424,78.13530731,69.94998169,78.25562286,315.9006348,78.26229095,54.21678543,78.28646088,80.55586243,78.29312134,15.55920792,78.3169632,138.2182922,78.32362366,26.71306038,78.34729004,131.2593689,78.35395813,24.72271347,
78.50167084,719.2997437,78.5083313,165.5356903,78.53279114,297.4888306,78.53945923,115.8358994,78.56295776,337.1181946,78.56964874,114.7482758,78.59362793,428.1343384,78.60029602,107.9715042,78.72145844,854.5037231,78.72812653,74.53298187,78.69029236,650.328125,78.69695282,59.83388901,78.66029358,661.6248779,78.66696167,52.61911011,78.62895203,772.4598999,78.63564301,69.16947174,78.75778961,316.6008911,78.7644577,54.84937286,78.78779602,82.62576294,78.79445648,15.68198013,78.81787109,142.8824463,78.82454681,26.82184792,78.84812927,133.1218567,78.85478973,24.504879,
79.00167084,731.1622314,79.0083313,166.9793854,79.03237152,294.2398682,79.03903961,116.0018005,79.06278992,344.1049194,79.06945801,115.0595474,79.09355927,423.0497437,79.10022736,106.9165878,79.22145844,840.8386841,79.22812653,75.58190155,79.19095612,646.1243896,79.19762421,59.55004883,79.16023254,646.7396851,79.16689301,53.8614502,79.12989807,776.361084,79.13656616,68.9813385,79.25722504,319.2920837,79.26390076,55.37866974,79.28781128,80.58144379,79.29447937,15.559515,79.31829071,142.6309814,79.32497406,26.77177429,79.34903717,133.4831238,79.35572815,23.88911247,
79.50167084,738.2572021,79.5083313,168.3942108,79.53262329,297.4124756,79.53929138,114.4624176,79.56247711,341.652771,79.5691452,113.2120667,79.59378815,430.6824951,79.60045624,109.5028305,79.71979523,856.6373901,79.72647858,76.16468811,79.69029236,642.8955688,79.69695282,61.61152649,79.6604538,656.0604248,79.66712189,52.27298355,79.6294632,761.0961914,79.63612366,69.69033051,79.75629425,324.0380249,79.76295471,55.27524948,79.78656769,82.38945007,79.79322815,15.2384758,79.81730652,144.1299896,79.82398224,27.55363464,79.84862518,132.6476593,79.85529327,23.83629227,
80.00167084,723.0057373,80.00830841,170.4198303,80.03262329,309.4289246,80.03929138,113.6453781,80.06214142,354.2052307,80.06881714,114.6278992,80.0927887,431.3759155,80.09947968,110.0727005,80.21878815,847.0134277,80.22547913,74.96044922,80.18862152,649.586792,80.19528961,61.09866333,80.15729523,654.2084351,80.16395569,53.40258026,80.12745667,780.8894043,80.13412476,69.13585663,80.25328827,327.5309448,80.25996399,56.30379105,80.28422546,82.85155487,80.29089355,16.02192497,80.31462097,148.0093536,80.32128906,27.63139153,80.34495544,135.3701935,80.35163116,24.54694366,
