Sample A1_Ex555_Em570,,Sample A1_Ex555_Em670,,Sample A2_Ex555_Em570,,Sample A2_Ex555_Em670,,Sample A3_Ex555_Em570,,Sample A3_Ex555_Em670,,Sample A4_Ex555_Em570,,Sample A4_Ex555_Em670,,Sample B1_Ex555_Em570,,Sample B1_Ex555_Em670,,Sample B2_Ex555_Em570,,Sample B2_Ex555_Em670,,Sample B3_Ex555_Em570,,Sample B3_Ex555_Em670,,Sample B4_Ex555_Em570,,Sample B4_Ex555_Em670,,Sample C1_Ex555_Em570,,Sample C1_Ex555_Em670,,Sample C2_Ex555_Em570,,Sample C2_Ex555_Em670,,Sample C3_Ex555_Em570,,Sample C3_Ex555_Em670,,Sample C4_Ex555_Em570,,Sample C4_Ex555_Em670,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
42.50166702,81.16436768,42.50841522,20.42383003,42.53160477,68.94178009,42.53835297,18.35256195,42.56203842,78.17274475,42.56879044,18.81177902,42.59328842,68.13523102,42.60004044,5.859762192,42.71993637,88.60249329,42.72668839,18.6377449,42.68927002,68.94648743,42.69602203,25.10739326,42.65777206,74.04570007,42.66452408,26.61601639,42.62785339,96.4942627,42.63460159,31.31966209,42.7552681,82.46966553,42.76202011,22.25300598,42.78645706,64.13870239,42.79320908,20.297966,42.81726837,60.20680618,42.82402039,26.23406601,42.84754181,101.9480743,42.85427094,18.5844593,
43.00166702,80.40158081,43.00841522,16.80216789,43.03210449,65.94421387,43.03885651,15.71742821,43.06227112,78.14735413,43.06902313,19.44155884,43.09210587,75.55110168,43.09885406,8.574192047,43.21787643,87.4517746,43.22460556,23.57025909,43.18693924,75.53782654,43.19368744,30.84059906,43.15685272,70.0587616,43.16360092,25.52393341,43.12654114,98.90177917,43.13327408,22.44435883,43.25310516,78.47444153,43.25985336,22.66185188,43.28426743,55.83041382,43.29101944,25.89326668,43.31443787,52.61475372,43.32118607,22.36086845,43.34454346,100.1978531,43.35126877,19.2074604,
43.50166702,80.34989166,43.50841522,20.50477219,43.53193665,64.08217621,43.53868866,18.29753494,43.56220627,72.77835083,43.56893539,19.22905731,43.59212494,71.13186646,43.59887695,15.03657341,43.71893692,85.69512177,43.72568893,26.98706627,43.68862152,73.41313171,43.69537354,12.17389011,43.65818787,73.30519867,43.66493607,26.57906532,43.62743759,95.50365448,43.63418961,31.40350723,43.75377274,73.62509155,43.76052094,18.20965385,43.78360748,67.35014343,43.79035187,22.6246109,43.81443787,57.61179352,43.82118607,30.23530769,43.84485245,102.6541901,43.85160446,16.32316971,
44.00166702,72.55441284,44.00841522,18.52793503,44.03243637,69.28461456,44.03918839,17.76024818,44.06260681,72.40311432,44.0693512,20.37663841,44.09379196,73.72781372,44.10058212,9.339323997,44.2197113,86.91902924,44.22643661,22.15731049,44.18927002,66.25537109,44.19602203,25.10174751,44.15860748,55.98708344,44.16535187,27.90411758,44.12745667,91.8976593,44.13420868,24.73874092,44.25593567,78.51003265,44.26268768,21.45288277,44.28662491,70.81006622,44.29337692,26.95931816,44.31779099,52.03813934,44.32453918,26.02704811,44.34860611,97.08310699,44.35535431,17.56907845,
44.50166702,74.54718781,44.50841522,23.84079361,44.53293991,61.45559692,44.53968811,21.14270401,44.56327057,71.30496979,44.57001877,20.46417809,44.59393692,76.56642151,44.60068893,9.321314812,44.72027206,76.75676727,44.72702408,27.09908485,44.68968964,80.34690094,44.69643402,21.37844276,44.65926743,68.83846283,44.66601944,22.97764015,44.62827301,89.62665558,44.63502121,35.84915161,44.75562286,98.06497192,44.76237488,20.57618332,44.78710556,67.22648621,44.79385757,20.45377541,44.81694031,62.21131897,44.82368469,24.08463478,44.84762192,97.65590668,44.85437393,23.41731262,
45.00166702,65.78079987,45.00841522,16.88258743,45.03293991,62.91329956,45.03968811,21.67780113,45.06320953,76.59461975,45.06993866,18.73351669,45.09343719,82.70081329,45.10018539,9.394968987,45.22104263,83.66973114,45.22777176,23.83966637,45.19054413,70.12378693,45.19728851,18.83165359,45.16060257,68.49416351,45.16735458,22.25436783,45.12995911,82.43374634,45.13670731,33.67187881,45.25710297,73.62689209,45.26385498,26.32874107,45.28794098,64.44687653,45.29468536,26.06003761,45.31827164,56.92307663,45.32501984,24.70576668,45.34910583,97.43939209,45.35585403,15.46693993,
45.50166702,83.443367,45.50841522,21.17103577,45.53193665,69.50114441,45.53868866,16.76020241,45.56227112,74.89546204,45.56902313,16.18823433,45.59287643,83.92077637,45.59960556,11.45449829,45.72027206,85.27010345,45.72702408,23.94624138,45.69010544,73.55205536,45.69685364,18.20708656,45.65962219,61.69897079,45.66637421,18.39929771,45.62910461,82.98501587,45.63585663,26.85074234,45.75604248,79.57499695,45.76279449,21.23714447,45.78693771,73.37654114,45.79368973,19.75340462,45.81726837,51.73871613,45.82402039,24.9180336,45.84752274,97.96327972,45.85427094,23.02423668,
46.00166702,62.93852615,46.00841522,16.35232925,46.03293991,62.10693741,46.03968811,20.16796112,46.0634346,64.68247223,46.07018661,17.31229401,46.09360504,75.46308899,46.10035324,8.858978271,46.22110748,88.05227661,46.22785187,27.81531143,46.19127274,76.44033813,46.19802094,28.05132484,46.16060257,73.5976181,46.16735458,31.73507309,46.13012695,92.24071503,46.13687515,26.18464661,46.25693893,81.7497406,46.26368713,16.45667839,46.28752136,54.33336258,46.29426956,24.01754951,46.31726837,58.25676727,46.32402039,26.61499405,46.34762192,110.2990265,46.35437393,17.17767715,
46.50166702,77.11231995,46.50841522,17.19630814,46.53129196,85.26815033,46.53804016,22.75488472,46.56227112,70.28620148,46.56902313,24.01547813,46.59320831,75.00968933,46.59993744,7.585662365,46.72127151,86.44993591,46.72801971,21.6980648,46.69020844,64.22602844,46.69693756,20.0978775,46.65960312,63.07201767,46.66635513,22.40097618,46.62910461,82.36508179,46.63585663,26.76667404,46.75660324,85.58687592,46.76335526,24.77511787,46.78712463,59.48833847,46.79387665,17.91797256,46.8177681,55.48641586,46.82452011,26.82932854,46.84827042,88.31204224,46.85502243,19.76907349,
47.00166702,70.55461884,47.00841522,19.33916092,47.03160477,56.16993332,47.03835297,18.09283066,47.06203842,72.04354858,47.06877136,21.75572586,47.09252167,70.27838135,47.09926987,9.578779221,47.21993637,86.64287567,47.22668839,20.78442001,47.18935394,64.11398315,47.19610596,21.58897781,47.15904236,72.52513885,47.16577148,24.97546005,47.12843704,86.36235809,47.13518906,28.74610901,47.25354004,85.0687027,47.26026917,21.59240913,47.284935,66.70948792,47.29168701,27.44097137,47.31479263,62.34725189,47.32154083,25.01142502,47.34610748,101.9299622,47.35285187,23.95846176,
47.50166702,77.78229523,47.50841522,19.86541939,47.53210449,65.81339264,47.53885651,21.61090469,47.56237411,67.05043793,47.56912613,22.87220001,47.59326935,74.93434906,47.60002136,7.356287956,47.72077179,88.55190277,47.7275238,23.53970146,47.69060516,70.22060394,47.69735336,27.2730751,47.66010284,63.40504456,47.66685486,24.20559502,47.62910461,93.96311951,47.63585663,25.45903969,47.75510406,78.41828918,47.76185226,16.73861313,47.78527069,64.28652191,47.79201889,20.23331451,47.81526947,57.3556633,47.82202148,28.75219917,47.84643555,90.95963287,47.85318756,13.11374283,
48.00166702,83.46363831,48.00841522,24.54715538,48.03193665,75.5532074,48.03868866,15.68093491,48.06203842,70.69856262,48.06877136,20.7363205,48.09243393,71.26491547,48.09918594,7.624529839,48.22027206,86.5568161,48.22702408,20.47966576,48.19020844,73.09802246,48.19693756,21.45381737,48.15926743,66.06336212,48.16601944,21.06684875,48.12894058,84.04307556,48.13568878,32.5647583,48.2568512,80.17756653,48.26360321,18.60781479,48.28853989,66.18906403,48.29527283,19.25961113,48.31960297,48.82899094,48.32635498,31.64938164,48.34943771,91.70185852,48.35618973,26.15983963,
48.50166702,75.70713043,48.50841522,16.75190163,48.53293991,74.5195694,48.53968811,23.12444878,48.56404114,72.34570313,48.57077408,22.8333683,48.59387589,72.52687836,48.6006012,8.05069828,48.72093964,93.62895203,48.72768402,12.00198078,48.69110489,61.35384369,48.6978569,19.45326614,48.66069031,60.39924622,48.66743469,21.93678284,48.63004303,95.03299713,48.63677216,20.41048431,48.75777054,91.84007263,48.76452255,23.38623428,48.78777313,64.06996155,48.79451752,24.25047874,48.81827164,55.53702164,48.82501984,28.72488785,48.84860611,104.9385834,48.85535431,22.02626419,
49.00166702,71.2827301,49.00841522,20.29042816,49.03310394,51.31036758,49.03985596,16.03661346,49.06410217,72.34712982,49.07085419,26.78491783,49.09404373,67.67294312,49.10076904,8.476517677,49.22193527,88.2559433,49.22868729,21.14719772,49.19144058,67.2236557,49.19818878,23.39856339,49.16069031,72.65555573,49.16743469,18.83648872,49.13077164,103.2962112,49.13751984,22.20767593,49.25768661,79.51062775,49.26443863,22.45314789,49.28787613,57.45704269,49.29460526,20.62252808,49.31860352,59.27903366,49.32535553,23.47185898,49.34926987,101.5554276,49.35602188,23.6339035,
49.50166702,63.68513489,49.50841522,21.69681931,49.53177261,63.88188171,49.53852081,14.74432755,49.56177139,80.04868317,49.56852341,19.68112183,49.59304047,60.92338562,49.59977341,14.51890087,49.72176743,84.57469177,49.72851944,19.17051506,49.68987656,73.66603088,49.69660187,22.04200935,49.65954208,65.79078674,49.66627121,24.47268295,49.62910461,88.49371338,49.63585663,18.72491646,49.75587463,83.25645447,49.76260757,31.16556549,49.78685379,54.79364777,49.79360199,18.10082626,49.81627274,47.17566681,49.82302094,22.03315926,49.84712219,95.76503754,49.85387421,21.89635086,
50.00166702,78.87172699,50.00841522,17.26047516,50.03143692,62.05551147,50.03818893,18.40568352,50.06193924,71.17601776,50.06868744,15.86382103,50.09293747,69.76030731,50.09968567,8.639987946,50.21960449,91.87611389,50.22635651,23.76235199,50.1896019,66.12554169,50.19635391,22.20935249,50.15870667,57.05067444,50.16543961,20.4553833,50.12810516,89.97860718,50.13485336,26.12145042,50.25610352,93.97875214,50.26285553,23.28545761,50.28627014,61.65052795,50.29302216,24.28504181,50.31760406,61.19766998,50.32435226,26.87707901,50.34827042,112.2867661,50.35502243,24.75229454,
50.50166702,75.40363312,50.50841522,14.80557632,50.53293991,52.85417557,50.53968811,22.93480301,50.56320953,77.98983002,50.56993866,21.13193512,50.59370804,71.61580658,50.60044098,16.35685921,50.72143555,100.4430161,50.72818756,20.8110714,50.69177246,73.88339996,50.69852066,22.53057289,50.66104507,68.72916412,50.66777039,23.4189682,50.63043594,96.61199951,50.63718796,33.87290955,50.75610352,80.40338898,50.76285553,25.60467911,50.78627014,57.58211517,50.79302216,20.32907486,50.81694031,51.23218918,50.82368469,28.77670097,50.847435,99.79272461,50.85418701,17.39409828,
51.00166702,80.71640015,51.00841522,15.94709778,51.03126907,61.26354599,51.03802109,26.23407555,51.06177139,64.38240814,51.06852341,20.44414902,51.09260178,70.46253204,51.09935379,8.207760811,51.22027206,82.72277832,51.22702408,19.1002636,51.1896019,86.5374527,51.19635391,19.97154236,51.15912628,51.56043243,51.16591644,26.06834221,51.12920761,87.60579681,51.13593674,26.85958099,51.25610352,80.63503265,51.26285553,20.29343033,51.28643799,71.15605927,51.29320908,21.94755363,51.31694031,67.76079559,51.32368469,26.1998539,51.34695816,101.2872543,51.35370636,19.27795792,
51.50166702,81.67112732,51.50841522,19.31207657,51.53245926,75.10413361,51.53920746,19.60608673,51.56277084,70.25363159,51.56951904,25.56693649,51.59354401,78.74571228,51.60027313,13.28911972,51.72195816,101.9660873,51.72870636,16.68568039,51.69085312,79.76350403,51.69760513,24.64986038,51.66010284,65.19361877,51.66685486,23.4129734,51.62968826,93.41187286,51.63643646,30.71022034,51.75775146,82.38188171,51.76450348,23.25047112,51.78870773,61.74095535,51.79543686,17.95174789,51.81877136,56.82427979,51.82551956,29.57047272,51.84926987,104.1220245,51.85602188,22.43808365,
52.00166702,81.55957794,52.00841522,16.38301468,52.03270721,69.33895874,52.03943634,16.44308281,52.06287384,74.93585968,52.06960297,20.89435577,52.09402084,89.68283844,52.10076904,8.600248337,52.22176743,82.62969971,52.22851944,23.58044624,52.19112396,71.82954407,52.19787598,22.61650848,52.1603775,64.1023941,52.16710663,25.63130569,52.12970734,107.2397461,52.13643646,29.30247879,52.25727081,74.64472961,52.26402283,25.47967529,52.28794098,61.70544052,52.29468536,23.84152412,52.3177681,56.07219696,52.32452011,22.67053223,52.34760284,107.5664749,52.35435486,19.96323204,
52.50166702,80.41183472,52.50841522,18.60545349,52.53262711,64.45603943,52.53937531,24.65358353,52.5634346,70.99495697,52.57018661,21.79438782,52.59360504,69.83678436,52.60035324,10.86166763,52.72087479,100.7159958,52.72760391,22.26965141,52.69026947,71.40324402,52.69702148,22.37434387,52.66028976,75.61790466,52.66704178,21.7167263,52.62945938,87.84549713,52.6362114,27.98721504,52.75643539,69.98141479,52.76318741,20.75157166,52.78794098,65.80677795,52.79468536,18.40273094,52.8177681,50.7568779,52.82452011,26.58813286,52.84887695,105.151474,52.85560226,19.51807022,
53.00166702,76.10396576,53.00841522,17.47690392,53.03368759,68.12556458,53.04043961,20.79729462,53.06462479,78.28295898,53.07137299,24.68074608,53.09527206,71.38114929,53.10202408,8.962426186,53.22212219,90.42808533,53.22887421,21.90724945,53.19170761,79.9480896,53.19843674,18.79557991,53.16160583,75.81012726,53.16835403,21.17161751,53.13143539,88.36811829,53.13820648,26.26462746,53.25862503,74.11035156,53.26537704,20.5260582,53.28952408,66.8408432,53.29627228,20.00637627,53.31978989,62.53753662,53.3265419,24.73245049,53.3506012,99.21543884,53.35735321,22.24546623,
53.50166702,70.78783417,53.50841522,18.69398499,53.53354263,69.54463196,53.54027176,18.63992882,53.56393814,68.86709595,53.57068634,14.71915722,53.59379196,89.80286407,53.60054016,15.12023067,53.72151947,89.48007965,53.72827148,24.2028141,53.69187546,69.04899597,53.69860458,26.32937622,53.66110611,71.9708252,53.66785431,19.45040894,53.6302681,92.84531403,53.63702011,34.21217728,53.75793839,88.00630951,53.7646904,17.34461594,53.78818893,61.50032043,53.79493713,20.71690559,53.81877136,51.34793091,53.82551956,26.25893021,53.84937286,112.651947,53.85610199,19.05819893,
54.00166702,73.96694946,54.00841522,24.34626961,54.03237152,74.93193817,54.03910446,19.36929893,54.06260681,71.04443359,54.0693512,22.32316589,54.09376907,77.33634949,54.10052109,7.010147572,54.22110748,91.45630646,54.22785187,20.22629547,54.19043732,74.49398804,54.19718933,20.64387894,54.15995789,55.14580917,54.16670609,24.30568504,54.12927246,83.01965332,54.13602066,23.95121193,54.25543594,76.9597702,54.26218796,16.25134087,54.28593826,62.34760284,54.29268646,22.46035957,54.31627274,61.45843124,54.32302094,37.92880249,54.34760284,117.2761841,54.35435486,25.15554619,
54.50166702,75.1889801,54.50843811,16.73484612,54.53243637,75.05636597,54.53918839,24.70287323,54.56277084,75.69644165,54.56951904,21.47353745,54.59326935,78.99234772,54.60002136,10.23886585,54.71935272,82.76912689,54.72610092,20.08147621,54.68854141,70.06304169,54.69527054,24.32412338,54.65803909,57.92281342,54.66477203,24.04007149,54.62793732,78.09385681,54.6347084,21.76856613,54.75362396,92.97502899,54.76037598,23.43863869,54.78454208,73.77080536,54.79127121,17.83979988,54.81452179,50.61025238,54.8212738,23.30242538,54.84493637,104.273613,54.85168839,19.57115555,
55.00166702,77.76226044,55.00841522,15.63770294,55.03295898,57.68664551,55.039711,14.30111694,55.06354141,72.52533722,55.07027054,16.89633179,55.09376907,66.07055664,55.10052109,7.636168003,55.21995926,98.9546814,55.22670746,20.8982296,55.18993759,84.62147522,55.19668961,20.02314758,55.15912628,78.99968719,55.16587448,19.36815643,55.12793732,101.9317932,55.13468933,25.81616211,55.25593567,88.85816193,55.26268768,23.85533714,55.28702164,55.19911957,55.29376984,21.3085804,55.3177681,53.5582428,55.32452011,24.04906464,55.34785461,101.7560425,55.35460663,18.47254753,
55.50166702,77.38554382,55.50841522,14.70705128,55.53270721,55.4015274,55.53943634,15.89460278,55.56320953,80.04827881,55.56993866,23.06378746,55.59393692,71.11413574,55.60068893,5.974431038,55.72060394,94.50621033,55.72735596,18.98823357,55.69010544,66.61224365,55.69685364,24.36483002,55.66054153,74.72727966,55.66727066,23.75392342,55.62937546,82.49216461,55.63610458,23.54096413,55.75727081,94.25228119,55.76402283,16.65256119,55.78777313,61.26609802,55.79451752,15.85439777,55.81737518,60.86065292,55.82410431,19.51460648,55.84777069,101.4028473,55.85451889,22.31189346,
56.00166702,69.67259979,56.00841522,22.33204842,56.03187561,68.7676239,56.03860092,18.27973938,56.06287384,66.04006958,56.06960297,14.47278595,56.0931015,72.22410583,56.09985352,10.56411839,56.22020721,97.96325684,56.22693634,16.8221302,56.18893814,78.08287811,56.19568634,20.07648087,56.15777206,70.80876923,56.16452408,26.21316528,56.12726974,80.76151276,56.13402176,27.66477966,56.25593567,84.64585114,56.26268768,22.01628113,56.28654099,62.76853943,56.29327011,17.8248539,56.31703949,52.93898392,56.32377243,20.8934536,56.34752274,110.0460587,56.35424805,23.27852631,
56.50166702,82.49778748,56.50841522,13.55236721,56.53243637,60.25028992,56.53918839,19.23872375,56.56260681,74.22637939,56.5693512,17.1523571,56.59293747,83.33229065,56.59968567,10.82804108,56.71977234,88.70606232,56.72652054,24.64088821,56.68868637,73.62122345,56.69543839,14.86341953,56.65843964,63.16810226,56.66518402,28.65883064,56.62804413,91.84500885,56.63476944,24.83633614,56.75560379,82.62278748,56.76235199,22.60583115,56.78595734,68.37828064,56.79270935,26.85861206,56.81660461,49.08028412,56.82335663,23.4485321,56.84710312,105.6067276,56.85385513,25.84712791,
57.00166702,80.42162323,57.00841522,22.84430695,57.03320694,69.76972961,57.03993607,15.07914734,57.06335449,75.47833252,57.07010651,18.79077721,57.09435272,69.33139038,57.10110092,8.880155563,57.22143555,88.69536591,57.22818756,23.52313805,57.19093704,75.59532928,57.19766998,16.97686768,57.16110611,71.28917694,57.16785431,19.71748924,57.13018799,99.89567566,57.13694,30.17921638,57.25577164,87.74847412,57.26251984,14.47741413,57.28627014,70.85106659,57.29302216,20.46426392,57.31702042,57.57476807,57.32377243,26.39565849,57.34718704,92.91462708,57.35393906,24.50512505,
57.50166702,86.96411896,57.50841522,21.27659416,57.53162384,60.33883667,57.53837585,21.79485512,57.56210709,73.14472961,57.56885529,18.60638428,57.59320831,70.25527191,57.59993744,7.308071136,57.7197113,89.76542664,57.72643661,23.71922684,57.69010544,60.54324722,57.69685364,17.40798187,57.65960312,74.4008255,57.66635513,20.98564148,57.62937546,88.62570953,57.63610458,23.22053146,57.75621033,85.41233063,57.76293945,22.6341114,57.78654099,58.13140106,57.79327011,26.0996685,57.81685257,60.07851791,57.82360458,19.86812973,57.84760284,99.54927063,57.85435486,19.5015831,
58.00166702,73.90556335,58.00841522,19.0997982,58.03343964,66.25598145,58.04018402,17.65934181,58.06393814,71.04797363,58.07068634,19.81509209,58.09427261,79.38715363,58.10102081,5.990177155,58.21962357,89.54222107,58.22637558,24.82466698,58.18935394,75.84622192,58.19610596,25.96434593,58.15910339,72.80625916,58.16585159,17.14104271,58.12877274,75.44911957,58.13552094,23.3298111,58.25577164,85.85124969,58.26251984,17.42999077,58.28610611,60.09135056,58.29285431,20.77772331,58.31637192,46.8771553,58.32310486,30.43804741,58.34737396,111.1167984,58.3541069,25.62823296,
58.50166702,69.64178467,58.50841522,18.85710716,58.53260422,62.44757462,58.53935623,19.71767235,58.56243896,77.78455353,58.56919098,22.17638016,58.59370804,74.16702271,58.60044098,9.193758011,58.72095871,91.1317749,58.72771072,21.84825706,58.69095993,71.71417999,58.69770813,19.15248108,58.66004181,64.43264771,58.66677094,25.370924,58.62944031,84.30458832,58.63618469,25.53057098,58.75612259,83.4855423,58.7628746,20.60299683,58.78676987,70.79052734,58.79352188,21.62897491,58.81787491,58.11562347,58.82460403,23.47791862,58.84843826,103.656601,58.85518646,23.7081604,
59.00166702,85.81291962,59.00841522,19.667799,59.0322113,74.31079102,59.03893661,17.10119057,59.06287384,71.63076782,59.06960297,19.55946922,59.09376907,75.97732544,59.10052109,10.37016773,59.22127151,88.09403992,59.22801971,15.08893871,59.19144058,66.37666321,59.19818878,25.34237671,59.15979004,67.28992462,59.16654205,21.64474678,59.12944031,96.05299377,59.13618469,32.37685394,59.25712585,87.14521027,59.26387405,23.68102264,59.28743744,70.15093231,59.29418945,19.06931496,59.31793594,51.53966141,59.32468796,23.97525978,59.34827042,110.4790649,59.35502243,20.72729111,
59.50166702,77.95441437,59.50841522,17.96856117,59.53260422,61.88218689,59.53935623,20.01979256,59.56320953,76.43985748,59.56993866,19.63888741,59.59404373,70.12372589,59.60076904,9.175498962,59.72060394,82.97907257,59.72735596,17.8675766,59.69054413,67.05889893,59.69726944,20.45303154,59.65960312,62.24190903,59.66635513,25.09637642,59.62879181,96.06736755,59.63554382,25.23547173,59.75460434,95.51007843,59.76135254,20.6601963,59.78520966,67.48883057,59.79193878,19.86239052,59.81570816,55.49271393,59.82243729,22.06336212,59.84670639,101.1272964,59.85343933,23.48265076,
60.00166702,83.89308929,60.00841522,20.59566498,60.03193665,70.6204834,60.03868866,23.32097816,60.06229401,83.18560791,60.06904221,18.93435669,60.09360504,89.39867401,60.10035324,10.33076,60.22077179,87.11958313,60.2275238,19.281847,60.19110489,81.75547028,60.1978569,13.32381058,60.15968704,80.18959808,60.16643906,23.15146255,60.12903976,104.0328217,60.13576889,23.13500214,60.25543594,96.37698364,60.26218796,17.51333046,60.28610611,61.1190567,60.29285431,23.13465691,60.31644058,64.9024353,60.32318878,21.50310516,60.34760284,95.3582077,60.35435486,14.84417439,
60.50166702,81.36780548,60.50841522,17.24310684,60.53327179,74.13228607,60.5400238,24.13026619,60.56310272,91.57568359,60.56985092,17.42085648,60.59354401,87.38109589,60.60027313,12.38013077,60.7212944,92.71186829,60.72808456,20.97078133,60.69077301,75.67758942,60.69752121,24.91737556,60.66045761,75.06774139,60.66720963,24.68399239,60.62970734,82.59089661,60.63643646,22.99207878,60.75770569,83.2688446,60.76443863,21.82587051,60.78829193,71.65426636,60.79504013,16.41876984,60.81877136,43.46527481,60.82551956,25.30970001,60.84910583,110.9443512,60.85585403,17.46046257,
61.00166702,83.69786835,61.00841522,17.40756226,61.03260422,60.79359436,61.03935623,19.10408401,61.06360245,74.64094543,61.07035446,17.69944763,61.09393692,67.61805725,61.10068893,9.780522346,61.22068787,95.65782166,61.22743607,26.78905296,61.19087219,74.75009918,61.19760513,27.40695,61.16010284,77.18107605,61.16685486,22.39627838,61.12918854,84.69894409,61.13593674,27.945755,61.25671005,82.35810852,61.26343536,24.71144485,61.28737259,72.45618439,61.29410553,18.03123665,61.31770706,49.48958588,61.32444,25.73771477,61.34837723,113.6433563,61.35510254,16.23833275,
61.50166702,75.7122345,61.50841522,28.85685349,61.53177261,64.99365234,61.53852081,15.3492136,61.56220627,77.01198578,61.56893539,16.91798782,61.59260178,75.61839294,61.59935379,5.597267628,61.71887589,103.6875153,61.7256012,17.19493675,61.68751907,74.40546417,61.69427109,19.61661911,61.65727234,75.35373688,61.66402054,18.50653076,61.62677002,105.5685654,61.63352203,27.99920082,61.75444031,86.98879242,61.76118469,19.40273285,61.78479004,64.70847321,61.79158401,22.35690117,61.81577301,54.83846664,61.82252121,18.86981964,61.84693527,113.8344345,61.85368729,23.19433403,
62.00166702,76.41166687,62.00841522,13.78625774,62.03160477,73.24729919,62.03835297,14.9841671,62.06177139,76.68094635,62.06852341,22.20587158,62.09312439,81.0552063,62.09987259,4.021104336,62.21929169,97.07826233,62.22603989,22.37519455,62.18979263,80.92805481,62.19654083,19.59832382,62.15860748,72.60526276,62.16535187,24.04900932,62.12808609,84.05648804,62.13483429,20.03897476,62.25637436,80.13511658,62.26310349,21.56570244,62.28645706,59.89139938,62.29320908,16.49926376,62.31743622,54.73814774,62.32418442,21.42508125,62.34760284,109.0735245,62.35435486,17.00489044,
62.50166702,70.62725067,62.50841522,21.90272903,62.53252029,65.96247864,62.53926849,19.15217018,62.56352234,76.79431915,62.57027054,18.17747116,62.59393692,88.51358032,62.60068893,10.2539835,62.72160339,85.54045868,62.72835159,22.78676033,62.69104004,77.86188507,62.69776917,23.03803825,62.66004181,65.91930389,62.66677094,15.97830105,62.62944031,87.96484375,62.63618469,24.14414406,62.75704193,88.41021729,62.76377106,21.99085426,62.78752136,61.22867966,62.79426956,23.33579063,62.81829071,45.52357483,62.82508087,27.77283669,62.84877014,101.6182785,62.85552216,21.55579948,
63.00166702,82.20838928,63.00843811,15.90684986,63.03162384,66.77637482,63.03837585,20.57195282,63.06210709,76.90639496,63.06885529,22.6221714,63.09210587,70.72026062,63.09887695,11.33148098,63.22043991,85.51957703,63.22718811,18.33664131,63.18993759,72.96153259,63.19668961,23.7167244,63.16010284,64.32091522,63.16685486,19.38023949,63.12877274,95.93889618,63.13552094,22.48291779,63.25610352,82.27832031,63.26285553,24.05412865,63.28754044,65.43865204,63.29426956,22.95288467,63.31770706,53.56144714,63.32444,19.59036064,63.34804153,104.9476395,63.35477066,20.0202446,
63.50166702,75.2124939,63.50841522,19.64910507,63.53243637,72.08836365,63.53918839,22.99324226,63.56293869,74.08544159,63.56968689,15.16863632,63.59326935,77.5141983,63.60002136,14.1135664,63.71904373,97.93775177,63.72576904,19.55103111,63.68862152,77.98767853,63.69537354,20.0328064,63.65777206,74.64722443,63.66452408,22.78780365,63.62770844,85.15136719,63.63443756,27.21893501,63.75427246,82.36604309,63.76102066,31.73088646,63.78504181,76.9892807,63.79177094,22.94032478,63.81577301,57.22362518,63.82252121,24.26399231,63.84627151,99.48391724,63.85301971,23.4902668,
64.00167084,80.43210602,64.00841522,17.72993469,64.0317688,62.13125229,64.03852081,18.34525108,64.06151581,78.51990509,64.06826782,18.67996788,64.09293365,76.26433563,64.09968567,10.98278999,64.22071075,99.6268158,64.22743988,26.47686195,64.19037628,70.08678436,64.19710541,18.73084259,64.16004181,63.26546478,64.16677094,28.11006927,64.12876892,73.43448639,64.13552094,20.41757011,64.25621033,98.47473145,64.26293945,22.30445862,64.28684998,71.74181366,64.29360199,23.58664894,64.31677246,54.1376152,64.32351685,22.22336578,64.34793854,100.6936951,64.35469055,19.5461998,
64.50167084,81.27313995,64.50841522,17.15211868,64.53244019,77.85230255,64.5391922,14.67119789,64.56360626,69.19428253,64.57035065,16.82405853,64.59394073,66.53533173,64.60068512,7.95374155,64.72193909,91.02137756,64.72868347,19.49839211,64.69160461,71.03672791,64.69835663,23.06691742,64.66093445,74.94981384,64.66768646,21.66578293,64.63053894,92.14337921,64.6372757,22.06019974,64.75827026,86.53152466,64.76502228,31.91150284,64.78837585,70.35572052,64.79510498,20.13440514,64.81904602,58.47350311,64.82576752,28.65037155,64.84976959,100.7301636,64.85652161,24.38502121,
