Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample D1,,Sample D2,,Sample D3,,Sample D4,,Sample E1,,Sample E2,,Sample E3,,Sample E4,,Sample F1,,Sample F2,,Sample F3,,Sample F4,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
83.0008316,6.257564068,83.02053833,4.736218929,83.04129028,12.68345165,83.06230927,18.27403069,83.14948273,12.6118803,83.12845612,13.4594202,83.10781097,72.69603729,83.08705902,92.77197266,83.1738739,17.10369873,83.19429779,12.59729958,83.21562195,21.19373703,83.23581696,22.83452225,83.32205963,14.68525887,83.30183411,13.21230984,83.2808075,141.5835571,83.26048279,158.6881256,83.34779358,49.51362991,83.36912537,40.77807999,83.38948059,61.70264053,83.41048431,69.021698,83.49898529,16.7971344,83.47839355,17.49886322,83.45714569,82.65452576,83.43695831,89.03160858,
84.0008316,5.650187016,84.02037811,6.619875908,84.04162598,12.14618778,84.06262207,17.87238693,84.15081024,13.67759514,84.13062286,14.25990868,84.10971069,71.03340149,84.08812714,95.12149811,84.17646027,17.10904884,84.19689941,11.15971279,84.21812439,21.75881577,84.23828888,23.45035553,84.32698059,14.80804348,84.30646515,16.60385895,84.28529358,141.3362274,84.26489258,161.0688019,84.35328674,50.49959564,84.37445831,41.50528717,84.39564514,61.04458237,84.41664124,71.26448822,84.50366974,18.1981163,84.48265076,16.40185928,84.4622879,81.07494354,84.44104004,85.00188446,
85.0008316,7.209926605,85.02039337,5.825761795,85.04139709,12.33620071,85.06247711,17.14392471,85.15073395,12.19855976,85.1301651,13.92283916,85.10881042,69.92807007,85.08795929,98.62107849,85.17714691,17.37915039,85.19766235,13.57379913,85.21906281,23.84675407,85.23979187,24.39822197,85.32796478,14.20555592,85.30679321,14.01831532,85.28656769,144.6620789,85.26603699,160.8415985,85.35222626,48.33564758,85.3727951,39.30908203,85.39345551,63.5489006,85.41513062,67.86495209,85.50328827,16.54922104,85.4828949,17.26656914,85.46166992,82.27637482,85.44100189,86.54056549,
86.0008316,7.289402485,86.02198029,7.181996822,86.04248047,11.923522,86.06287384,16.69607735,86.15181732,13.16498566,86.13114166,13.12404156,86.10966492,72.03851318,86.08950043,92.29402924,86.17831421,17.81813049,86.19904327,12.68287373,86.22037506,22.03363037,86.2407074,23.75225449,86.3294754,14.48502159,86.30863953,15.27819443,86.28799438,142.7171783,86.26714325,159.0116425,86.35562134,45.75814819,86.37612152,42.63739777,86.3974762,57.61635208,86.41797638,69.0034256,86.50681305,17.85619354,86.48579407,18.30633163,86.46546173,81.89105988,86.44456482,90.77523041,
87.0008316,5.988352776,87.02128601,5.027678967,87.04228973,12.29996014,87.06349945,18.12540817,87.15172577,13.57112026,87.1313324,12.71833611,87.1098175,73.63394928,87.08914185,92.49329376,87.17814636,16.12691116,87.19931793,13.28716373,87.2206192,21.27659416,87.24098206,22.61455536,87.32878876,15.86580849,87.30879211,14.8537178,87.28762054,148.488678,87.26712036,156.6213684,87.35400391,50.62107849,87.37437439,42.76617432,87.39580536,59.7661438,87.4167099,65.41624451,87.50564575,15.71285915,87.48412323,16.68331337,87.46379089,84.54414368,87.44230652,91.86808777,
88.0008316,5.873754025,88.02116394,5.602542877,88.0417099,12.36338043,88.06298065,20.23420525,88.15129089,13.00941753,88.12998199,12.93771744,88.10948181,69.50019836,88.0892868,96.23013306,88.17797852,18.45822716,88.19914246,13.27110672,88.21912384,21.34486008,88.2403183,22.11228371,88.32931519,14.07002544,88.30895996,15.25291443,88.28812408,142.6965179,88.26696014,161.2127991,88.35595703,49.64905548,88.37639618,40.86904526,88.3974762,57.80532074,88.41779327,62.90339661,88.50512695,15.47612572,88.48462677,16.06760597,88.46337891,82.65859222,88.44314575,88.11911011,
89.0008316,6.715103626,89.02179718,5.358104706,89.04279327,12.6602478,89.06383514,15.85828304,89.15071106,12.2918644,89.12916565,14.01393127,89.10914612,72.35279083,89.08812714,90.91147614,89.1752243,17.06540489,89.19606018,12.00570679,89.21695709,21.87457085,89.23828888,24.06100273,89.32545471,14.77978897,89.30383301,15.39664555,89.28349304,141.5254059,89.26231384,163.2458801,89.35099792,50.6084137,89.37154388,40.96119308,89.39279175,61.22776794,89.41329193,67.03483582,89.50231171,17.46897697,89.48154449,15.75033951,89.4614563,82.93193054,89.44039917,92.49065399,
90.0008316,6.735710144,90.02229309,6.460544586,90.04279327,12.25576782,90.06312561,17.18716049,90.15137482,11.43498325,90.13031769,13.65242481,90.10978699,70.94540405,90.08939362,94.22390747,90.1778183,18.63095665,90.19816589,14.87868595,90.21923065,22.51659203,90.24046326,24.38145256,90.328125,15.49626255,90.30696106,14.83209991,90.28672791,142.631897,90.26581573,166.2034149,90.35462189,50.91474533,90.37562561,43.24338913,90.39595795,61.3002243,90.41678619,68.40891266,90.50564575,16.37049103,90.48497772,16.38314629,90.46395874,82.41338348,90.4434967,93.16227722,
91.0008316,6.264469624,91.0219574,7.046764851,91.04245758,13.00314522,91.06362152,16.37542725,91.15055847,12.66287327,91.12971497,13.5069685,91.10864258,73.91918182,91.08831024,92.63962555,91.17582703,18.69258118,91.19632721,12.63381004,91.21689606,21.16070747,91.23862457,23.38912582,91.32511902,15.68413925,91.30461884,15.28040791,91.28321075,143.542923,91.26299286,169.2682953,91.35145569,49.50061417,91.37262726,43.62604904,91.39297485,63.438797,91.41420746,68.61011505,91.50081635,18.29151726,91.47978973,16.52030563,91.4594574,84.48867798,91.43895721,89.79875183,
92.0008316,6.820924759,92.02212524,5.874305725,92.04331207,12.10307503,92.06349945,18.1027832,92.15214539,12.62735748,92.13079071,14.67648602,92.11062622,73.42444611,92.08933258,90.85180664,92.17604065,17.56752968,92.19723511,13.69716454,92.21829224,22.3608799,92.23946381,22.34606743,92.32633209,15.50837612,92.30514526,14.62888432,92.28429413,139.4169769,92.26403809,162.3473663,92.35079193,49.3490181,92.37133026,42.77858353,92.39167023,64.79864502,92.41295624,68.55760193,92.49997711,17.62102318,92.47850037,16.45799828,92.45814514,79.03510284,92.43746185,89.98021698,
93.0008316,7.195534229,93.02171326,5.837790489,93.04212189,13.03816414,93.06278992,17.96375084,93.15149689,11.52652264,93.13114166,14.57224274,93.10996246,69.27005768,93.08887482,95.27831268,93.1778183,16.39119911,93.19822693,12.5619297,93.21878815,21.86368179,93.23947906,22.66348839,93.32878876,14.63387871,93.30747986,15.25216579,93.28697968,144.6917877,93.26578522,156.0826874,93.35546112,48.06280136,93.37581635,41.72315598,93.39706421,62.70241165,93.41745758,69.91945648,93.50662231,17.39222717,93.48529816,15.39500713,93.46383667,81.68096924,93.44364166,88.2244339,
94.0008316,6.725965023,94.02256012,7.693553925,94.04279327,13.45183182,94.06387329,17.61226082,94.15262604,13.21928501,94.13179779,13.00519753,94.11064148,73.74276733,94.08981323,94.53031921,94.17733765,15.95941353,94.1979599,14.6318264,94.21896362,21.3129406,94.23955536,22.52382469,94.32831573,14.95732212,94.30762482,14.82751942,94.28662109,140.8522949,94.2664566,160.2056885,94.3542099,47.33325958,94.37537384,41.0439682,94.3966217,61.22618866,94.41762543,65.66832733,94.5066452,18.13297462,94.48545837,17.95071602,94.46464539,82.43689728,94.4441452,89.09196472,
95.0008316,7.821079254,95.02137756,5.568987846,95.04273224,13.6422348,95.06328583,17.90579033,95.15164185,12.52727699,95.13062286,12.2733984,95.11056519,70.73065948,95.08950043,92.65493011,95.17812347,16.44438362,95.19779205,12.12658978,95.21916199,23.11538506,95.23966217,23.23210526,95.32816315,14.65281582,95.30699921,16.19641876,95.28664398,138.6041718,95.26578522,166.6888733,95.35446167,46.3888588,95.37478638,39.35191345,95.39587402,59.58415985,95.41728973,70.90908813,95.50348663,17.25481796,95.48295593,17.12787247,95.4622879,85.83474731,95.44178772,88.76251221,
96.0008316,7.166106701,96.02098083,5.775822163,96.04150391,12.9344759,96.06272888,17.20945358,96.14964294,11.92183113,96.12898254,14.87448788,96.10814667,74.28312683,96.08714294,93.99334717,96.17595673,17.03550529,96.19728851,13.96217155,96.21764374,23.02376938,96.23914337,22.36143112,96.32796478,14.11764717,96.30662537,14.99127483,96.2854538,144.499054,96.26489258,162.5276489,96.35231018,49.40690231,96.37287903,44.47115326,96.3942337,59.78304672,96.41462708,68.04210663,96.50404358,17.33030128,96.48270416,15.79133606,96.46216583,84.92829895,96.44137573,92.92462921,
97.0008316,6.066394806,97.02112579,6.225286007,97.04145813,13.20968342,97.06233978,18.54276276,97.15045929,12.62949848,97.13005829,14.92975044,97.10897827,75.14855194,97.08864594,94.71838379,97.17554474,16.97846222,97.19656372,14.15396118,97.21720886,23.54456711,97.23770905,23.93036461,97.32672882,15.70032024,97.30632782,14.26901245,97.28498077,149.7376099,97.26395416,165.7626038,97.35266876,47.1833992,97.3741684,38.51651764,97.39445496,59.15093231,97.41498566,68.96735382,97.50263214,17.23088264,97.48213196,17.23158455,97.46086884,80.72787476,97.43981171,88.45046997,
98.0008316,5.836947441,98.02116394,6.162879944,98.04166412,12.2399025,98.06306458,19.4614048,98.1497879,12.78221798,98.12939453,14.72126293,98.10800171,76.76074982,98.08704376,97.05747223,98.17672729,17.7441864,98.19695282,13.4041748,98.21766663,22.66917038,98.23787689,23.68725204,98.32723236,14.36076164,98.3061676,14.29532909,98.28564453,145.5545349,98.26428986,164.9498596,98.35379028,49.8511734,98.37445831,41.16563797,98.39564514,63.23715973,98.41580963,69.4854126,98.50300598,17.27295113,98.48229218,16.53051186,98.46116638,83.24250793,98.44081116,91.40912628,
99.0008316,5.425002098,99.02179718,5.749945641,99.04196167,12.7910614,99.06230927,18.62621689,99.1517868,12.25362492,99.12980652,14.4943037,99.10945892,77.0881958,99.08812714,91.00255585,99.17564392,17.26267242,99.19670868,13.73867321,99.21730804,22.27729607,99.23847961,23.91207886,99.3272934,14.97863865,99.30622864,14.51464939,99.28504181,149.3144684,99.26496124,172.5118713,99.35120392,47.24562073,99.37255859,42.35575867,99.39315033,62.59212494,99.41462708,65.79019165,99.50296021,16.74810028,99.48270416,16.04814529,99.46147919,84.60155487,99.44047546,92.34471893,
100.0008316,5.966112614,100.0208359,6.17057991,100.0413742,13.55614948,100.0623932,17.78311157,100.1506271,11.7188549,100.1296234,13.56158829,100.1090012,72.58776093,100.0879974,92.3351059,100.1758118,18.16689301,100.1969986,13.69863033,100.2177048,20.52778053,100.2387924,23.99393272,100.3267899,14.76140499,100.3063736,14.25986481,100.2850418,145.6659851,100.2644806,164.2945557,100.3533096,48.910923,100.3739853,40.00422287,100.3951645,60.46498871,100.4157028,70.74537659,100.5042877,15.94074631,100.483963,17.03530693,100.4626465,85.02983856,100.4421234,87.33041382,
101.0008316,6.262360096,101.0207138,6.771411896,101.0419769,13.71175194,101.0633316,17.71632576,101.1519623,13.41241169,101.1312103,13.25310802,101.1099625,69.55961609,101.0891266,89.92884827,101.177536,18.09830284,101.1989594,12.43861675,101.2194824,23.502985,101.2401657,22.99653435,101.3284836,14.84873295,101.3078156,16.29159546,101.2873154,145.616806,101.266037,167.4874268,101.3547897,47.54957581,101.3758163,41.56398773,101.396286,62.68592834,101.4174576,72.25893402,101.506546,17.12214279,101.4851456,16.85482025,101.4648132,84.16971588,101.4434586,93.69165802,
102.0008316,6.614681244,102.0202103,6.611087322,102.0409622,11.41479969,102.0619583,16.66666794,102.1491241,13.32637215,102.1287918,14.7110424,102.1075592,76.11361694,102.0863342,93.72519684,102.1757355,18.2049675,102.1970367,12.89858341,102.217453,21.49638557,102.2391281,23.83508682,102.3269577,15.72488213,102.3064651,14.28912258,102.2850418,144.3762665,102.2646484,164.3691864,102.3533401,48.44791794,102.3737946,41.23683929,102.3941269,62.96523666,102.4156494,71.11290741,102.5034561,17.08611107,102.4830399,16.92277718,102.4619522,85.71656036,102.4416275,92.65063477,
103.0008316,6.661506653,103.0211258,5.283248425,103.0423126,12.3586092,103.0629807,16.04162788,103.152298,11.46683311,103.1310349,12.30744553,103.1106415,77.31659698,103.0895615,94.45680237,103.1769791,16.72371101,103.1975555,13.72570515,103.2178116,21.30630302,103.2389832,22.38746643,103.3259735,15.19789219,103.3053131,15.44443798,103.2842941,151.8552856,103.2636642,166.2049103,103.3521271,47.9505043,103.3727951,41.79716873,103.3938141,60.55192566,103.4144745,69.86096954,103.5019608,16.77526665,103.4806213,16.69520569,103.4599762,80.48168945,103.4388123,90.78926086,
104.0008316,5.404829502,104.0209808,6.154771805,104.0418167,12.93360043,104.0629807,16.9791584,104.1492081,12.59790707,104.1287079,14.77076626,104.1080627,77.43065643,104.0875397,93.94731903,104.1756287,16.70064545,104.1959763,13.28369808,104.2172928,24.40777206,104.2383118,24.55534554,104.3275604,13.43929863,104.3061447,14.75556946,104.2857285,148.3981628,104.2643127,160.8884277,104.3519592,49.80011368,104.3722916,39.82336044,104.3934784,60.66621399,104.4148788,67.96398163,104.5032883,16.27324295,104.4827881,14.77399731,104.46138,81.82928467,104.4411469,92.22986603,
105.0008316,6.896166801,105.0211639,6.855113983,105.041832,12.03954697,105.0629578,18.90155983,105.1509781,13.26757622,105.130127,14.10975933,105.1096649,74.32213593,105.0883331,93.04354858,105.1766281,18.15207672,105.1968079,13.56146717,105.2178955,22.54907417,105.2392883,23.0095253,105.3278122,14.50334167,105.3076248,14.86978817,105.286232,148.81987,105.2656631,160.6940308,105.3541641,49.13202667,105.3745041,39.69936752,105.3950424,62.71662521,105.4162903,69.40010834,105.5029755,18.59953308,105.4816208,15.85574818,105.4613342,82.64657593,105.4404602,93.809021,
106.0008316,6.99450016,106.0214767,5.675219059,106.0417862,13.55231762,106.0631638,18.74572182,106.151001,12.27491665,106.1306458,13.94774532,106.1101227,76.45684052,106.0889816,92.11834717,106.177124,17.53880119,106.1983185,13.38828754,106.2188721,21.84873962,106.2392273,24.36662865,106.328537,15.88156033,106.3075027,14.80598545,106.2868347,147.4054413,106.2658157,164.5844421,106.3546448,46.7928772,106.375145,41.5236969,106.3956223,61.73171616,106.4165573,71.08453369,106.5034866,17.69646072,106.4827881,15.42622948,106.4621277,80.35595703,106.4416428,86.8012619,
107.0008316,7.160230637,107.0213165,6.76418829,107.0424805,12.8251915,107.0629807,15.64008904,107.1518173,12.93329239,107.1309586,13.49113655,107.109642,76.89587402,107.0892868,93.62565613,107.1758957,16.02324867,107.197464,13.86091423,107.2178116,22.07883263,107.2379837,24.00541306,107.3254547,15.14190388,107.3049545,14.79644871,107.2837906,138.6790161,107.2634583,169.3760986,107.3522034,48.63471985,107.3728943,39.80282593,107.3941498,62.16267776,107.4144592,70.4181366,107.5029755,17.18783379,107.4824753,16.02375412,107.461647,82.8557663,107.4413757,88.72200775,
108.0008316,6.664444923,108.0218124,6.170060635,108.0429993,13.96481705,108.0634766,16.51852417,108.151207,12.05847549,108.1299591,12.91512871,108.109787,75.83393097,108.0884628,92.72605133,108.1756439,17.74703789,108.1960449,13.43088341,108.2171478,24.48163986,108.2374725,24.26916695,108.3258972,16.68678856,108.3044968,15.30298805,108.2842102,147.7008514,108.2629776,166.4985352,108.3521271,47.06413269,108.3731461,41.42979813,108.3936462,62.10891342,108.4149551,69.43908691,108.5021515,15.5882988,108.480957,14.68935871,108.4598312,83.71342468,108.4386673,90.13900757,
109.0008316,7.896664619,109.0211258,6.586345196,109.041481,12.4080143,109.0623093,17.8096962,109.1509781,12.79075909,109.129837,13.86670971,109.108963,80.12625122,109.0879593,93.94154358,109.1773911,17.883358,109.1984634,14.30692387,109.2194824,21.80097389,109.2398148,24.87333107,109.3283157,15.80172062,109.3078156,15.16019058,109.2874756,149.6950073,109.2668152,165.9858246,109.3546219,46.49964905,109.3756256,39.64273071,109.3967133,59.65978241,109.4176254,69.87397003,109.5062943,16.72833061,109.4851227,17.00013542,109.464798,83.91719818,109.4435349,88.10903931,
110.0008316,6.60285759,110.0228958,6.324132919,110.0432968,14.78258514,110.0638123,17.48645592,110.1518173,13.36754036,110.1316223,14.58115959,110.1104584,74.60784912,110.0894775,92.26337433,110.1781235,17.85762596,110.1984787,13.62085438,110.2197952,20.49718857,110.2402878,23.1339798,110.3289566,15.27315903,110.3078156,16.25512123,110.2874603,149.7785797,110.2662888,165.8190308,110.3537292,46.36273956,110.3741455,40.34527969,110.3951492,61.43852234,110.4161453,68.44515991,110.5027084,16.5280323,110.4826508,18.26749802,110.4611664,83.19060516,110.4403152,92.90437317,
111.0008316,6.696190357,111.0208054,6.723684788,111.0411682,14.91579819,111.0623932,17.21295929,111.1496277,11.77514935,111.1283798,13.69642258,111.1078339,79.087677,111.0872879,91.21797943,111.1736526,17.80126762,111.1947098,14.69314861,111.2158127,21.61865425,111.2362289,25.32190132,111.3246384,17.44755936,111.3042908,14.68176079,111.282959,151.2966309,111.2624969,167.0069275,111.3499985,49.97559738,111.3707275,42.4234314,111.3912888,62.22797394,111.4119568,65.70934296,111.5011215,15.64680576,111.4798965,16.69881248,111.4589767,82.76650238,111.4381638,96.24044037,
112.0008316,6.367134571,112.0209808,7.128615379,112.0421448,12.86021709,112.0623779,18.62268448,112.1496277,12.52454567,112.1285629,14.87656498,112.1074753,78.48305511,112.0871277,91.51361084,112.1758957,18.22286606,112.1962891,12.78991795,112.2176666,22.75442505,112.2380447,23.96422386,112.3266449,14.91981602,112.3057327,15.47871304,112.2846451,149.4202118,112.2643127,165.0206604,112.3508148,50.9166069,112.3726654,40.21152496,112.3935394,64.29328156,112.4146271,69.33013916,112.5028305,16.2397995,112.4820023,16.92747307,112.4611511,88.03570557,112.4401321,92.95904541,
113.0008316,6.672945023,113.0224609,4.740627766,113.0427933,13.19189453,113.0634613,20.1087265,113.1526413,13.20378017,113.1324539,13.21832943,113.1110611,80.93559265,113.0898743,92.15757751,113.1781235,17.15283966,113.1984634,13.14176083,113.2193146,24.12057686,113.2398376,24.49900627,113.3285675,15.49817562,113.307663,15.77825069,113.2864838,147.8770142,113.2663116,163.5852509,113.3542862,47.88341522,113.3756409,42.74160385,113.3959808,61.24082565,113.4176254,69.36615753,113.5063171,16.0326004,113.4856262,16.67507553,113.4643173,83.09408569,113.4431229,90.21906281,
114.0008316,6.028517723,114.0210419,6.76267004,114.0418167,13.97528267,114.0633163,18.64460182,114.1519775,11.79154491,114.1307297,14.41137409,114.109642,79.06372833,114.0892868,92.47975922,114.1760406,16.48337364,114.1966248,13.4718914,114.2176437,24.64816856,114.2387314,26.67657661,114.3257065,14.07761669,114.3042068,15.94060326,114.2838287,146.9194336,114.262619,162.9338684,114.3514786,47.9782486,114.3728104,40.36283493,114.3933105,60.26405716,114.4145432,67.76190948,114.5029602,15.21909523,114.482399,16.9857254,114.4613113,81.24949646,114.4413071,87.76517487,
115.0008316,6.026495457,115.022316,6.480020046,115.0436249,13.27190876,115.064621,17.88689041,115.1531219,13.62772942,115.1329727,13.3105154,115.1111679,82.78837585,115.0901718,95.61334229,115.1797256,16.37905884,115.1999588,12.53547192,115.2201462,21.57050133,115.2413712,24.09218788,115.3280029,15.3833828,115.307785,16.83941269,115.2864609,149.2812042,115.2659607,165.2661896,115.3532867,46.09229279,115.3737946,41.29683685,115.3941498,61.34789276,115.4151688,67.48016357,115.503624,15.66202736,115.4829559,16.87821007,115.4626617,80.97188568,115.4413071,91.20914459,
116.0008316,6.649245739,116.0203781,6.144435406,116.0414581,13.27961445,116.062645,17.48166656,116.1516418,13.21423912,116.1313171,14.09598923,116.1102982,85.24733734,116.0892868,87.71289063,116.1784592,17.58450127,116.1994553,13.02483177,116.2199783,21.6329937,116.2406464,25.10249901,116.329834,15.24579144,116.3096237,16.61538506,116.2881393,148.5664368,116.2676239,168.2807617,116.3561478,47.79556656,116.376976,41.59986496,116.3981476,62.70478058,116.4189987,72.17033386,116.50737,15.85172844,116.485817,16.49965668,116.4651413,85.65855408,116.4446259,90.39942169,
117.0008316,7.060971737,117.0209579,6.444535732,117.0419617,13.20378017,117.0629959,16.7355938,117.1499786,12.5585022,117.1294632,14.22995567,117.1083069,87.87484741,117.0877914,96.55995178,117.1745071,18.4719162,117.19487,13.15998077,117.2159805,23.29192543,117.2361526,24.05739212,117.325119,15.90004158,117.3036728,16.04497719,117.2826462,147.2392731,117.262291,169.3184509,117.3493195,47.29440689,117.3705673,41.65337753,117.3907852,62.78636169,117.4117889,71.44625854,117.4991226,16.05932999,117.4784622,16.47269058,117.4577866,83.73674011,117.4370041,88.79217529,
118.0008316,7.939071178,118.0216217,6.331151485,118.0423126,13.2780304,118.0628357,19.72664833,118.1516266,12.7303009,118.1305695,14.87368107,118.1103363,89.2286377,118.0891266,90.20146942,118.1774979,17.13165665,118.1986237,13.99635506,118.2196274,23.27581406,118.2398148,25.40689659,118.328537,15.80602455,118.3079987,14.07276058,118.2874756,151.2185974,118.2664566,169.1583099,118.3549576,49.59209824,118.3752899,42.77561188,118.3964996,65.60089111,118.4168777,67.50039673,118.505661,15.40782166,118.484787,16.50672722,118.4645615,86.29592133,118.4431458,90.18538666,
119.0008316,6.821282387,119.0218124,5.666517258,119.0426407,12.20249557,119.0631638,18.59487724,119.1516266,11.39815617,119.1312943,13.09564209,119.1101456,88.8687973,119.0896454,92.40200806,119.1782074,17.11568069,119.1984787,12.56722927,119.2197113,22.40729141,119.2407913,24.75899506,119.3299561,14.88820744,119.30896,14.61149883,119.2880478,150.792984,119.2668152,165.5276031,119.3558121,46.25194931,119.3763123,42.60822296,119.3972931,63.30920029,119.4177933,68.50790405,119.5068741,16.12191963,119.4865646,15.53162956,119.4660645,85.10011292,119.4444809,94.36385345,
120.0008316,5.942691803,120.020462,7.153382301,120.041481,13.13210011,120.0621262,17.93768883,120.149292,12.26088619,120.1286697,12.38722801,120.1080399,87.60024261,120.0873795,91.38021851,120.175499,16.25451088,120.1967316,12.93650532,120.2171478,23.41212082,120.2374725,24.75880814,120.3264542,16.14735413,120.305397,14.65398788,120.2843323,148.865036,120.2639542,165.4413757,120.3510437,47.50580978,120.3722916,42.33026123,120.3928986,59.13310242,120.4135666,71.98459625,120.5028305,16.90821075,120.4818115,15.32556725,120.4609756,83.74632263,120.4402924,88.96126556,

Sample A1,
Sample A1
Collection Time: 31-Oct-24 10:59:08 AM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 31 Oct 10:59:08 AM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               494.00
Em. wavelength (nm)               514.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    120.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 23-Oct-24 5:56:43 PM
Method Modifications:
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
PMT Volts Changed: 23-Oct-24 6:06:08 PM, Old:550, New:600
Emission PMT (V): Changed: 23-Oct-24 6:06:08 PM, Old: 550, New: 600
PMT Volts Changed: 31-Oct-24 10:52:00 AM, Old:600, New:800
Emission PMT (V): Changed: 31-Oct-24 10:52:00 AM, Old: 600, New: 800
Wellplate Samples Changed: 31-Oct-24 10:52:00 AM, Old:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;, New:A1;A2;A3;A4;B1;B2;B3;B4;C1;C2;C3;C4;D1;D2;D3;D4;E1;E2;E3;E4;F1;F2;F3;F4;
PMT Volts Changed: 31-Oct-24 10:54:08 AM, Old:800, New:700
Emission PMT (V): Changed: 31-Oct-24 10:54:08 AM, Old: 800, New: 700
Cycle Time 1 Changed: 31-Oct-24 10:54:16 AM, Old: 0.0000, New: 1.0000
Stop Time 1 Changed: 31-Oct-24 10:59:06 AM, Old: 1.0000, New:120.0000
End Method Modifications

Sample A2,
Sample A2
Collection Time: 31-Oct-24 10:59:08 AM
Operator Name  :
Kinetics Software Version: 1.2(146)
Parameter List :
Report Time: Thu 31 Oct 10:59:08 AM 2024
Software version: 1.2(146)
Operator:
Instrument Parameters
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Ex. wavelength (nm)               494.00
Em. wavelength (nm)               514.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Averaging Time (s)                0.1000
Cycle time(min)                   1.0000
Stop time(min)                    120.0000
Emission filter                   Open
Excitation Filter                 Auto
PMT voltage (V)                   700
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Comments:
Method Log     :
Method Name    : Default
Date/Time stamp: 23-Oct-24 5:56:43 PM
Method Modifications:
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Individual, New:Choice 1
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay all, New:Choice 2
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay rows, New:Choice 3
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:Overlay columns, New:Choice 4
Wellplate Overlay Mode Changed: 23-Oct-24 5:56:45 PM, Old:User defined, New:Overlay columns
PMT Volts Changed: 23-Oct-24 6:01:53 PM, Old:600, New:550
Well plate reader Changed: 23-Oct-24 6:01:53 PM, Old:OFF, New:ON
Excitation Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 400.00, New: 494.00
Emission Wavelength Changed: 23-Oct-24 6:01:53 PM, Old: 600.00, New: 514.00
Emission PMT (V): Changed: 23-Oct-24 6:01:53 PM, Old: 600, New: 550
Wellplate Samples Changed: 23-Oct-24 6:01:53 PM, Old:, New:A1;A2;A3;B1;B2;B3;C1;C2;C3;D1;D2;D3;E1;E2;E3;F1;F2;F3;G1;G2;G3;H1;H2;H3;
