Sample A1_Ex465_Em530,,Sample A1_Ex465_Em590,,Sample A2_Ex465_Em530,,Sample A2_Ex465_Em590,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
424.5083313,31.79493141,424.5272217,130.7789764,424.5635681,48.85591125,424.582489,99.38106537,
425.0083313,31.55405045,425.0272217,131.4427338,425.0628357,48.73060989,425.0817261,99.32120514,
425.5083313,31.5855217,425.5272217,131.1846008,425.5623474,48.50507355,425.5812073,99.35896301,
426.0083313,31.45484161,426.0272217,130.0714722,426.0627747,48.52907562,426.081665,97.6385498,
426.5083313,31.94701958,426.5272217,130.9273682,426.563324,48.62979126,426.5822144,97.88567352,
427.0083313,31.93497658,427.0272217,129.815567,427.0624695,47.73346329,427.0813904,98.79328156,
427.5083313,31.88166809,427.5272217,131.4211273,427.5624084,48.44651413,427.5813599,100.4107971,
428.0083313,31.99517822,428.0272217,131.1248169,428.0623474,48.67676926,428.0812073,99.07738495,
428.5083313,31.62015152,428.5272217,129.6077423,428.5613098,48.5997467,428.5802002,98.47348785,
429.0083313,31.646595,429.0272217,129.986145,429.0627136,48.54182053,429.0816345,99.03463745,
429.5083313,31.98581886,429.5272217,130.0136871,429.5627136,48.4923439,429.5816345,98.44795227,
430.0083313,31.55216217,430.0272217,129.5673828,430.062561,48.4871254,430.0814819,98.11914825,
430.5083313,31.45818329,430.5272217,131.3862,430.5639648,48.4475174,430.5829163,98.0848465,
431.0083313,31.72491837,431.0272217,131.4598694,431.0624084,47.97939301,431.0813599,98.69642639,
431.5083313,31.59540939,431.5272217,130.5218048,431.5635681,48.30143356,431.582489,99.30957794,
432.0083313,32.00974655,432.0272217,130.8885651,432.0637512,48.85003281,432.0826721,98.0666275,
432.5083313,31.84415817,432.5272217,130.6242523,432.5624084,47.83097839,432.5813293,98.46340942,
433.0083313,31.36016083,433.0272217,131.7334595,433.0623474,48.2714119,433.0812073,98.84926605,
433.5083313,31.94251251,433.5272217,129.7801361,433.5637512,48.05135345,433.5826721,98.75753784,
434.0083313,32.00892639,434.0272217,130.2481384,434.0631409,48.61237717,434.0820618,98.97153473,
434.5083313,31.80233002,434.5272522,132.1707153,434.5630798,48.63925552,434.5820007,97.39645386,
435.0083313,31.90442848,435.0272217,131.5205231,435.063446,48.2513237,435.0823975,98.65214539,
435.5083313,31.77565765,435.5272217,130.8308868,435.5630798,47.8660965,435.5820007,98.37725067,
436.0083313,32.15635681,436.0272217,130.3265533,436.0637512,48.2457695,436.0826721,97.79902649,
436.5083313,31.94567871,436.5272217,131.7339935,436.5631409,48.33348083,436.5820618,99.33650208,
437.0083313,31.79450417,437.0272217,130.9968719,437.0635681,48.06781006,437.082489,98.56912231,
437.5083313,31.65437698,437.5272217,131.3044891,437.5630798,48.22885132,437.5820007,98.19174194,
438.0083313,32.08532715,438.0272217,130.3861847,438.0619202,48.20454025,438.0808411,97.74058533,
438.5083313,32.12509155,438.5272217,130.732193,438.5636597,47.88389969,438.58255,97.94220734,
439.0083313,31.93153,439.0272217,131.4356384,439.0635681,48.38521194,439.082489,98.76339722,
439.5083313,31.58167839,439.5272217,129.2168427,439.5637512,48.16232681,439.5826721,98.28090668,
440.0083313,31.76372147,440.0272217,130.0213165,440.0629578,47.73609161,440.0818787,98.03794861,
440.5083313,31.97182274,440.5272217,130.355957,440.5640869,47.82666397,440.5830078,97.68469238,
441.0083313,31.70692635,441.0272217,130.3095551,441.0632629,48.25187302,441.0821533,98.44636536,
441.5083313,31.79008102,441.5272217,129.6442108,441.5625,47.56787109,441.5813904,98.45004272,
442.0083313,31.6724968,442.0272217,129.3218842,442.0627747,47.77677917,442.081665,97.89067841,
442.5083313,31.82155609,442.5272217,129.4694977,442.5637512,47.29588318,442.5826721,97.25513458,
443.0083313,31.00717926,443.0272217,129.322052,443.0627747,47.37924957,443.081665,97.60688782,
443.5083313,31.53407669,443.5272217,128.1924591,443.5634155,47.5514679,443.5823364,96.37981415,
444.0083313,31.47464561,444.0272217,128.8169861,444.0641174,47.47083282,444.0830383,97.4315567,
444.5083313,31.21892929,444.5272217,128.5426788,444.5630798,47.6974144,444.5820313,97.85878754,
445.0083313,31.09132385,445.0272217,128.2915344,445.0629272,47.94546127,445.0818481,97.03956604,
445.5083313,31.04122353,445.5272217,127.9476852,445.5622253,47.46464157,445.5811462,96.56240845,
446.0083313,31.49039268,446.0272217,127.9942398,446.0629883,47.99205399,446.0819092,97.12627411,
446.5083313,31.66095161,446.5272217,129.2585754,446.5624084,47.74873352,446.5813293,96.78086853,
447.0083313,31.14084625,447.0272217,128.4264832,447.0629883,47.74806213,447.0819092,96.53536224,
447.5083313,31.5110302,447.5272217,128.5303955,447.5649109,48.06867599,447.5838318,97.67687225,
448.0083313,31.48129272,448.0272217,127.5670853,448.0612488,48.24633789,448.0801697,96.12084961,
448.5083313,31.3110981,448.5272217,127.5041733,448.5643921,47.48371506,448.5833435,96.64492798,
449.0083313,31.07956696,449.0272217,127.3764496,449.0632629,47.71392822,449.0821533,96.82604218,
449.5083313,31.0635891,449.5272217,127.8648682,449.5637512,48.37830734,449.5826721,96.84299469,
450.0083313,31.14177513,450.0272217,128.6121368,450.0632935,47.94892502,450.0821838,97.32839966,
450.5083313,31.46765709,450.5272217,127.9698944,450.5634155,47.57798004,450.5823364,95.39777374,
451.0083313,31.4373188,451.0272217,126.9937439,451.0634155,47.13825226,451.0823364,97.09979248,
451.5083313,31.83230782,451.5272217,127.4408417,451.5627747,48.03662109,451.581665,96.59872437,
452.0083313,31.00450706,452.0272217,126.6882095,452.0632629,47.0411377,452.0821533,96.60287476,
452.5083313,31.56443024,452.5272217,125.8995209,452.5632935,47.38988113,452.5821838,96.66191864,
453.0083313,30.91474724,453.0272217,126.9651794,453.0637512,47.16506195,453.0826721,95.73123169,
453.5083313,31.35421562,453.5272217,127.0655975,453.5623474,47.56320953,453.5812073,96.25992584,
454.0083313,31.04648972,454.0272217,126.5601044,454.0622253,47.71647644,454.0811462,96.60907745,
454.5083313,31.1296463,454.5272217,127.6227646,454.5639038,47.80744553,454.5828552,96.40159607,
455.0083313,31.14294624,455.0272217,127.2436829,455.0629272,47.09539795,455.0818481,96.89031219,
455.5083313,31.18414307,455.5272217,127.8145905,455.5630798,47.13627243,455.5820007,95.93399811,
456.0083313,31.28964806,456.0272217,126.2825012,456.0639954,47.50118637,456.0829163,96.13904572,
456.5083313,31.27887154,456.5272217,126.6223373,456.5627747,47.44432068,456.581665,95.96274567,
457.0083313,31.15261269,457.0272217,126.5846634,457.0640869,47.34251404,457.0830078,95.62121582,
457.5083313,31.09460258,457.5272217,127.2504959,457.5641174,47.84004593,457.5830383,95.96548462,
458.0083313,31.02180099,458.0272217,125.8515854,458.0631104,47.27474213,458.0820313,96.71003723,
458.5083313,31.05877113,458.5272217,126.4967346,458.5643311,47.21087646,458.5832214,95.84252167,
459.0083313,31.01434708,459.0272217,125.8690186,459.0627136,46.99689102,459.0816345,95.5013504,
459.5083313,30.96910858,459.5272522,125.8007278,459.5637512,47.25884247,459.5826721,95.97844696,
460.0083313,31.44994736,460.0272217,126.6306229,460.0632629,47.28340912,460.0821533,95.86138153,
460.5083313,30.81974792,460.5272217,125.2161102,460.5640869,47.64406204,460.5830078,96.04410553,
461.0083313,30.96026802,461.0272217,125.495163,461.0634155,47.1584549,461.0823364,95.35904694,
461.5083313,31.19597626,461.5272217,126.2639923,461.5626221,47.10723114,461.581543,95.68763733,
462.0083313,31.25154877,462.0272217,126.1213837,462.0637512,47.51841736,462.0826721,96.1887207,
462.5083313,30.96630478,462.5272217,126.2136078,462.5634155,47.2458725,462.5823364,96.28039551,
463.0083313,30.86969757,463.0272217,125.4196167,463.0629883,47.26577377,463.0819092,94.78179932,
463.5083313,30.81566429,463.5272217,125.2163239,463.5629883,46.96350861,463.5819092,95.21891022,
464.0083313,31.11317062,464.0272217,125.8139877,464.0624695,47.3529892,464.0813904,95.84243011,
464.5083313,30.58260918,464.5272217,126.9621887,464.56073,46.79358292,464.5796509,95.48902893,
465.0083313,31.44254112,465.0272217,125.3945236,465.0624084,46.76241684,465.0813599,95.23287964,
465.5083313,30.89541626,465.5272217,124.9379272,465.5637512,46.82197952,465.5826721,95.0845108,
466.0083313,30.99324417,466.0272217,125.0230103,466.0635681,46.99915695,466.082489,94.98993683,
466.5083313,30.62086678,466.5272217,124.3952789,466.5629272,47.0670433,466.5818481,95.81828308,
467.0083313,30.9870472,467.0272217,125.3689957,467.0635681,46.97641373,467.082489,95.58218384,
467.5083313,30.95019722,467.5272217,124.5042267,467.5620728,47.0174408,467.5809937,96.19544983,
468.0083313,31.00327873,468.0272217,124.5372162,468.0635071,47.215065,468.0823975,95.20063019,
468.5083313,30.81810951,468.5272217,126.1118622,468.5623169,47.59174728,468.5812073,95.79288483,
469.0083313,30.83545876,469.0272217,125.5376663,469.063446,47.08450699,469.0823975,95.64692688,
469.5083313,30.68911171,469.5272217,123.843811,469.5625916,46.96190643,469.5815125,95.24607849,
470.0083313,31.15482521,470.0272217,124.5007935,470.0634155,47.53691864,470.0823364,96.08137512,
470.5083313,30.84358788,470.5272217,125.0565338,470.5628357,47.22977448,470.5817261,95.03197479,
471.0083313,30.986866,471.0272217,125.7465363,471.0621643,47.14142227,471.0810547,96.07059479,
471.5083313,31.32205391,471.5272217,125.4635315,471.5621643,46.84669495,471.5810547,95.20278168,
472.0083313,31.01065063,472.0272217,124.8541641,472.0622253,47.80474472,472.0811462,95.77231598,
472.5083313,31.04068375,472.5272217,124.3170547,472.562561,47.47245407,472.5814819,95.54330444,
473.0083313,30.863451,473.0272217,125.7386932,473.0636292,47.33854294,473.08255,96.03943634,
473.5083313,30.40038109,473.5272217,124.2916031,473.5630493,47.33244324,473.5819702,94.18065643,
474.0083313,31.03193665,474.0272217,124.5462875,474.0629272,47.27322006,474.0818481,95.24329376,
474.5083313,30.71617317,474.5272217,123.5235825,474.563324,47.52436066,474.5822144,95.83849335,
475.0083313,30.62413216,475.0272217,123.6819839,475.0638123,46.82758713,475.0827026,95.5594635,
475.5083313,30.81851959,475.5272217,124.5053329,475.5645447,46.88225937,475.5834656,95.09075928,
476.0083313,30.81720161,476.0272217,124.4515381,476.0632019,46.91926956,476.0821533,95.27565002,
476.5083313,30.57603073,476.5272217,123.8856354,476.5635681,47.45206451,476.582489,95.04956818,
477.0083313,30.56127548,477.0272217,122.4000702,477.0628967,47.14666367,477.0818176,94.65506744,
477.5083313,30.39486122,477.5272217,123.4917679,477.5625916,46.85341263,477.5815125,94.86218262,
478.0083313,30.58641243,478.0272217,123.8448944,478.0628357,46.82129669,478.0817261,95.18502808,
478.5083313,30.51406097,478.5272217,123.8327408,478.5620728,46.77099228,478.5809937,94.67567444,
479.0083313,30.38628387,479.0272217,123.0694199,479.0621338,47.14332581,479.0810547,94.57008362,
479.5083313,30.75707054,479.5272217,123.996727,479.5635681,46.93691254,479.582489,95.51148987,
480.0083313,30.9054451,480.0272217,123.5659103,480.0620728,46.58244705,480.0810547,93.99707794,
480.5083313,30.54224586,480.5272217,123.9148788,480.5633545,46.61667252,480.5822144,95.45769501,
481.0083313,30.75844002,481.0272217,124.7129135,481.0635681,47.15561676,481.0825195,94.56916046,
481.5083313,30.35006905,481.5272217,124.0492249,481.5625916,46.66583633,481.5815125,94.25427246,
482.0083313,30.7352581,482.0272217,123.2572556,482.0637512,46.71790695,482.0826416,94.14001465,
482.5083313,30.65210915,482.5272217,124.1698914,482.5634155,46.94783401,482.5823364,93.82610321,
483.0083313,30.49772072,483.0272217,123.1001511,483.0630798,46.49230576,483.0820007,93.64358521,
483.5083313,30.25994682,483.5272217,122.3411255,483.5635681,47.01326752,483.582489,94.18758392,
484.0083313,30.61791992,484.0272217,122.9301529,484.0634155,46.83518982,484.0823364,94.63228607,
484.5083313,30.21011925,484.5272217,122.3255844,484.5632629,46.29532623,484.5821533,95.42926025,
485.0083313,30.72654724,485.0272217,123.074173,485.0629272,46.81803131,485.0818481,94.52696228,
485.5083313,30.39149666,485.5272217,122.9767532,485.5640869,46.64569855,485.5830078,94.69216919,
486.0083313,30.24054718,486.0272217,122.4493332,486.0638123,45.87959671,486.0827026,93.99350739,
486.5083313,30.55483437,486.5272217,122.7695389,486.5639648,46.74168396,486.5829163,93.27159882,
487.0083313,30.7263813,487.0272217,120.8360291,487.0639648,46.18999863,487.0829163,92.87636566,
487.5083313,30.52591705,487.5272217,121.7932968,487.5637512,46.37298203,487.5826721,93.38502502,
488.0083313,30.40137482,488.0272522,123.1942749,488.0628967,46.561203,488.0818176,93.15816498,
488.5083313,30.26956558,488.5272522,123.0831375,488.5641479,46.17760086,488.5830688,93.67768097,
489.0083313,30.47429276,489.0272217,122.0857315,489.0627747,46.17969131,489.081665,93.14771271,
489.5083313,30.32015038,489.5272217,121.8323669,489.5630798,46.57944489,489.5820007,93.00801086,
490.0083313,30.27393532,490.0272217,120.6356277,490.0644226,46.52068329,490.0833435,93.56066132,
490.5083313,30.04832268,490.5272217,121.7840805,490.5635681,46.36917877,490.582489,93.92473602,
491.0083313,30.43089676,491.0272217,121.6615601,491.0635071,46.30825043,491.082428,93.83519745,
491.5083313,30.49649811,491.5272217,120.7090988,491.5632935,46.69583511,491.5821838,93.09638214,
492.0083313,30.10878372,492.0272217,120.872612,492.063324,46.92911148,492.0822144,92.83422089,
492.5083313,30.29038048,492.5272217,119.1643143,492.5628357,46.20982742,492.5817261,93.36472321,
493.0083313,30.20378113,493.0272217,121.5309067,493.0629883,46.33116913,493.0819092,93.06620789,
493.5083313,30.25978088,493.5272217,121.3827438,493.5624695,46.06351471,493.5813904,92.995224,
494.0083313,30.24332237,494.0272217,120.9106293,494.0634155,46.19347,494.0823364,93.29722595,
494.5083313,30.27287865,494.5272217,120.3896408,494.5629883,46.63404083,494.5819092,94.1002121,
495.0083313,30.04272842,495.0272217,120.9720535,495.0627747,46.48615646,495.081665,93.3419342,
495.5083313,30.39744759,495.5272217,120.2854462,495.5632629,46.1894455,495.5821533,93.43903351,
496.0083313,30.25617599,496.0272217,120.50103,496.0640564,46.02445984,496.0829773,92.72637939,
496.5083313,30.11951828,496.5272217,121.5980377,496.5643005,45.97654343,496.5831909,92.43716431,
497.0083313,30.3520565,497.0272217,120.649498,497.0634766,46.30366516,497.0823975,92.23797607,
497.5083313,29.82564354,497.5272217,120.7417297,497.5635681,46.35674667,497.582489,93.33276367,
498.0083313,30.16697884,498.0272217,121.0750656,498.0630798,45.79097366,498.0820007,92.7131958,
498.5083313,30.15818596,498.5272522,120.2566147,498.5641479,46.31377411,498.5830688,92.92740631,
499.0083313,30.00823784,499.0272217,120.5551147,499.0636292,46.67719269,499.08255,92.34905243,
499.5083313,30.337883,499.5272217,119.5676117,499.5639648,45.97481155,499.5828857,92.30383301,
500.0083313,30.09532166,500.0272217,120.4449539,500.0647278,45.69379807,500.0836487,92.45986938,
500.5083313,30.10827065,500.5272217,120.5828094,500.5628967,46.35477829,500.5818176,92.04398346,
501.0083313,30.22490692,501.0272217,120.2096786,501.0627747,45.77382278,501.081665,91.44470215,
501.5083313,29.90004539,501.5272217,120.9261856,501.5639038,45.63503647,501.5828247,92.03259277,
502.0083313,29.78976822,502.0272217,118.9332809,502.0632629,45.91880035,502.0821533,91.73722839,
502.5083313,30.27723694,502.5272217,120.4735031,502.5629883,45.62518311,502.5819092,92.37099457,
503.0083313,29.82080078,503.0272217,119.8764267,503.063324,45.95158386,503.0822144,92.6559906,
503.5083313,30.26253319,503.5272217,121.07724,503.5628967,45.88819504,503.5818176,92.81647491,
504.0083313,30.22038269,504.0272217,120.7954102,504.0632935,45.86303329,504.0821838,92.61824036,
504.5083313,30.36843109,504.5272217,120.2231064,504.5630798,45.92095566,504.5820007,92.81690979,
505.0083313,29.86435127,505.0272217,121.0789032,505.0641479,46.17697525,505.0830688,92.78250122,
505.5083313,30.43799782,505.5272217,120.4897919,505.5626526,45.80800629,505.5815735,92.20194244,
506.0083313,30.09347534,506.0272217,119.5974197,506.0635071,45.9206543,506.0823975,92.65786743,
506.5083313,30.41615105,506.5272217,120.3049774,506.5631409,46.10623169,506.5820618,91.62282562,
507.0083313,29.992939,507.0272217,120.1181641,507.0634155,45.58057785,507.0823364,91.45270538,
507.5083313,29.93943405,507.5272217,120.372612,507.5624084,45.42416,507.5813599,91.86867523,
508.0083313,30.13783455,508.0272217,119.5879745,508.0640869,45.68798065,508.0830078,92.16261292,
508.5083313,30.28087234,508.5272217,120.8039398,508.5630798,45.6178894,508.5820007,91.72644806,
509.0083313,29.99403763,509.0272217,120.3946381,509.0639343,45.75603485,509.0828552,92.23793793,
509.5083313,30.1639061,509.5272217,120.6428986,509.5635681,45.68125916,509.582489,91.76826477,
510.0083313,30.36898232,510.0272217,120.3464584,510.062561,45.69578552,510.0814819,91.32588959,
510.5083313,29.91908073,510.5272217,120.2493515,510.5635681,45.65509415,510.582489,91.07056427,
511.0083313,30.17120934,511.0272217,121.1944199,511.0635681,45.30052185,511.082489,91.18004608,
511.5083313,29.97280693,511.5272217,120.0136871,511.5644226,45.61597443,511.5833435,91.35555267,
512.0083618,30.0868454,512.0272217,120.0117493,512.0629272,45.13335419,512.0818481,91.20606995,
512.5083618,29.97457886,512.5272217,119.8093109,512.5627441,45.3490715,512.581665,90.93353271,
513.0083618,30.47138786,513.0272217,122.1024628,513.0645752,44.79569244,513.0834961,90.43600464,
513.5083618,30.46088028,513.5272217,119.9828491,513.5627441,44.77425766,513.581665,90.99075317,
514.0083618,30.55137634,514.0272217,119.95298,514.0632324,45.65002823,514.0821533,91.66605377,
514.5083618,30.0467205,514.5272217,120.0405045,514.5643311,45.22565842,514.583252,90.7427597,
515.0083618,29.8768692,515.0272217,119.3388977,515.0631104,45.69723511,515.0819702,90.62288666,
515.5083618,30.28905487,515.5272217,120.0006027,515.5631104,45.2241478,515.5819702,90.40730286,
516.0083618,30.17475319,516.0272217,118.82621,516.0637207,45.18610764,516.0826416,91.13111877,
516.5083618,30.20907974,516.5272217,119.0887222,516.5640869,46.27338791,516.5829468,90.78546906,
517.0083618,30.42817307,517.0272217,120.0242157,517.0614014,45.66731644,517.0803223,91.10820007,
517.5083618,30.01266861,517.5272217,119.8449631,517.5627441,45.84403229,517.581665,91.81072998,
518.0083618,30.06569672,518.0272217,119.1547852,518.0634155,45.68009186,518.0823975,91.33004761,
518.5083618,30.18630409,518.5272217,120.0242081,518.5639038,45.8383255,518.5828247,92.19154358,
519.0083618,30.18637466,519.0272217,121.1606522,519.0634155,46.35958099,519.0823364,92.04238892,
519.5083618,30.15586472,519.5272217,120.9458313,519.5639648,46.2729454,519.5828857,91.24082947,
520.0083618,30.18023682,520.0272217,120.3358307,520.0634155,45.56782913,520.0823364,92.38918304,
520.5083618,30.31076813,520.5272217,119.9004669,520.5635986,45.51263428,520.5824585,91.6000824,
521.0083618,30.06898117,521.0272217,120.4442749,521.0635986,45.99588013,521.0824585,92.93595123,
521.5083618,30.00155067,521.5272217,119.1870346,521.56427,46.36950302,521.5831909,92.54801941,
522.0083618,30.15741158,522.0272217,118.4204254,522.0639038,46.09516525,522.0828247,92.60080719,
522.5083618,30.14787865,522.5272217,120.2942581,522.5632935,45.76601791,522.5822144,92.59635925,
523.0083618,30.62381935,523.0272217,119.9078522,523.0629272,46.13397598,523.0818481,91.19622803,
523.5083618,30.42016602,523.5272217,120.4211578,523.5640869,46.33156586,523.5830078,92.79618073,
524.0083618,30.06245804,524.0272217,121.6113739,524.0635986,45.97679901,524.0824585,92.37759399,
524.5083618,30.41254616,524.5272217,118.6889343,524.5631104,46.22883987,524.5820313,93.01937103,
525.0083618,30.41295242,525.0272217,120.4304428,525.0627441,46.09512329,525.081665,92.89842224,
525.5083618,30.14868546,525.5272217,120.4296494,525.5632324,46.30544281,525.5821533,92.48548889,
526.0083618,30.24523735,526.0272217,119.0352707,526.0648804,45.93015671,526.0838013,92.56842804,
526.5083618,30.37041664,526.5272217,120.7320251,526.5631714,46.41160965,526.5820923,93.42404938,
527.0083618,29.84299088,527.0272217,119.4104538,527.0637817,46.12157822,527.0827026,93.07125092,
527.5083618,30.25581741,527.5272217,119.5053177,527.5632935,46.65366364,527.5822144,93.60426331,
528.0083618,30.42373085,528.0272217,119.3861237,528.0636597,46.04629517,528.0825806,92.87849426,
528.5083618,30.2961998,528.5272217,119.2684708,528.5631104,46.72335434,528.5820313,94.05368042,
529.0083618,30.12200546,529.0272217,119.4709015,529.0628662,46.85004044,529.0817871,93.00792694,
529.5083618,30.15115738,529.5272217,120.5826416,529.5639038,46.56269836,529.5828247,92.67132568,
530.0083618,29.95231819,530.0272217,119.4592819,530.0647583,46.70604324,530.0836792,94.06678009,
530.5083618,30.35443115,530.5272217,119.9733429,530.5632324,46.47896576,530.5821533,93.89161682,
531.0083618,30.08096695,531.0272217,119.4910049,531.0620728,46.86481476,531.0809937,93.36799622,
531.5083618,30.08355522,531.5272217,119.8263092,531.5629883,46.45394897,531.5819092,92.69753265,
532.0083618,29.81746483,532.0272217,119.8289795,532.0637207,46.44633102,532.0827026,93.43531799,
532.5083618,30.09606171,532.5272217,119.2779083,532.5641479,46.38732529,532.5830688,92.60741425,
533.0083618,30.20751572,533.0272217,119.7039413,533.0634155,46.10473251,533.0823364,93.05583954,
533.5083618,30.29165077,533.5272217,119.5202179,533.5629883,46.31207657,533.5819092,93.17165375,
534.0083618,29.88632393,534.0272217,118.5378494,534.0632324,46.47067261,534.0821533,92.80586243,
534.5083618,30.15523148,534.5272217,118.8744583,534.5634155,46.51226425,534.5823364,92.87017059,
535.0083618,30.1929245,535.0272217,118.6926956,535.0632935,46.14917755,535.0822144,92.52947235,
535.5083618,30.12521172,535.5272217,119.4513245,535.5631104,45.96875381,535.5819702,92.00208282,
536.0083618,30.23132324,536.0272217,118.0321045,536.0635986,46.2153244,536.0824585,91.50919342,
536.5083618,29.93039894,536.5272217,117.1897964,536.5641479,46.06668854,536.5830688,92.20078278,
537.0083618,29.73337936,537.0272217,118.9168167,537.0638428,46.22685623,537.0827026,93.24979401,
537.5083618,30.14953995,537.5272217,118.2019196,537.5628052,46.67195892,537.5817261,92.3473053,
538.0083618,29.7991333,538.0272217,118.3173676,538.0635986,46.40708542,538.0824585,91.93682861,
538.5083618,29.97538567,538.5272217,117.1048126,538.5629272,46.53006744,538.5818481,93.03118134,
539.0083618,29.66544724,539.0272217,118.3310394,539.0626221,46.02744675,539.081604,92.65814972,
539.5083618,29.98962402,539.5272217,118.5009842,539.5623779,45.85610962,539.5813599,92.51875305,
540.0083618,29.86154938,540.0272217,118.3207169,540.06427,46.11229706,540.0831909,92.46313477,
540.5083618,29.62650681,540.5272217,119.0328217,540.5625,45.84226608,540.5813599,92.08945465,
541.0083618,30.00424385,541.0272217,117.3148041,541.0631104,46.06445694,541.0819702,92.17928314,
541.5083618,29.81628227,541.5272217,118.3659058,541.5634155,46.29353333,541.5823364,93.07788086,
542.0083618,29.60338402,542.0272217,117.9328766,542.0635986,46.40807343,542.0824585,92.54073334,
542.5083618,29.58868217,542.5272217,117.0014496,542.56427,46.34102631,542.5831909,93.00774384,
543.0083618,29.71206474,543.0272217,118.2882843,543.0635986,46.13246918,543.0824585,92.56088257,
543.5083618,30.06750107,543.5272217,117.2263718,543.5629272,46.5006752,543.5818481,92.74700165,
544.0083618,29.78346443,544.0272217,117.7613907,544.0640869,46.77982712,544.0830078,93.02774811,
544.5083618,29.68862534,544.5272217,118.4882736,544.5631714,46.5915947,544.5820923,92.60713196,
545.0083618,29.91831207,545.0272217,117.1770935,545.0632324,46.63755417,545.0821533,92.88273621,
545.5083618,29.66679001,545.5272217,118.3844833,545.5632324,46.27025986,545.5821533,92.03534698,
546.0083618,29.87907791,546.0272217,118.0756912,546.0632324,46.16053391,546.0821533,92.88947296,
546.5083618,29.99926567,546.5272217,118.3850784,546.5637207,45.65018463,546.5827026,92.65352631,
547.0083618,30.26688004,547.0272217,119.9247208,547.0634155,46.13566589,547.0822754,92.70471191,
547.5083618,30.22949982,547.5272217,119.3142776,547.5627441,45.92697525,547.581665,92.74888611,
548.0083618,30.29578209,548.0272217,119.7314835,548.0635376,46.34428787,548.0824585,92.15834808,
548.5083618,30.05068588,548.5272217,119.2563934,548.5622559,45.65431595,548.5811768,92.29486084,
549.0083618,30.30932045,549.0272217,120.1980591,549.0627441,46.19188309,549.081665,92.43473816,
549.5083618,30.0117569,549.5272217,119.7768097,549.5632935,46.0201683,549.5822144,92.11517334,
550.0083618,30.26169395,550.0272217,119.3929977,550.0623169,46.36497879,550.0811768,92.00935364,
550.5083618,30.22216606,550.5272217,120.8689117,550.5632935,45.97247696,550.5821533,92.21877289,
551.0083618,30.26146126,551.0272217,119.9700851,551.0631714,45.92991257,551.0820313,92.44358063,
551.5083618,30.25425911,551.5272217,119.2877045,551.5609131,46.16127777,551.579834,91.84085846,
552.0083618,30.23835182,552.0272217,120.1608963,552.062561,46.1121521,552.0814819,91.58997345,
552.5083618,30.39153862,552.5272217,120.7519836,552.5628662,45.77488327,552.5818481,92.77605438,
553.0083618,30.17424965,553.0272217,120.1131897,553.0628052,46.43234253,553.0817261,92.07355499,
553.5083618,30.4481926,553.5272217,119.954071,553.5637207,45.94485474,553.5827026,91.6772995,
554.0083618,30.1585331,554.0272217,120.0538254,554.0628052,45.86826706,554.0817261,91.24399567,
554.5083618,30.14129257,554.5272217,120.6990891,554.5632324,45.57585526,554.5821533,90.55682373,
555.0083618,30.65598869,555.0272217,119.4422379,555.0636597,45.81642151,555.0825806,91.79693604,
555.5083618,30.63501358,555.5272217,121.2783966,555.5634155,45.68993759,555.5823364,90.45990753,
556.0083618,30.28251648,556.0272217,120.1345901,556.0640869,45.85578918,556.0830078,90.40988922,
556.5083618,30.20036507,556.5272217,120.0131226,556.562561,45.1912117,556.5814819,91.72895813,
557.0083618,30.47406578,557.0272217,120.7425003,557.064209,46.11420441,557.0830688,90.2381134,
557.5083618,30.27523422,557.5272217,119.8434296,557.5634155,45.6986351,557.5823364,91.62179565,
558.0083618,29.99199677,558.0272217,120.8701096,558.0637207,45.98583603,558.0827026,91.13475037,
558.5083618,30.26359177,558.5272217,119.4190598,558.5639038,45.19752884,558.5828247,90.72403717,
559.0083618,30.28295135,559.0272217,119.3422394,559.0631104,45.07587814,559.0820313,90.68675232,
559.5083618,30.05545044,559.5272217,119.5490494,559.5631104,45.85578537,559.5819702,90.2665863,
560.0083618,30.00273132,560.0272217,117.8929138,560.0632935,45.63388062,560.0822144,89.79772186,
560.5083618,30.11779022,560.5272217,119.0445557,560.5646362,45.67749786,560.5836182,90.24206543,
561.0083618,30.29404831,561.0272827,119.288887,561.0646362,45.38783264,561.0836182,90.78279114,
561.5083618,29.8409214,561.5272217,119.110527,561.5621338,46.12309647,561.5810547,91.03631592,
562.0083618,29.75440025,562.0272217,118.179512,562.0626221,45.26105118,562.081604,90.69564819,
562.5083618,29.65487289,562.5272217,118.147522,562.5634155,45.73178864,562.5823364,90.57695007,
563.0083618,29.85360146,563.0272217,117.7104416,563.0627441,45.27394485,563.081665,90.74854279,
563.5083618,30.32450676,563.5272217,117.4514236,563.5635986,45.40736389,563.5824585,90.81166077,
564.0083618,29.68300056,564.0272217,118.2133636,564.0628662,45.872509,564.0818481,89.34236145,
564.5083618,29.61444283,564.5272217,116.6806488,564.562561,45.53562927,564.5814819,90.57026672,
565.0083618,29.72538185,565.0272217,117.7650146,565.0625,45.86652374,565.0813599,89.89080048,
565.5083618,29.82061958,565.5272217,116.8115997,565.5639038,45.35667038,565.5828247,89.42595673,
566.0083618,29.91785049,566.0272217,116.5598831,566.0623169,45.03430557,566.0812378,89.3473053,
566.5083618,29.71029472,566.5272217,116.8530197,566.5629272,45.31102371,566.5819092,90.37084961,
