Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample A4,Sample A5,Sample A6,Sample A7,Sample B7,Sample B6,Sample B5,Sample B4,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample C4,Sample C5,Sample C6,Sample C7
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample A2
Collection Time: 22-May-24 2:43:31 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample A3
Collection Time: 22-May-24 2:43:48 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample A4
Collection Time: 22-May-24 2:44:05 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample A5
Collection Time: 22-May-24 2:44:21 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample A6
Collection Time: 22-May-24 2:44:38 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample A7
Collection Time: 22-May-24 2:44:54 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B7
Collection Time: 22-May-24 2:45:11 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B6
Collection Time: 22-May-24 2:45:27 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B5
Collection Time: 22-May-24 2:45:44 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B4
Collection Time: 22-May-24 2:46:00 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B3
Collection Time: 22-May-24 2:46:17 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B2
Collection Time: 22-May-24 2:46:33 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample B1
Collection Time: 22-May-24 2:46:50 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C1
Collection Time: 22-May-24 2:47:06 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C2
Collection Time: 22-May-24 2:47:23 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C3
Collection Time: 22-May-24 2:47:40 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C4
Collection Time: 22-May-24 2:47:56 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C5
Collection Time: 22-May-24 2:48:12 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
Emission PMT (V): Changed: 22-May-24 2:36:03 PM, Old: 600, New: 800
Excitation Wavelength Changed: 22-May-24 2:36:03 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 22-May-24 2:36:03 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 22-May-24 2:36:03 PM, Old:, New:A1;A2;A3;A4;A5;A6;A7;B1;B2;B3;B4;B5;B6;B7;C1;C2;C3;C4;C5;C6;C7;
End Method Modifications

Sample C6
Collection Time: 22-May-24 2:48:29 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     5
Em. Slit (nm)                     5
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   High
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 22-May-24 2:35:19 PM
Method Modifications:
PMT Volts Changed: 22-May-24 2:36:03 PM, Old:600, New:800
Well plate reader Changed: 22-May-24 2:36:03 PM, Old:OFF, New:ON
