Sample A1,,Sample A2,,Sample A3,,Sample A4,,Sample A5,,Sample A6,,Sample A7,,Sample A8,,Sample A9,,Sample B1,,Sample B2,,Sample B3,,Sample B4,,Sample B5,,Sample B6,,Sample B7,,Sample B8,,Sample B9,,Sample C1,,Sample C2,,Sample C3,,Sample C4,,Sample C5,,Sample C6,,Sample C7,,Sample C8,,Sample C9,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
29.00083351,619.0631104,29.0218544,619.772522,29.04323006,626.68927,29.06389618,689.0620117,29.08508301,672.484314,29.10583305,716.1087036,29.12701988,739.8528442,29.1482296,756.1010132,29.16885376,743.857666,29.36097908,57.80451584,29.34000015,50.5888176,29.31949997,69.44234467,29.29816628,64.08007813,29.27700043,67.02831268,29.25650024,78.81343842,29.23514557,67.44406891,29.21481323,62.49258041,29.19364548,82.64636993,29.38747978,500.4004211,29.40868759,488.5197144,29.42981148,459.0563354,29.44983292,588.6431274,29.47066689,589.0440674,29.49164581,575.0531616,29.51264572,587.2836914,29.53364754,597.5500488,29.55414581,592.4783936,
30.00083351,636.2177124,30.02083397,610.7363281,30.04099846,634.2467651,30.06149864,704.3035889,30.08314705,658.8058472,30.10414696,714.1329346,30.12548065,748.9517212,30.14650154,766.4677124,30.16750145,737.6063232,30.35883331,55.90730286,30.33781242,52.30990601,30.31681252,67.64246368,30.29647827,66.63033295,30.2753334,66.41925049,30.25441742,77.51224518,30.23324966,64.95844269,30.21268654,61.94093323,30.19149971,84.88827515,30.3850193,520.3336182,30.40556145,489.8174438,30.42691612,473.3190002,30.44714546,577.3102417,30.468647,600.5983887,30.48897934,589.8381958,30.50983238,586.7667847,30.531147,594.6378784,30.55147934,580.4303589,
31.00083351,628.4061279,31.02248001,626.9780884,31.04283333,617.1309204,31.06402206,680.2018433,31.08483315,666.6706543,31.10583305,715.0684814,31.12706375,736.4869385,31.14772987,729.5075073,31.1681881,718.4291382,31.36166573,54.69697189,31.34066582,52.75856018,31.31999969,68.97502136,31.29916573,65.53986359,31.27864647,68.74251556,31.2578125,81.74800873,31.23633385,71.55778503,31.21581268,65.70259094,31.19458389,81.4360733,31.38831139,522.9193726,31.40947914,488.0337219,31.42981148,480.2852173,31.4509182,600.7661743,31.47172928,605.4286499,31.49316597,597.3938599,31.5141468,606.8265381,31.53516579,595.0214233,31.55566597,588.0717163,
32.00083542,621.6142578,32.02131271,608.4700928,32.04172897,633.7689819,32.06306076,692.0065308,32.08406067,655.1380615,32.10451889,711.923645,32.125,733.6026611,32.14647675,742.3070679,32.16781235,724.9466553,32.36006165,55.8052597,32.33966827,49.9471817,32.31866837,67.12493134,32.29816818,64.68170166,32.27764511,63.43916702,32.25639725,76.5160141,32.23601913,71.15428162,32.21500015,64.39376068,32.19400024,81.38594055,32.38664627,513.1337891,32.40781403,508.0024109,32.42850113,481.1225586,32.44897842,577.2628174,32.47050095,588.1257324,32.49116516,602.0365601,32.51233292,603.5675049,32.53285217,595.729126,32.55406189,596.9178467,
33.00083542,620.4477539,33.02183533,614.1557617,33.04319,632.5570068,33.06339645,698.44104,33.08464432,660.2009888,33.10566711,710.3132324,33.12581253,744.8927002,33.14649963,742.2316284,33.16791534,755.637207,33.3614769,55.58631516,33.34014511,52.45598221,33.31898117,70.66142273,33.29798126,65.70715332,33.27750015,60.33850098,33.2562294,82.19098663,33.23583221,66.81142426,33.2145195,63.77020645,33.19366837,89.58797455,33.38750076,523.9321899,33.40868759,486.3316345,33.42997742,481.8453064,33.45048141,578.9932251,33.47164536,598.3185425,33.49283218,595.1887207,33.51368713,599.6049805,33.53414536,609.0380249,33.55514526,599.2565918,
34.00083542,624.3869019,34.02225113,632.0470581,34.04331207,618.7401123,34.06364441,677.9437866,34.08416748,676.9645386,34.10533142,698.2887573,34.12635422,745.0253296,34.14764404,742.5529175,34.16822815,742.6602173,34.35981369,55.19249344,34.33833313,51.91266632,34.31800079,70.26686859,34.29664612,63.69509506,34.27564621,69.50093079,34.25514603,77.02565765,34.23398209,68.78458405,34.21374893,64.82270813,34.19248199,85.44843292,34.38549805,523.7520142,34.40600204,494.7907104,34.42735672,475.5632935,34.44783401,576.1220703,34.46902084,611.8494873,34.49024963,621.5942383,34.51081085,609.1798096,34.53233337,627.2595825,34.55264664,603.4142456,
35.00083542,630.1563721,35.02072906,610.0165405,35.04166794,626.7177734,35.06285477,695.2041626,35.08341599,656.562439,35.10389328,704.1559448,35.12466812,741.2133789,35.1456871,755.6254883,35.16668701,743.3965454,35.36014557,56.22932816,35.33930969,52.05450058,35.3184166,66.61920929,35.29735565,60.11099243,35.27689743,67.61798096,35.25551987,79.48020935,35.23500061,68.61336517,35.21364594,61.2336998,35.19314957,85.97879028,35.38666534,517.9486084,35.4077301,492.6805725,35.42802048,475.4715271,35.44935226,595.9584961,35.47002029,597.0557251,35.49147797,628.2674561,35.51218796,596.9805298,35.53358078,599.7637329,35.55481339,620.4095459,
36.00083542,610.7050171,36.02098083,603.8040771,36.04114532,638.6300659,36.06233215,686.0712891,36.08298111,663.5189209,36.10400009,712.7279663,36.12535477,721.1596069,36.14601898,744.8066406,36.16724777,716.9759521,36.35856247,55.36081314,36.33718491,52.45391464,36.31689453,70.05513,36.29633331,64.78487396,36.27581406,65.18590546,36.25500107,75.08896637,36.23416901,65.47792053,36.2134819,61.56911087,36.19298172,85.35601044,36.38531113,514.7442627,36.40547943,492.6390686,36.42633438,482.1448364,36.44752121,614.1310425,36.46718597,601.2495117,36.48852158,615.7844849,36.50899887,600.3710938,36.53033447,612.6550293,36.55081558,615.4668579,
37.00083542,607.7711182,37.02106094,600.8834839,37.04207993,610.9985962,37.06264496,689.3753052,37.08349991,662.6802368,37.10451889,721.0740967,37.12508011,724.7682495,37.14591599,730.7669678,37.16701889,734.0201416,37.36116409,58.44988251,37.34098053,51.00168991,37.3191452,72.07022858,37.29858398,62.26799774,37.27718735,64.98005676,37.25600052,77.86885071,37.23516846,65.65089417,37.21483231,66.38759613,37.19380951,83.64545441,37.38831329,511.8829041,37.40898132,495.061615,37.42916489,487.5536194,37.45022964,586.4987793,37.47081375,607.8232422,37.49198151,628.0891724,37.51233292,604.2915649,37.53318787,615.3920288,37.55391693,617.0253906,
38.00083542,622.0327759,38.02064514,619.5903931,38.0418129,626.9273071,38.06264496,679.7789917,38.08368683,671.2203369,38.10414505,693.8761597,38.12514496,735.6416626,38.14564514,752.9414063,38.1668129,762.366333,38.36056137,54.95730972,38.3403511,53.51154709,38.31919098,68.46170044,38.29872894,64.88834381,38.27708435,69.60661316,38.2555809,79.02883911,38.23522949,67.9094696,38.21468735,60.95660782,38.19318771,83.61155701,38.387146,518.2764282,38.40881348,489.6212769,38.42914581,484.951355,38.45031357,596.1099854,38.47164536,617.5778198,38.49264908,628.8598022,38.51298141,617.3803711,38.53350067,616.4137573,38.55416489,611.855957,
