Sample A1_Ex465_Em530,,Sample A1_Ex465_Em590,,Sample A2_Ex465_Em530,,Sample A2_Ex465_Em590,,Sample A3_Ex465_Em530,,Sample A3_Ex465_Em590,,Sample A4_Ex465_Em530,,Sample A4_Ex465_Em590,,Sample A5_Ex465_Em530,,Sample A5_Ex465_Em590,,Sample A6_Ex465_Em530,,Sample A6_Ex465_Em590,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
185.0007935,234.5492706,185.0046844,265.9629211,185.0259857,175.2229309,185.0299225,200.2383575,185.0503082,179.8771667,185.0542297,198.7762909,185.0764923,209.0939178,185.0804138,260.6241455,185.1008148,178.6547852,185.1047363,221.0658264,185.1262512,196.5791626,185.1301575,251.2518768,
186.0007935,235.6851959,186.0046844,257.6411743,186.0259399,170.9953156,186.0298462,191.6523895,186.050827,184.5891418,186.0547485,204.5047455,186.0769348,212.8486633,186.0808563,260.0387573,186.1016083,180.5522308,186.1055145,215.1067505,186.1276093,197.0032959,186.1315308,246.2796326,
187.0007935,232.5763397,187.0046844,260.5071411,187.0262604,175.2832947,187.0301666,190.5152283,187.0497589,187.5478668,187.0536652,198.259491,187.0748444,218.3931732,187.0787506,255.036377,187.1006622,177.5503235,187.1045837,219.2555237,187.1254425,195.9490356,187.129364,245.1940613,
188.0007935,232.6936798,188.0046844,260.2947693,188.0249939,167.9937286,188.0289154,194.1176453,188.0507507,185.4790344,188.0546722,198.764801,188.075943,217.1151733,188.0798492,259.0134277,188.1014862,178.0940247,188.1054077,220.4820862,188.1262665,195.187912,188.130188,252.8525238,
189.0007935,232.4543457,189.0046844,265.829834,189.025589,173.5704498,189.0294952,192.1367493,189.0506744,185.6586304,189.0545959,198.7599487,189.0767517,211.7654877,189.080658,268.740387,189.1011658,181.8400726,189.105072,215.6820221,189.1269226,191.1089172,189.1308289,246.2619476,
190.0007935,238.3580322,190.0046844,250.8024597,190.0264282,174.9890289,190.0303497,196.8952789,190.0509949,183.9877014,190.0549164,197.3754578,190.0767517,213.9814606,190.080658,264.211853,190.1011353,177.776474,190.1050568,213.2992401,190.1269836,195.4654999,190.1308899,239.2709961,
191.0007935,232.5374908,191.0046844,255.6522522,191.0259857,173.6815033,191.0299225,191.0846405,191.049942,183.4193268,191.0538635,193.2925415,191.0752411,208.6841278,191.0791626,263.5789795,191.1000977,185.3966064,191.1040192,219.0185394,191.1251984,190.6805878,191.1290894,256.6015625,
192.0007935,236.1018524,192.0046844,255.0226135,192.0256042,169.1524353,192.0295258,192.1288147,192.0513153,186.9829254,192.0552216,195.5799103,192.0764313,218.3457489,192.0803528,267.3776855,192.1018066,175.5764771,192.1057281,206.5292358,192.1270905,190.6091309,192.131012,249.378418,
193.0007935,237.9970551,193.0046844,249.6259155,193.0269318,172.2572021,193.0308533,192.7944031,193.0520935,188.0381622,193.056015,195.2540436,193.07724,212.1851349,193.0811615,265.9746704,193.1029816,181.5558014,193.1069031,216.8883667,193.1281128,193.0379791,193.132019,248.4870453,
194.0007935,234.7216034,194.0046844,264.5158081,194.0258331,179.5701141,194.0297546,188.2688599,194.0511322,181.6666565,194.055069,197.2638397,194.0776062,210.8126831,194.0815277,264.4603577,194.1027527,181.9292908,194.1066742,213.2833099,194.1271667,192.9466553,194.1310883,239.1280212,
195.0007935,241.6092529,195.0046844,261.1672974,195.0258179,173.4562988,195.0297394,188.2137451,195.0517731,186.3616028,195.0556793,197.5247345,195.077179,212.9181671,195.0810852,260.0280151,195.1027679,180.2763824,195.1066895,213.332077,195.1281738,196.7400055,195.1320801,248.5975647,
196.0007935,233.4249725,196.0046844,256.1300964,196.0249939,175.8805847,196.0289154,191.7187195,196.0504456,178.5385437,196.0543671,200.9627991,196.0760193,209.8499908,196.0799103,258.3187256,196.1016083,183.5628967,196.1055145,211.4252777,196.1264343,192.4456024,196.1303558,250.8680878,
197.0007935,231.4441833,197.0047302,261.5005493,197.0266113,174.2122192,197.0305176,191.9090424,197.0519409,186.0841217,197.0558624,199.3973083,197.076767,219.803894,197.0806732,259.4280396,197.1022797,180.6014404,197.1061859,216.3742676,197.1276093,190.22229,197.1315308,248.809082,
198.0007935,232.1635437,198.0047302,257.7233276,198.0249786,176.4545441,198.0288849,191.2475586,198.0502777,181.8618469,198.0542145,195.0928497,198.0762634,210.7005768,198.0801849,260.1335754,198.1004791,176.7710571,198.1044006,214.7079926,198.125946,183.2631683,198.1298523,241.957489,
199.0007935,233.5171661,199.0046844,259.9656372,199.0257721,172.3782349,199.0296936,195.1602325,199.0502777,180.0169067,199.054184,196.7754211,199.0746155,217.1057281,199.0785217,264.3242798,199.1000977,182.2250824,199.1040192,217.03862,199.1249847,193.4825592,199.128891,250.5102997,
200.0007935,239.5109558,200.0046844,253.4686584,200.0266113,170.1728058,200.0305176,192.3933105,200.049942,186.5078278,200.0538635,199.6895447,200.0747986,209.5622559,200.0787201,265.6900635,200.1011047,180.5602264,200.105011,212.1451874,200.1268005,184.3859711,200.130722,243.6326294,
201.0007935,231.4806519,201.0046844,257.6394958,201.0259705,171.2389984,201.029892,192.2357941,201.050766,186.5023651,201.0546875,202.4862061,201.0751038,215.4795532,201.0790253,258.3379822,201.100769,184.2446899,201.1046906,215.6070862,201.125824,192.780426,201.1297455,241.801712,
202.0007935,235.9318542,202.0046844,253.6955109,202.0259705,172.4788666,202.029892,186.4424438,202.0514374,181.7163086,202.0553589,197.9939575,202.0771637,215.1217804,202.0810852,252.1933594,202.1014862,179.6829224,202.1054077,215.8513489,202.1271057,189.154129,202.1310272,248.9328613,
203.0007935,239.8920746,203.0046844,256.177948,203.0259399,170.6017609,203.0298462,191.2253113,203.0511932,182.6907959,203.0550842,193.146698,203.0764771,211.3213348,203.0803986,258.7617493,203.1014252,181.041275,203.1053619,218.1065369,203.1266174,189.7743225,203.1305237,252.3886871,
204.0007935,232.9039307,204.0046844,254.5781403,204.0259399,171.3425293,204.0298462,184.1631317,204.0514374,178.8531799,204.0553589,197.140625,204.0774384,208.4568329,204.0813446,256.9884033,204.101944,183.2552185,204.1058655,219.2249146,204.1277618,187.8638458,204.1316833,245.3942871,
205.0007935,228.1844025,205.0046844,253.9388885,205.0251007,175.1090088,205.0290222,191.1430817,205.0509796,184.3377686,205.0549011,194.3394318,205.0759735,212.5317841,205.079895,263.9098511,205.1016541,182.7613983,205.1055756,214.3348083,205.12677,188.8316193,205.1306763,247.3466034,
206.0007935,231.2405548,206.0046844,258.4316711,206.0253296,172.4969635,206.0292511,191.6898499,206.0512695,186.7440796,206.055191,191.1068726,206.0762634,209.8643799,206.0801849,258.4313965,206.1016541,181.4788055,206.1055756,214.4691925,206.1274109,190.57724,206.1313324,254.4713287,
207.0007935,234.4818726,207.0046844,257.0158997,207.0256042,175.1551971,207.0295258,191.461319,207.050766,186.0946198,207.0546875,193.5262909,207.0764313,207.9046326,207.0803528,264.0899353,207.1016541,179.418045,207.1055756,208.6773224,207.1253204,192.9351807,207.1292419,245.1746826,
208.0007935,233.2489777,208.0046844,257.1960449,208.0261688,175.5183716,208.0300751,189.9158478,208.0509796,180.8044281,208.0549011,193.8670349,208.0774994,213.1703644,208.0814056,251.6601105,208.102829,181.3053741,208.1067505,216.7737122,208.1275024,191.3222809,208.1314087,252.6095581,
209.0007935,233.7735901,209.0046844,252.5811462,209.0257721,168.5907898,209.0296936,196.7196808,209.0511017,184.8849792,209.0550079,192.0449982,209.075943,207.3470764,209.0798492,254.5043488,209.1014252,179.0023193,209.1053619,221.0664673,209.1266174,189.2119141,209.1305237,246.2285919,
210.0007935,227.2518768,210.0046844,257.0184326,210.0261841,168.896225,210.0300751,191.9031677,210.0505981,180.6532593,210.0545197,195.8650208,210.0766449,206.6030273,210.0805664,256.7766724,210.1022797,185.0028534,210.1061859,209.8767242,210.1255951,199.7601929,210.1295319,247.7666626,
211.0007935,228.0888824,211.0046844,250.1452789,211.026474,167.8080444,211.0304108,187.4264832,211.051178,185.8157043,211.0550842,199.7256622,211.0767517,207.6931915,211.080658,252.8930359,211.1025238,179.8617096,211.1064148,211.7995605,211.1282654,188.9306793,211.1321869,245.2960052,
212.0007935,233.813446,212.0047302,252.4606323,212.0250092,169.415741,212.0289154,189.6535645,212.0507507,182.6304169,212.0546722,191.2928467,212.0757599,209.1002808,212.0796814,251.1938477,212.101944,181.3829498,212.1058655,220.7955322,212.1269379,192.5261078,212.1308594,243.6236267,
213.0007935,224.9763184,213.0046844,249.4307251,213.0253601,172.4638519,213.0292511,191.4129791,213.0516052,183.6503601,213.0555115,188.5134583,213.0769958,207.4755859,213.0809174,258.0738525,213.1026001,182.5013428,213.1065216,212.3750763,213.1274414,190.0109406,213.1313477,240.5075378,
214.0007935,234.986908,214.0046844,249.2531891,214.0261078,170.1089478,214.030014,191.4270782,214.0512695,179.0977936,214.055191,194.8211517,214.0769348,206.5958557,214.0808563,260.7654724,214.102005,181.3377228,214.1059265,212.7185669,214.1274414,194.6837921,214.1313477,243.8096771,
215.0007935,229.8817596,215.0046844,249.9663391,215.024765,165.8875732,215.0287018,194.0576935,215.0509186,181.4890289,215.0548401,197.2153168,215.075943,210.2618256,215.0798492,248.6749878,215.100769,179.6153259,215.1047058,209.7647247,215.1269226,191.1256256,215.1308289,248.1034088,
216.0007935,231.6583252,216.0047302,246.036026,216.0248413,168.370224,216.0287476,187.4692535,216.0504456,180.8099213,216.0543671,201.0908813,216.0757599,210.3017273,216.0796814,261.7971497,216.1018066,179.4971619,216.1057281,216.0384064,216.1272736,188.7882385,216.1311798,246.8713989,
217.0007935,231.0533295,217.0046844,249.2944489,217.0256042,170.6164246,217.0295258,187.6612244,217.0504456,187.2250366,217.0543671,190.5498505,217.0761108,207.9710693,217.0800171,257.6493835,217.1014252,182.1321259,217.1053619,217.2743073,217.12677,188.1923981,217.1306763,251.6509552,
218.0007935,223.544632,218.0046844,253.4172821,218.0254211,170.0500793,218.0293274,181.5390167,218.0514374,180.9922791,218.0553589,193.9885406,218.0771027,206.5103455,218.0810242,257.0924072,218.1025848,176.146347,218.1064911,212.3319397,218.1272736,192.1931,218.1311798,248.0964355,
219.0007935,225.7770844,219.0046844,256.322113,219.0252838,170.6711426,219.0291901,186.3045654,219.0514221,177.0006256,219.0553436,195.6921539,219.076767,215.4672241,219.0806732,251.6505127,219.1021881,180.7210236,219.1060944,207.5818024,219.127655,191.0246277,219.1315613,242.1947937,
220.0007935,231.0401001,220.0047302,261.1999512,220.0270844,173.9806519,220.0310059,190.9135742,220.0523071,182.6810913,220.0562286,198.0671539,220.0781708,210.6101379,220.082077,258.5819397,220.1033325,177.2613983,220.1072388,211.3046722,220.1289215,191.9402313,220.1328278,235.3926392,
221.0007935,225.5010223,221.0046844,246.1422882,221.0249939,169.6084137,221.0289154,187.7667847,221.0503235,177.4021301,221.054245,191.1160889,221.0757446,212.176651,221.0796661,250.3384705,221.1013489,176.5663605,221.1052551,216.362854,221.1261444,194.9231262,221.1300659,246.3787384,
222.0007935,225.3495483,222.0046844,253.5087738,222.0256042,173.6094513,222.0295258,185.0882263,222.0502777,182.4111023,222.054184,190.3337708,222.075943,208.7114716,222.0798492,253.577774,222.1015778,184.5197144,222.1054993,211.0498657,222.127594,190.8681488,222.1315002,249.3754425,
223.0007935,234.7605591,223.0047302,256.4631348,223.0269318,172.5642242,223.0308533,191.9573212,223.0526733,178.3744659,223.0565796,187.0785065,223.0776672,211.5473022,223.0815735,253.4185944,223.1022797,181.9835968,223.1061859,211.7062836,223.1277618,193.542099,223.1316833,241.3922272,
224.0007935,227.4719849,224.0046844,249.9013214,224.0254211,167.7919617,224.0293274,184.2299194,224.0509949,178.8876343,224.0549164,193.1244507,224.0756073,212.0583344,224.0795288,258.0216064,224.1006012,175.2464752,224.1045227,216.5454254,224.12677,185.1706543,224.1306763,238.3415375,
225.0007935,234.6750031,225.0046844,249.1552429,225.0268402,166.3023071,225.0307465,191.6945801,225.0521698,179.1052399,225.0560913,189.2946167,225.076767,207.5593109,225.0806732,253.9705353,225.1022491,182.2957611,225.1061707,209.3442841,225.1275177,192.1821594,225.1314087,246.6295929,
226.0007935,231.7706604,226.0046844,254.0970764,226.0259094,173.7567139,226.0298309,185.8382721,226.0512543,184.6013641,226.0551605,193.3518677,226.075943,207.2467957,226.0798492,251.6645813,226.1000061,176.1337585,226.1039276,211.0944977,226.1254425,193.9437866,226.129364,240.1448059,
227.0007935,227.4411469,227.0047302,257.7557068,227.0269318,165.3418884,227.0308533,189.2306366,227.0526733,176.8436432,227.0565796,197.7384644,227.0774689,211.9546356,227.0814056,257.0328979,227.1017761,180.6815643,227.1056824,214.3340912,227.1270142,191.1514435,227.1309204,239.7730713,
228.0007935,231.4264374,228.0047455,254.2098389,228.0265198,172.5186462,228.030426,185.5632629,228.0521545,182.9645386,228.0560608,192.050827,228.0771637,207.9289703,228.0810852,261.921936,228.1020966,181.8813477,228.1060181,217.1945648,228.1278229,185.9146271,228.1317291,243.1697845,
229.0007935,228.0025482,229.0046844,251.0804291,229.0254364,168.5587769,229.0293579,184.9042358,229.0509491,177.9857788,229.0548553,191.099762,229.0763397,218.0756836,229.0802612,250.4264069,229.1011658,178.3021088,229.105072,209.0409851,229.1264343,192.5461578,229.1303558,243.9398804,
230.0007935,228.3122559,230.0046844,247.2881317,230.0256042,170.180069,230.0295258,187.4394531,230.0497742,176.7318726,230.0536957,198.3233337,230.0752411,216.3526611,230.0791626,258.6085205,230.1000977,181.0119019,230.1040192,210.2641449,230.1258392,182.7492523,230.1297455,240.6382141,
231.0007935,230.1845703,231.0046844,257.4798889,231.0262756,167.7367096,231.0302277,189.2421875,231.0498047,177.8138428,231.0537262,191.2039337,231.0749359,208.5973969,231.0788574,250.0812988,231.1004333,174.5137329,231.1043549,211.0458069,231.1261139,188.3644257,231.1300201,243.7740326,
232.0007935,222.8383331,232.0046844,251.6815643,232.0253296,167.2741699,232.0292511,184.9082489,232.0506744,177.3097076,232.0545959,194.2927856,232.0764313,212.035553,232.0803528,262.5557251,232.1012726,176.3395386,232.1051941,214.8779907,232.1266174,191.7773285,232.1305237,232.964325,
233.0007935,227.5912018,233.0046844,247.6430817,233.0261078,170.0539856,233.030014,190.8090363,233.0512695,177.2748413,233.055191,191.4726868,233.0771637,215.9381561,233.0810852,256.571167,233.1022797,181.1920776,233.1061859,212.8492737,233.1282654,192.5290375,233.1321869,240.5598145,
234.0007935,227.028183,234.0046844,247.5352631,234.0253296,166.8519287,234.0292511,188.8814697,234.0511017,182.8712006,234.0550079,188.5467224,234.0761108,212.1324921,234.0800171,259.1143494,234.1020966,179.5659637,234.1060181,211.1965637,234.1266174,190.9534454,234.1305237,239.6252136,
235.0007935,230.3838806,235.0046844,247.9812622,235.0259399,173.2369995,235.0298462,187.2807159,235.0511017,188.0320892,235.0550079,195.0727539,235.0764771,210.5071716,235.0803986,257.0066223,235.1017761,170.2772217,235.1056824,211.3857269,235.1269226,188.8224182,235.1308289,246.952652,
236.0007935,234.2352905,236.0046844,254.1005554,236.0261078,173.1194153,236.030014,186.1342621,236.051651,177.8125305,236.0555725,191.3374786,236.0769348,211.2773132,236.0808563,254.9131165,236.1016083,182.3003082,236.1055145,213.2775879,236.1270142,187.6254883,236.1309204,240.5253601,
237.0007935,225.6320343,237.0046844,246.6231384,237.0262604,169.9898987,237.0301666,187.0382538,237.0512695,180.2859497,237.055191,189.1196442,237.0765839,212.7495575,237.0805054,255.2897034,237.1016083,184.9931793,237.1055145,201.217392,237.1274719,191.2167358,237.1313934,233.6729584,
238.0007935,223.85849,238.0046844,246.7912292,238.0254364,165.0656738,238.0293579,188.5414734,238.0505219,182.302597,238.0544128,192.9972534,238.0756073,206.6318054,238.0795288,257.4384766,238.1011658,178.4347839,238.105072,213.9210968,238.1269379,186.8697052,238.1308594,236.9427032,
239.0007935,222.6534119,239.0046844,249.1828766,239.0256805,166.7267303,239.0295868,180.2906952,239.0511017,180.492569,239.0550079,189.1971588,239.0769806,213.5378418,239.0808868,259.0570679,239.1017761,178.1183624,239.1056824,212.0290222,239.1271057,190.3381195,239.1310272,235.3651886,
240.0007935,228.7885895,240.0046844,248.9339142,240.0266113,164.8215027,240.0305176,187.8158569,240.0514832,184.1721954,240.0554047,191.9798126,240.0766449,220.2079773,240.0805664,252.0406494,240.1024475,185.3726501,240.1063538,209.9532013,240.1277618,189.4320679,240.1316833,238.5160217,
241.0007935,226.3791656,241.0046844,244.5297699,241.0264282,170.6764679,241.0303497,177.8808441,241.0517578,180.1159515,241.0556641,194.47052,241.076767,211.1758118,241.0806732,255.1108856,241.1020966,178.8612061,241.1060181,208.6418762,241.1284332,191.5228577,241.1323547,235.9565125,
242.0007935,232.1552429,242.0046844,247.9300842,242.0269318,168.4157257,242.0308533,184.7250214,242.0530701,183.2123718,242.0569916,192.5088348,242.0776062,216.0009613,242.0815277,248.6042938,242.103653,179.7467804,242.1075745,206.4776459,242.1294861,189.4636841,242.1334076,238.9573212,
243.0007935,227.5121002,243.0047302,254.8200226,243.0270996,168.6436768,243.0310211,185.6773682,243.0518036,179.2064056,243.0557251,191.939209,243.077774,202.8802948,243.0816956,249.5455627,243.1021881,179.1970825,243.1060944,204.3796844,243.1276093,187.9003906,243.1315308,235.3339691,
244.0007935,227.520752,244.0046844,245.4131165,244.0259705,169.0561676,244.029892,179.3434143,244.0516052,174.2899017,244.0555115,190.3502197,244.0769958,211.9930878,244.0809174,256.0556946,244.1032715,176.6907806,244.107193,203.3543549,244.1282654,193.6844635,244.1321869,240.6637268,
245.0007935,225.9692078,245.0046844,247.5006256,245.0253296,169.0639038,245.0292511,181.5776062,245.0505981,181.555191,245.0545197,187.0128632,245.0754395,215.1913452,245.079361,254.0870056,245.1004333,180.8191376,245.1043549,209.8623505,245.1261139,183.6725159,245.1300201,230.9164276,
246.0007935,223.8070679,246.0047302,249.1823425,246.0265808,163.8213043,246.0305023,187.6764832,246.0518494,185.2959595,246.0557404,189.4533234,246.0779266,215.5683594,246.0818481,255.3855438,246.1016998,176.2000732,246.1055756,209.8993225,246.1250916,186.0689087,246.1290131,234.2846985,
247.0007935,226.9372864,247.0046844,244.7765808,247.0257721,164.2438507,247.0296936,182.6773376,247.0516052,180.4755096,247.0555115,188.4262848,247.076416,207.9238739,247.0803375,250.8238525,247.1020813,180.4138794,247.1060028,215.2424011,247.1279297,186.1233063,247.1318512,233.7142181,
248.0007935,222.4365845,248.0047302,243.4306488,248.0269928,173.2840271,248.030899,185.6333618,248.0522766,174.7067719,248.0561829,188.6392975,248.0777435,209.2953796,248.0816803,251.3509064,248.1020966,173.6893768,248.1060181,205.000946,248.1267548,186.6609192,248.130661,238.8007507,
249.0007935,226.1829681,249.0046844,247.1311035,249.025238,166.9302063,249.0291595,192.9727631,249.050766,177.3659668,249.0546875,185.6114044,249.0756073,210.1218872,249.0795288,247.2777863,249.0993347,180.651947,249.1032562,204.4769135,249.1253204,183.131897,249.1292419,231.8853607,
250.0007935,220.9075165,250.0046844,243.4734039,250.0258484,168.7457275,250.0297546,183.5232086,250.0510864,177.1242828,250.0549927,193.654541,250.0757599,209.5192261,250.0796814,251.5245361,250.1014099,180.2647095,250.1053314,213.8643188,250.127182,184.9145203,250.1310883,236.1772003,
251.0007935,226.2260132,251.0046844,241.0447693,251.0252838,165.5995636,251.0291901,187.217865,251.050766,178.3431702,251.0546875,186.1168518,251.0764313,213.205368,251.0803528,255.9390106,251.1018372,174.0305176,251.1057434,206.7351532,251.1275177,185.3344574,251.1314087,237.882843,
252.0007935,221.8043671,252.0046844,249.7919312,252.0262756,163.865387,252.0301971,181.8721466,252.0509491,173.4549408,252.0548553,189.8839111,252.0763397,207.010025,252.0802612,252.4629517,252.1019897,178.4897003,252.105896,205.3770752,252.1276093,191.6526184,252.1315308,233.3802643,
253.0007935,226.5879364,253.0046844,246.1330719,253.0257721,169.4347687,253.0296936,186.4222565,253.0510254,177.7342529,253.0549164,182.6623993,253.0764313,210.8036652,253.0803528,250.2226257,253.1023254,178.6858215,253.1062469,205.8233643,253.1269836,183.048996,253.1308899,229.7873535,
254.0007935,221.6456604,254.0046844,248.6066589,254.0264282,168.0564117,254.0303497,185.5835114,254.0518036,174.661911,254.0557251,188.6570587,254.0766907,210.5484009,254.0805817,252.7251892,254.1021423,175.185318,254.1060486,205.7365417,254.1270142,190.3822784,254.1309204,234.2749786,
255.0007935,224.7164764,255.0046844,251.6116486,255.0259399,164.9882507,255.0298462,187.3378906,255.0512695,180.2203369,255.055191,193.1416931,255.0764923,205.0509949,255.0804138,249.4971924,255.1017761,179.8057556,255.1056824,208.4277496,255.1276093,185.2136993,255.1315308,232.5894775,
256.0007935,226.2492218,256.0046997,243.8804169,256.0250854,167.7263641,256.0290222,180.5950775,256.0502625,178.4460297,256.0541687,188.2796936,256.075592,206.9465942,256.0795288,251.1127014,256.1014709,175.4921417,256.1054077,209.8795471,256.1269226,185.7698212,256.1308594,238.3914795,
257.0007935,224.0471497,257.0046997,255.3115234,257.0255737,165.3595428,257.02948,184.810318,257.0511169,177.4500732,257.0550232,188.0915985,257.075592,212.1973877,257.0795288,247.8483582,257.1016235,180.4238586,257.1055298,209.0351868,257.1266479,186.1001434,257.1305542,231.7031708,
258.0007935,221.4455414,258.0046997,242.6019287,258.0254517,168.69841,258.0293579,183.4566345,258.0510254,178.6681519,258.0549011,190.5422974,258.0770874,210.5849762,258.0810242,252.7410126,258.1029358,179.8768463,258.106842,206.5175018,258.1289978,184.8682098,258.1329041,237.0121918,
259.0007935,228.096405,259.0046997,241.1989746,259.0256042,166.3165588,259.0295105,181.9382324,259.0509644,179.7128601,259.0549011,187.4097748,259.0760803,208.2768097,259.0799866,244.229187,259.1013489,175.8165436,259.1052551,210.5760498,259.1269226,184.646347,259.1308594,229.5281677,
260.0007935,228.7680054,260.0046997,247.4464874,260.0260315,166.3463135,260.0299072,180.9561768,260.0507507,179.3463745,260.0546875,180.283432,260.0757446,207.8639832,260.0796814,255.1177216,260.1011047,181.4528503,260.105011,204.6971893,260.1264954,183.5603027,260.1304321,226.5090332,
261.0007935,225.7985992,261.0046997,247.6140594,261.0259399,165.6515656,261.0298462,184.1919708,261.0511169,179.6814728,261.0550232,190.0198364,261.0763245,203.6543427,261.0802612,247.5929565,261.1017761,174.3983154,261.1056824,208.4007111,261.1274414,181.5766602,261.1313477,233.5464935,
262.0007935,224.513855,262.0046997,247.0545197,262.0257568,165.1560059,262.0296631,186.4685364,262.0516052,170.3917084,262.0555115,185.9694977,262.076355,207.3692322,262.0802612,251.1929932,262.1025085,177.5783539,262.1064148,204.669281,262.1272888,183.1263275,262.1311951,228.7494659,
263.0007935,221.1985474,263.0046997,234.008194,263.0242615,162.8999329,263.0281982,187.3494873,263.0491638,180.6906891,263.0530701,188.862854,263.0747681,207.7710876,263.0786743,248.1582642,263.0996094,177.1213226,263.1035767,212.4055328,263.1248169,183.8695831,263.1287231,231.8126984,
264.0007935,228.6688232,264.0046997,247.1809235,264.0260925,170.0782318,264.0299988,185.6990662,264.0514221,181.7885895,264.0553589,187.7722321,264.0761414,208.6719208,264.0800476,244.092865,264.1016235,177.9736176,264.1055298,203.3895721,264.1264343,183.5074158,264.1303406,231.7280884,
265.0007935,219.9745331,265.0046997,250.2919159,265.0264282,169.3482208,265.030365,191.0801392,265.0518494,176.3595428,265.0557556,188.2576447,265.0776978,207.6096649,265.0815735,249.984436,265.1025085,177.1515503,265.1064148,201.2890167,265.1271362,181.5595856,265.1310425,234.7341003,
266.0007935,220.890152,266.0046997,244.015152,266.0254517,163.2381287,266.0293579,186.7266693,266.0514832,175.2894135,266.0554199,192.4949493,266.0768433,209.0515594,266.0807495,245.0500641,266.1014099,178.6466522,266.1053162,202.1523438,266.12677,184.4010315,266.1306763,239.0135345,
267.0007935,221.3332367,267.0046997,243.7679749,267.0249329,163.6429291,267.0288696,182.6837769,267.0505066,179.8115845,267.0544128,185.0515289,267.076416,212.987442,267.0803528,242.8417206,267.1002808,176.2662811,267.104187,208.5529938,267.125946,187.3387299,267.1298523,221.6139221,
268.0007935,218.540329,268.0046997,240.983963,268.0257568,166.6642609,268.0296936,185.2009277,268.0512695,176.8050385,268.0552063,186.9667358,268.0767822,207.5863037,268.0806885,245.7768555,268.1014099,178.3651581,268.1053467,206.4930725,268.1272888,187.6511383,268.1311951,230.1611786,
269.0007935,225.7249146,269.0046997,243.3482666,269.0258484,164.4442139,269.0297546,183.5077057,269.051178,173.3056946,269.0550842,184.7749939,269.0759583,210.2143707,269.0798645,244.7443085,269.1016235,175.9261322,269.1055298,213.9377747,269.127594,183.4668427,269.1315002,227.742691,
270.0007935,223.128891,270.0046997,243.5641479,270.0262756,161.8144989,270.0301819,183.9599457,270.0517883,178.8863525,270.0556946,192.8864288,270.07724,215.3504791,270.0811768,247.6595306,270.1018677,181.7640686,270.1057434,205.0991821,270.1275024,187.4550476,270.1314087,230.603714,
271.0007935,220.4148407,271.0046997,246.1790924,271.0254517,163.8804321,271.0293579,183.8581543,271.0507507,178.2815704,271.054657,194.551651,271.0762634,211.7720642,271.0802002,241.8803711,271.1019287,175.0427246,271.1058655,199.0650177,271.1269836,181.3659058,271.1308899,225.830658,
272.0007935,225.9253998,272.0046997,244.395752,272.0266113,163.1437531,272.0305176,186.9931641,272.0527649,173.9967499,272.0566711,186.7961121,272.0771484,201.3147278,272.0810547,244.3240967,272.1026611,176.24823,272.1065674,206.609848,272.1283264,182.0106049,272.1322327,234.3704834,
273.0007935,227.6727448,273.0046997,237.8025665,273.0257568,165.0496216,273.0296936,179.1587067,273.0511169,171.5023041,273.0550232,184.771347,273.0765076,210.0655518,273.0804138,245.9431152,273.1022339,175.6382294,273.1061401,208.1531677,273.1274414,187.3667297,273.1313477,226.7116852,
274.0007935,221.3528137,274.0046997,238.3719177,274.0271301,167.937027,274.0310364,182.1515961,274.0517578,178.1572723,274.0556946,182.8594971,274.0772705,206.0441895,274.0811768,246.5143738,274.1022644,176.8148804,274.1061707,202.2337494,274.1278381,185.1156006,274.1317444,227.2993317,
275.0007935,213.922287,275.0046997,238.7158051,275.0259705,156.0246124,275.0298767,188.8091431,275.0511169,178.0111237,275.0550232,191.8235626,275.07724,213.301239,275.0811462,240.9248352,275.1013489,179.0322723,275.1052551,208.1575317,275.1265869,181.5502625,275.1305237,226.9851532,
276.0007935,214.8625946,276.0046997,238.6495667,276.0256042,168.0541382,276.0295105,184.3786926,276.0510864,177.0533447,276.0550232,194.3443604,276.0764465,205.9059753,276.0803528,241.3230591,276.1014709,169.0636444,276.1054077,204.0279388,276.1271057,187.4915314,276.131012,221.7533417,
277.0007935,225.3986359,277.0046997,241.0096436,277.0263367,165.3238678,277.0302429,181.1681366,277.0514832,166.7221222,277.0553894,185.2241058,277.0770874,201.7507629,277.0809937,245.1192932,277.1017456,177.1867981,277.1056519,205.1818695,277.1269531,180.7471619,277.1308594,233.6779633,
278.0007935,222.0665588,278.0046997,245.2390747,278.0260925,166.0059814,278.0299988,187.2997742,278.0522766,177.9007416,278.0561829,187.1256714,278.0771179,207.8093414,278.0810242,247.9412079,278.1027222,173.7023315,278.1066589,205.1486359,278.1282654,176.4931183,278.1322021,226.2406616,
279.0007935,225.9987488,279.0046997,244.8800049,279.0254822,166.2521667,279.0294189,181.2947693,279.0509949,175.710495,279.0549011,188.6639252,279.0759583,202.2274323,279.0798645,249.8573914,279.1011047,178.7343903,279.105011,199.0927277,279.1260986,180.9230804,279.1300049,228.0166016,
