Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3,Sample A1,Sample A2,Sample A3,Sample B3,Sample B2,Sample B1,Sample C1,Sample C2,Sample C3
,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
603.969970703125,1.31113481521606,28.9727611541748,9.83982849121094,12.8341989517212,27.3088150024414,1.9328681230545,1.56868422031403,36.3235969543457,16.6565990447998,2.29020500183105,31.0641269683838,11.8079423904419,11.3707857131958,39.1821174621582,2.40418934822083,1.12215077877045,42.0409278869629,17.4373092651367,0.722525954246521,31.6662712097168,17.4357757568359,14.9896945953369,40.6662216186523,1.21597611904144,0.629004120826721,43.6499633789063,15.1474628448486
605,0.893870949745178,22.2868461608887,12.7750854492187,14.3600263595581,31.8273448944092,2.55466771125793,2.11164379119873,29.0439224243164,12.778244972229,0.522388100624084,31.5538711547852,15.5209541320801,12.4668626785278,38.4654846191406,1.76166796684265,1.63441264629364,41.1827087402344,17.1543197631836,1.71686828136444,38.4262657165527,17.6428890228271,16.1546230316162,40.690128326416,1.24868404865265,1.01072752475739,46.3418884277344,17.9627914428711
606.02001953125,0.188014104962349,22.245138168335,13.9967756271362,17.230785369873,36.3512306213379,1.15321254730225,1.74367916584015,32.2472763061523,14.4684419631958,0.949713885784149,33.3832511901855,14.5327882766724,9.02960872650146,39.6759147644043,2.68453240394592,2.61837220191956,41.8043098449707,13.9739398956299,1.60576009750366,30.6212139129639,14.9322481155396,14.5143632888794,43.5972557067871,2.43210363388062,1.45456230640411,41.480899810791,14.3545303344727
607.049987792969,0.596502125263214,28.6855297088623,12.7949199676514,12.6419544219971,31.6134166717529,1.43286669254303,1.16463255882263,35.2096557617188,11.9963302612305,1.40123701095581,38.7690315246582,15.5328636169434,14.371618270874,35.037109375,1.30313229560852,2.79919457435608,49.0230674743652,20.7137279510498,1.31045699119568,31.1057395935059,14.3699073791504,14.0178937911987,35.3980026245117,1.24452531337738,2.32848024368286,41.3316879272461,21.0158042907715
607.940002441406,0.813529253005981,22.8110809326172,15.168041229248,13.4120435714722,33.7730979919434,1.03206610679626,0.780917227268219,38.2403678894043,13.0659370422363,1.16386723518372,42.1114654541016,11.4208154678345,17.4696235656738,35.8194313049316,1.62454009056091,2.05334067344666,44.7968902587891,13.0812559127808,0.606348216533661,30.1923885345459,16.8851470947266,14.0508012771606,38.8158683776855,1.04255068302155,0.621876239776611,40.9817390441895,13.7164478302002
608.969970703125,0.899211287498474,26.2594585418701,14.2140865325928,12.0325984954834,32.5398178100586,1.66886043548584,2.0376250743866,35.8945846557617,10.4956846237183,1.36662936210632,35.4341659545898,14.6756467819214,12.4123935699463,35.7978477478027,2.23418045043945,0.561101675033569,44.5827598571777,15.7310161590576,1.15375745296478,28.1320858001709,19.3294639587402,15.650182723999,35.4018402099609,1.79111707210541,1.73509347438812,41.2840843200684,16.6081657409668
610,1.30598819255829,31.3681392669678,11.2378396987915,11.3671646118164,31.9307746887207,1.65590333938599,1.77871787548065,32.1254692077637,14.385217666626,0.447880834341049,26.7802486419678,11.4519729614258,11.1544246673584,31.4669799804687,2.01722955703735,2.10615992546082,36.689380645752,9.8748722076416,0.788565754890442,31.9750862121582,13.1871976852417,14.6072797775269,27.1505508422852,1.42660129070282,1.39133656024933,40.8626823425293,16.6096839904785
611.010009765625,1.27434480190277,29.442964553833,9.96431064605713,11.7900552749634,30.8215923309326,1.09981429576874,2.15672183036804,29.0261726379395,12.9472208023071,0.698028087615967,30.1949329376221,14.2057161331177,14.8262128829956,30.5690422058105,1.61135160923004,2.04651165008545,35.304988861084,10.6994342803955,0.336038887500763,34.8497619628906,13.8661098480225,15.4702367782593,29.5435886383057,1.17994093894958,1.33617758750916,41.7031745910645,8.50836944580078
612.02001953125,0.843839943408966,31.9169120788574,10.3296327590942,11.1141233444214,28.0440196990967,4.68757581710815,2.56057190895081,26.3268947601318,10.8854932785034,0.428740739822388,30.5525970458984,12.6548004150391,13.0590000152588,28.9457492828369,0.430230885744095,0.558854401111603,35.5384826660156,11.706072807312,0.654767692089081,35.2638206481934,13.4779500961304,13.5853786468506,34.2170066833496,1.72314763069153,1.32697010040283,34.6356506347656,18.1705551147461
613.039978027344,0.953055858612061,20.639554977417,10.7040224075317,15.8834533691406,28.7158012390137,2.19369888305664,0.796980857849121,29.0664138793945,13.4876146316528,0.604244232177734,26.9704666137695,12.0326194763184,11.3097496032715,32.8454627990723,0.492987275123596,0.367448925971985,36.1796569824219,12.4913415908813,0.787909209728241,30.8297157287598,10.1680250167847,16.1748943328857,31.7563495635986,0.719648778438568,0.888452470302582,37.8364219665527,14.8108777999878
614.049987792969,1.94050741195679,24.1140995025635,10.1903190612793,12.1793823242187,25.1808071136475,0.539906084537506,0.394770443439484,28.4425849914551,13.8609275817871,1.69275307655334,27.6432228088379,12.7284517288208,12.7416934967041,33.7309341430664,1.04875552654266,0.857354700565338,31.2198352813721,11.895320892334,1.0233952999115,28.6318988800049,13.2775936126709,14.315601348877,27.3749694824219,1.12714147567749,0.686845719814301,31.1760349273682,12.3639049530029
615.070007324219,0.849477291107178,25.0805721282959,10.204327583313,8.85379886627197,31.5355281829834,2.12791395187378,-0.149510353803635,29.3701095581055,15.867956161499,0.994011640548706,34.271411895752,8.83826446533203,15.2644910812378,32.0681991577148,0.416707515716553,1.39847099781036,33.2809371948242,20.5213794708252,0.438233435153961,25.7472400665283,13.0097579956055,12.2895069122314,32.3590316772461,0.987951755523682,0.955850064754486,36.0468406677246,13.3823022842407
615.940002441406,0.942273378372192,24.3597755432129,10.3858976364136,11.1540212631226,25.710319519043,2.32209038734436,0.493548631668091,32.9479370117188,11.2498455047607,0.966320216655731,24.6125144958496,9.36666870117187,15.2411651611328,32.1405029296875,1.1231062412262,0.409175157546997,35.6733512878418,13.1934175491333,0.462951689958572,24.229341506958,12.836067199707,12.3249025344849,35.7416381835937,1.65794277191162,0.617386519908905,34.132926940918,12.9478788375854
616.950012207031,0.72877448797226,23.7340621948242,8.68388652801514,15.4648818969727,25.3110866546631,3.3198344707489,0.372189968824387,26.5015621185303,9.9784688949585,0.724182844161987,34.0609893798828,9.59715938568115,12.7674417495728,33.7379264831543,1.33905899524689,0.795638024806976,31.9281482696533,9.08834648132324,2.26829266548157,26.0159568786621,10.745020866394,9.28063106536865,32.9062767028809,0.970591068267822,1.92303013801575,29.2039241790771,14.8146390914917
617.969970703125,0.707230806350708,24.5166320800781,9.62299919128418,12.3641815185547,22.5331497192383,1.76086068153381,0.955376863479614,27.5874881744385,9.81335830688477,1.16392314434052,27.1261005401611,10.3275852203369,10.9671220779419,26.7651348114014,0.374470502138138,1.13138508796692,30.3834953308105,12.9603881835938,0.121737435460091,23.7119293212891,13.5875692367554,11.8382110595703,31.0047569274902,0.713249206542969,0.823761999607086,31.8143329620361,12.439398765564
618.97998046875,1.18113148212433,21.8898487091064,8.97873115539551,12.2060422897339,21.8630256652832,0.515766024589539,2.02146625518799,25.4221420288086,7.05882358551025,0.582100391387939,22.8317928314209,9.27839851379395,9.98227500915527,27.1566257476807,0.286280035972595,0.767514944076538,30.4694709777832,10.1716022491455,0.563784539699554,33.3341293334961,7.9551477432251,9.03342342376709,27.8654689788818,0.99810117483139,1.34350562095642,31.826343536377,9.62713146209717
620,0.337303131818771,18.3138771057129,8.0061731338501,7.4407172203064,20.9556121826172,0.898515105247498,0.943898499011993,24.7959003448486,7.03956460952759,1.67066168785095,22.4177665710449,10.5745506286621,15.1003980636597,26.9917373657227,-0.0464112497866154,0.533135533332825,28.1283645629883,11.4853076934814,0.702159106731415,20.7352237701416,9.22294807434082,10.4786853790283,24.1769428253174,0.533553242683411,0.943461358547211,29.7010459899902,15.7980136871338
621.02001953125,0.429792195558548,21.3461074829102,8.087571144104,8.31406688690186,22.7678680419922,0.14187416434288,1.07524311542511,17.8979682922363,3.97456288337708,1.06089544296265,29.5532817840576,8.10644817352295,9.17453193664551,28.4421463012695,1.06669139862061,1.9520810842514,29.3742027282715,15.677755355835,1.19277226924896,23.2657318115234,15.0813159942627,12.536696434021,22.2679920196533,1.79461145401001,1.21512258052826,26.7886714935303,12.1307897567749
622.049987792969,1.26461458206177,15.2517366409302,9.03383827209473,10.710072517395,22.2467269897461,0.920766830444336,0.117638751864433,26.3490467071533,9.13035202026367,0.415018796920776,23.1948223114014,7.89298009872436,8.32032012939453,19.2186889648438,1.66835069656372,0.672996044158936,30.0386276245117,9.30288124084473,0.222755745053291,20.1550006866455,11.4666080474854,10.0224027633667,22.6134281158447,0.375968098640442,0.424638479948044,24.2962455749512,11.4988203048706
