Sample M4,,
Time (min),Intensity (a.u.),
49.27916718,253.6090546,
49.2808342,263.348999,
49.28249741,221.65065,
49.28416824,274.3457947,
49.28583527,268.4448853,
49.28749847,271.1540222,
49.28916931,259.1090698,
49.29083252,291.2584839,
49.29249954,259.7107849,
49.29417038,243.819397,
49.29583359,251.5581665,
49.29750061,243.9206238,
49.29916763,236.8906708,
49.30083466,270.5656738,
49.30250168,235.9519043,
49.30416489,226.3304901,
49.30583572,238.1185303,
49.30749893,240.9811554,
49.30916595,250.0177155,
49.31083679,244.5360718,
49.3125,246.040451,
49.31416702,232.6469574,
49.31583405,224.6770325,
49.31750107,276.526062,
49.31916809,226.094635,
49.32083511,252.4496155,
49.32250214,232.7935791,
49.32416534,238.3544617,
49.32583237,241.0098267,
49.3275032,246.8988037,
49.32916641,275.4146729,
49.33083344,249.032547,
49.33250046,242.3267365,
49.33416748,244.6802063,
49.3358345,257.8096619,
49.33750153,246.8961182,
49.33916855,245.9165802,
49.34083176,251.8869171,
49.34250259,258.9786987,
49.34416962,249.5761719,
49.34583282,281.0468445,
49.34749985,232.755249,
49.34916687,279.0114441,
49.35083389,255.1687317,
49.35250092,214.5773926,
49.35416794,263.674469,
49.35583496,286.9365234,
49.35749817,249.2409821,
49.35916901,254.2884216,
49.36083603,237.7926483,
49.36249924,243.4261627,
49.36417007,234.844162,
49.36583328,270.0887756,
49.36750031,249.2272186,
49.36916733,253.5590668,
49.37083435,239.9773102,
49.37250137,251.7577209,
49.37416458,271.1499329,
49.37583542,278.1494141,
49.37750244,258.0874329,
49.37916565,240.9275055,
49.38083649,267.2415771,
49.38249969,230.7520752,
49.38416672,231.3029327,
49.38583755,231.0177917,
49.38750076,244.7169952,
49.38916779,262.9094543,
49.39083099,230.2311707,
49.39250183,256.8498535,
49.39416885,262.4171143,
49.39583206,253.6224823,
49.3975029,271.6334534,
49.39916611,249.0855255,
49.40083313,265.3432312,
49.40250397,270.4074097,
49.40416718,271.5988159,
49.4058342,246.8988037,
49.40749741,250.3106995,
49.40916824,212.5679626,
49.41083527,241.2586212,
49.41249847,300.3480225,
49.41416931,222.6099396,
49.41583252,254.6329346,
49.41749954,270.7894897,
49.41917038,253.1971741,
49.42083359,251.2488251,
49.42250061,257.7258911,
49.42416763,211.5458984,
49.42583466,259.9346313,
49.42750168,247.4016876,
49.42916489,250.0905304,
49.43083572,246.6660004,
49.43249893,234.6816406,
49.43416595,287.1404419,
49.43583679,237.348526,
49.4375,265.3567505,
49.43916702,225.1417389,
49.44083405,236.2724152,
49.44250107,224.3490906,
49.44416809,237.8223724,
49.44583511,248.7334137,
49.44750214,270.216156,
49.44916534,237.9434967,
49.45083237,227.6179199,
49.4525032,249.9017029,
49.45416641,253.9028168,
49.45583344,232.692276,
49.45750046,270.548584,
49.45916748,251.2671204,
49.4608345,236.2022705,
49.46250153,262.4241943,
49.46416855,261.9766846,
49.46583176,262.1447144,
49.46750259,222.6266174,
49.46916962,239.6412964,
49.47083282,260.7772827,
49.47249985,257.5359802,
49.47416687,248.7854462,
49.47583389,268.8603516,
49.47750092,252.0267487,
49.47916794,227.7540741,
49.48083496,246.3527679,
49.48249817,234.7327271,
49.48416901,266.2486877,
49.48583603,250.2728577,
49.48749924,256.4302063,
49.48917007,244.023941,
49.49083328,206.6187286,
49.49250031,256.0593872,
49.49416733,263.4676819,
49.49583435,242.9615021,
49.49750137,265.931366,
49.49916458,254.6970215,
49.50083542,252.3516541,
49.50250244,252.8945618,
49.50416565,245.0830994,
49.50583649,271.0985413,
49.50749969,251.0532837,
49.50916672,267.9735413,
49.51083755,251.6180115,
49.51250076,273.4822998,
49.51416779,216.85466,
49.51583099,252.5256195,
49.51750183,265.3295593,
49.51916885,266.2460327,
49.52083206,240.4441528,
49.5225029,245.180481,
49.52416611,236.0309448,
49.52583313,270.2841187,
49.52750397,235.8580475,
49.52916718,232.1160278,
49.5308342,258.1022339,
49.53249741,274.9006348,
49.53416824,250.7450409,
49.53583527,269.4098511,
49.53749847,251.8690948,
49.53916931,245.4914246,
49.54083252,254.631424,
49.54249954,236.3505554,
49.54417038,264.7211609,
49.54583359,242.4916992,
49.54750061,258.3702087,
49.54916763,231.2737579,
49.55083466,237.7471771,
49.55250168,245.9915924,
49.55416489,252.1392822,
49.55583572,262.2597046,
49.55749893,238.2169495,
49.55916595,241.5084076,
49.56083679,262.4460449,
49.5625,249.2328491,
49.56416702,236.3505554,
49.56583405,253.9862518,
49.56750107,232.5245209,
49.56916809,251.6166992,
49.57083511,273.9855347,
49.57250214,221.761734,
49.57416534,250.9592896,
49.57583237,237.0222321,
49.5775032,247.3645935,
49.57916641,258.4832458,
49.58083344,268.1330261,
49.58250046,259.015686,
49.58416748,237.4196472,
49.5858345,244.666275,
49.58750153,252.7769928,
49.58916855,259.2271118,
49.59083176,258.8212891,
49.59250259,209.4209595,
49.59416962,268.4946289,
49.59583282,264.7929382,
49.59749985,270.6768799,
49.59916687,243.7356415,
49.60083389,225.3853302,
49.60250092,243.3901672,
49.60416794,261.5736084,
49.60583496,259.4031677,
49.60749817,248.4412231,
49.60916901,228.2254791,
49.61083603,228.1203003,
49.61249924,249.3739014,
49.61417007,248.4907532,
49.61583328,269.57547,
49.61750031,243.2289429,
49.61916733,242.4425659,
49.62083435,260.6888123,
49.62250137,244.8489838,
49.62416458,259.8767395,
49.62583542,249.0700378,
49.62750244,248.2911377,
