Wavelength (nm),Intensity (a.u.),Z Axis,
,Sample E1,Sample E2,Sample E3,Sample E4,Sample E5,Sample E6,Sample E7,Sample E8,Sample E9,Sample E10
Collection Time: 21-May-24 3:16:38 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E4
Collection Time: 21-May-24 3:16:54 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E5
Collection Time: 21-May-24 3:17:11 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E6
Collection Time: 21-May-24 3:17:28 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E7
Collection Time: 21-May-24 3:17:44 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E8
Collection Time: 21-May-24 3:18:01 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E9
Collection Time: 21-May-24 3:18:17 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

Sample E10
Collection Time: 21-May-24 3:18:34 PM
Operator Name  :
Scan Software Version: 1.2(147)
Parameter List :
Instrument                        Cary Eclipse
Instrument Serial Number          MY18160001
Data mode                         Fluorescence
Scan mode                         Emission
X Mode                            Wavelength (nm)
Start (nm)                        400.00
Stop (nm)                         550.00
Ex. Wavelength (nm)               360.00
Ex. Slit (nm)                     10
Em. Slit (nm)                     10
Scan rate (nm/min)                600.00
Data interval (nm)                1.0000
Averaging Time (s)                0.1000
Excitation filter                 Auto
Emission filter                   Open
PMT voltage (V)                   Medium
Corrected spectra                 OFF
Wellplate                         ON
Plate format                     96 Wells
Read position                    Well centre
Multi-zero                       OFF
Auto-zero                        OFF
Well                            A1
Method Log     :
Method Name    : Default
Date/Time stamp: 21-May-24 3:15:16 PM
Method Modifications:
Well plate reader Changed: 21-May-24 3:15:49 PM, Old:OFF, New:ON
Ex. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Em. Slit Width (nm): Changed: 21-May-24 3:15:49 PM, Old:5, New:10
Excitation Wavelength Changed: 21-May-24 3:15:49 PM, Old: 350.00, New: 360.00
Stop Wavelength Changed: 21-May-24 3:15:49 PM, Old: 600.00, New: 550.00
Wellplate Samples Changed: 21-May-24 3:15:49 PM, Old:, New:E1;E2;E3;E4;E5;E6;E7;E8;E9;E10;
End Method Modifications

